Time,X,Y,Z,Displacement [mm]
2026-02-20T15:52:47.650,       0.02,       -0.14,       -0.07,       0.16
2026-02-20T15:52:48.152,       0.00,       -0.33,       -0.07,       0.34
2026-02-20T15:52:48.669,       0.03,       -0.44,       -0.10,       0.45
2026-02-20T15:52:49.181,       0.00,       -0.57,       -0.12,       0.58
2026-02-20T15:52:49.697,      -0.00,       -0.71,       -0.09,       0.72
2026-02-20T15:52:50.214,       0.01,       -0.89,       -0.07,       0.89
2026-02-20T15:52:50.732,       0.02,       -0.99,       -0.07,       0.99
2026-02-20T15:52:51.249,       0.01,       -1.15,       -0.02,       1.15
2026-02-20T15:52:51.763,       0.01,       -1.26,        0.01,       1.26
2026-02-20T15:52:52.278,       0.01,       -1.40,       -0.00,       1.40
2026-02-20T15:52:52.794,       0.01,       -1.51,       -0.01,       1.51
2026-02-20T15:52:53.314,       0.02,       -1.69,        0.03,       1.69
2026-02-20T15:52:53.829,       0.01,       -1.78,        0.00,       1.78
2026-02-20T15:52:54.343,      -0.00,       -1.88,        0.01,       1.88
2026-02-20T15:52:54.860,      -0.00,       -1.98,        0.08,       1.98
2026-02-20T15:52:55.374,       0.03,       -2.03,        0.06,       2.03
2026-02-20T15:52:55.894,       0.03,       -2.03,        0.03,       2.03
2026-02-20T15:52:56.410,       0.02,       -2.04,        0.03,       2.04
2026-02-20T15:52:56.926,       0.04,       -2.04,       -0.03,       2.04
2026-02-20T15:52:57.439,       0.01,       -2.03,        0.06,       2.03
2026-02-20T15:52:57.956,       0.01,       -2.03,       -0.00,       2.03
2026-02-20T15:52:58.471,       0.01,       -2.05,        0.02,       2.05
2026-02-20T15:52:58.971,       0.00,       -2.05,        0.01,       2.05
2026-02-20T15:52:59.507,      -0.00,       -2.07,        0.02,       2.07
2026-02-20T15:53:00.070,      -0.00,       -2.04,        0.07,       2.04
2026-02-20T15:53:00.585,       0.01,       -2.05,        0.05,       2.05
2026-02-20T15:53:01.087,       0.01,       -2.06,       -0.04,       2.06
2026-02-20T15:53:01.604,       0.01,       -2.07,       -0.01,       2.07
2026-02-20T15:53:02.117,       0.02,       -1.99,       -0.05,       1.99
2026-02-20T15:53:02.633,       0.02,       -1.79,        0.02,       1.79
2026-02-20T15:53:03.150,       0.03,       -1.70,        0.03,       1.70
2026-02-20T15:53:03.669,       0.00,       -1.49,        0.02,       1.49
2026-02-20T15:53:04.182,       0.03,       -1.42,        0.04,       1.42
2026-02-20T15:53:04.699,       0.03,       -1.26,       -0.02,       1.27
2026-02-20T15:53:05.214,       0.03,       -1.16,       -0.03,       1.17
2026-02-20T15:53:05.733,       0.05,       -1.06,       -0.04,       1.06
2026-02-20T15:53:06.251,       0.02,       -0.91,       -0.05,       0.91
2026-02-20T15:53:06.765,       0.03,       -0.75,       -0.01,       0.75
2026-02-20T15:53:07.279,      -0.01,       -0.61,       -0.14,       0.62
2026-02-20T15:53:07.795,       0.02,       -0.60,       -0.07,       0.61
2026-02-20T15:53:08.297,      -0.00,       -0.37,       -0.07,       0.37
2026-02-20T15:53:08.812,       0.03,       -0.24,       -0.01,       0.24
2026-02-20T15:53:09.326,       0.01,       -0.14,       -0.01,       0.14
2026-02-20T15:53:09.843,       0.04,       -0.09,       -0.03,       0.10
2026-02-20T15:53:10.358,       0.07,       -0.06,        0.00,       0.09
2026-02-20T15:53:10.878,       0.04,        0.01,       -0.01,       0.04
2026-02-20T15:53:11.394,       0.00,       -0.00,       -0.03,       0.03
2026-02-20T15:53:11.957,       0.03,       -0.03,       -0.02,       0.05
2026-02-20T15:53:12.459,       0.01,       -0.01,        0.00,       0.02
2026-02-20T15:53:12.975,      -0.00,       -0.02,        0.01,       0.02
2026-02-20T15:53:13.492,      -0.00,       -0.00,        0.02,       0.02
2026-02-20T15:53:14.004,       0.02,        0.02,       -0.04,       0.05
2026-02-20T15:53:14.520,       0.03,       -0.01,       -0.05,       0.06
2026-02-20T15:53:15.037,       0.04,       -0.02,       -0.00,       0.04
2026-02-20T15:53:15.555,       0.02,       -0.02,        0.02,       0.03
2026-02-20T15:53:16.071,       0.01,       -0.01,        0.01,       0.01
2026-02-20T15:53:16.636,       0.01,       -0.03,       -0.01,       0.03
2026-02-20T15:53:17.138,       0.02,       -0.01,        0.03,       0.04
2026-02-20T15:53:17.654,      -0.00,       -0.01,       -0.01,       0.02
2026-02-20T15:53:18.167,       0.04,        0.04,        0.01,       0.05
2026-02-20T15:53:18.684,       0.01,        0.26,       -0.05,       0.26
2026-02-20T15:53:19.199,       0.03,        0.35,       -0.08,       0.36
2026-02-20T15:53:19.717,       0.02,        0.47,       -0.06,       0.47
2026-02-20T15:53:20.235,       0.00,        0.56,       -0.00,       0.56
2026-02-20T15:53:20.747,       0.00,        0.74,       -0.01,       0.74
2026-02-20T15:53:21.263,       0.04,        0.84,        0.04,       0.84
2026-02-20T15:53:21.780,       0.01,        1.00,       -0.03,       1.01
2026-02-20T15:53:22.298,       0.04,        1.11,       -0.09,       1.12
2026-02-20T15:53:22.815,       0.02,        1.24,       -0.04,       1.24
2026-02-20T15:53:23.379,       0.05,        1.37,       -0.09,       1.37
2026-02-20T15:53:23.931,       0.02,        1.50,       -0.11,       1.51
2026-02-20T15:53:24.445,       0.04,        1.64,       -0.03,       1.65
2026-02-20T15:53:24.959,       0.02,        1.75,       -0.10,       1.75
2026-02-20T15:53:25.476,       0.02,        1.87,       -0.00,       1.87
2026-02-20T15:53:25.990,       0.04,        1.93,       -0.05,       1.93
2026-02-20T15:53:26.510,       0.03,        1.96,       -0.05,       1.97
2026-02-20T15:53:27.027,       0.02,        2.02,       -0.08,       2.02
2026-02-20T15:53:27.590,       0.03,        2.01,       -0.13,       2.01
2026-02-20T15:53:28.106,       0.02,        1.99,       -0.11,       2.00
2026-02-20T15:53:28.622,       0.01,        1.98,        0.01,       1.98
2026-02-20T15:53:29.125,      -0.00,        1.99,       -0.01,       1.99
2026-02-20T15:53:29.637,       0.01,        1.98,       -0.04,       1.98
2026-02-20T15:53:30.153,       0.00,        1.97,       -0.08,       1.98
2026-02-20T15:53:30.670,       0.00,        1.96,       -0.06,       1.96
2026-02-20T15:53:31.188,       0.01,        1.98,       -0.03,       1.98
2026-02-20T15:53:31.702,       0.00,        2.00,       -0.02,       2.00
2026-02-20T15:53:32.255,       0.01,        1.97,       -0.04,       1.97
2026-02-20T15:53:32.771,      -0.01,        1.97,       -0.05,       1.97
2026-02-20T15:53:33.287,       0.00,        1.88,       -0.09,       1.88
2026-02-20T15:53:33.800,       0.01,        1.68,       -0.03,       1.68
2026-02-20T15:53:34.317,       0.01,        1.63,       -0.01,       1.63
2026-02-20T15:53:34.832,       0.02,        1.43,        0.02,       1.43
2026-02-20T15:53:35.350,       0.01,        1.39,        0.01,       1.39
2026-02-20T15:53:35.867,       0.03,        1.19,       -0.03,       1.19
2026-02-20T15:53:36.415,       0.01,        1.15,       -0.06,       1.15
2026-02-20T15:53:36.932,       0.01,        1.03,       -0.05,       1.03
2026-02-20T15:53:37.448,       0.02,        0.87,       -0.03,       0.88
2026-02-20T15:53:37.965,      -0.00,        0.75,        0.05,       0.75
2026-02-20T15:53:38.478,      -0.01,        0.62,        0.01,       0.62
2026-02-20T15:53:38.994,      -0.00,        0.51,        0.05,       0.51
2026-02-20T15:53:39.511,       0.01,        0.40,        0.03,       0.41
2026-02-20T15:53:40.029,       0.02,        0.27,        0.01,       0.27
2026-02-20T15:53:40.543,       0.00,        0.15,        0.03,       0.15
2026-02-20T15:53:41.109,      -0.00,        0.05,       -0.01,       0.05
2026-02-20T15:53:41.624,       0.03,       -0.02,       -0.09,       0.09
2026-02-20T15:53:42.124,       0.07,        0.02,       -0.13,       0.15
2026-02-20T15:53:42.640,       0.04,       -0.01,       -0.06,       0.08
2026-02-20T15:53:43.157,       0.04,       -0.01,        0.01,       0.04
2026-02-20T15:53:43.675,       0.03,       -0.02,        0.00,       0.04
2026-02-20T15:53:44.191,       0.02,       -0.04,        0.01,       0.05
2026-02-20T15:53:44.708,       0.01,       -0.00,        0.01,       0.02
2026-02-20T15:53:45.221,       0.01,       -0.01,       -0.02,       0.02
2026-02-20T15:53:45.723,       0.01,       -0.03,       -0.06,       0.06
2026-02-20T15:53:46.240,       0.02,       -0.02,       -0.05,       0.05
2026-02-20T15:53:46.757,       0.01,       -0.02,       -0.05,       0.05
2026-02-20T15:53:47.268,       0.03,        0.00,       -0.02,       0.03
2026-02-20T15:53:47.784,       0.00,        0.01,        0.03,       0.03
2026-02-20T15:53:48.301,      -0.00,        0.01,       -0.02,       0.02
2026-02-20T15:53:48.820,       0.01,       -0.00,       -0.01,       0.01
2026-02-20T15:53:49.336,      -0.00,       -0.01,        0.02,       0.02
2026-02-20T15:53:49.852,       0.01,        0.00,        0.01,       0.01
2026-02-20T15:53:50.415,      -0.00,        0.00,        0.01,       0.01
2026-02-20T15:53:50.918,       0.02,       -0.01,        0.01,       0.02
2026-02-20T15:53:51.431,       0.01,       -0.02,       -0.02,       0.03
2026-02-20T15:53:51.948,       0.00,       -0.01,        0.00,       0.01
2026-02-20T15:53:52.463,       0.01,       -0.01,        0.01,       0.02
2026-02-20T15:53:52.981,      -0.02,       -0.05,        0.08,       0.10
2026-02-20T15:53:53.528,      -0.01,       -0.03,        0.20,       0.20
2026-02-20T15:53:54.045,       0.00,       -0.06,        0.38,       0.38
2026-02-20T15:53:54.563,       0.01,       -0.02,        0.39,       0.39
2026-02-20T15:53:55.079,      -0.02,       -0.06,        0.51,       0.51
2026-02-20T15:53:55.597,      -0.01,       -0.02,        0.63,       0.63
2026-02-20T15:53:56.109,      -0.02,       -0.05,        0.81,       0.82
2026-02-20T15:53:56.625,      -0.01,       -0.04,        0.83,       0.83
2026-02-20T15:53:57.142,      -0.01,       -0.06,        1.02,       1.02
2026-02-20T15:53:57.645,      -0.03,       -0.03,        1.15,       1.15
2026-02-20T15:53:58.157,      -0.02,       -0.04,        1.21,       1.21
2026-02-20T15:53:58.673,      -0.01,       -0.07,        1.37,       1.37
2026-02-20T15:53:59.189,      -0.02,       -0.02,        1.45,       1.45
2026-02-20T15:53:59.708,      -0.01,       -0.03,        1.52,       1.52
2026-02-20T15:54:00.223,      -0.01,       -0.05,        1.59,       1.59
2026-02-20T15:54:00.738,      -0.01,       -0.01,        1.63,       1.63
2026-02-20T15:54:01.290,      -0.01,       -0.04,        1.75,       1.75
2026-02-20T15:54:01.805,       0.00,       -0.03,        1.74,       1.74
2026-02-20T15:54:02.319,       0.01,       -0.02,        1.81,       1.81
2026-02-20T15:54:02.836,      -0.00,       -0.04,        1.91,       1.92
2026-02-20T15:54:03.351,      -0.01,       -0.03,        1.95,       1.95
2026-02-20T15:54:03.853,       0.00,       -0.04,        1.98,       1.98
2026-02-20T15:54:04.367,       0.02,       -0.03,        2.03,       2.03
2026-02-20T15:54:04.884,      -0.01,       -0.02,        1.95,       1.95
2026-02-20T15:54:05.398,      -0.00,       -0.01,        1.95,       1.95
2026-02-20T15:54:05.917,       0.01,       -0.01,        1.97,       1.97
2026-02-20T15:54:06.464,      -0.00,       -0.01,        1.97,       1.97
2026-02-20T15:54:06.981,      -0.01,        0.01,        2.01,       2.01
2026-02-20T15:54:07.499,      -0.00,       -0.02,        1.99,       1.99
2026-02-20T15:54:08.015,       0.00,       -0.00,        1.98,       1.98
2026-02-20T15:54:08.532,       0.00,        0.01,        1.99,       1.99
2026-02-20T15:54:09.078,       0.01,       -0.00,        1.96,       1.96
2026-02-20T15:54:09.598,       0.00,       -0.00,        1.96,       1.96
2026-02-20T15:54:10.110,       0.02,       -0.00,        1.97,       1.97
2026-02-20T15:54:10.627,       0.01,       -0.01,        2.01,       2.01
2026-02-20T15:54:11.142,       0.01,        0.00,        1.99,       1.99
2026-02-20T15:54:11.661,       0.00,       -0.02,        1.98,       1.98
2026-02-20T15:54:12.208,       0.00,        0.01,        1.96,       1.96
2026-02-20T15:54:12.725,       0.02,        0.02,        2.00,       2.00
2026-02-20T15:54:13.243,       0.01,       -0.02,        1.97,       1.97
2026-02-20T15:54:13.760,       0.00,       -0.03,        1.93,       1.93
2026-02-20T15:54:14.276,       0.01,       -0.00,        1.99,       1.99
2026-02-20T15:54:14.789,       0.01,        0.01,        2.01,       2.01
2026-02-20T15:54:15.305,      -0.00,       -0.00,        1.94,       1.94
2026-02-20T15:54:15.821,       0.02,       -0.00,        1.98,       1.98
2026-02-20T15:54:16.339,       0.01,        0.00,        1.98,       1.98
2026-02-20T15:54:16.855,      -0.00,       -0.02,        1.96,       1.96
2026-02-20T15:54:17.373,      -0.00,       -0.04,        1.89,       1.89
2026-02-20T15:54:17.885,       0.02,       -0.01,        1.73,       1.73
2026-02-20T15:54:18.401,       0.04,       -0.00,        1.51,       1.51
2026-02-20T15:54:18.904,       0.02,       -0.02,        1.45,       1.45
2026-02-20T15:54:19.420,       0.02,        0.01,        1.30,       1.30
2026-02-20T15:54:19.933,       0.03,       -0.01,        1.18,       1.18
2026-02-20T15:54:20.448,       0.02,       -0.03,        1.01,       1.01
2026-02-20T15:54:20.966,       0.02,       -0.02,        0.88,       0.88
2026-02-20T15:54:21.484,      -0.00,       -0.04,        0.81,       0.81
2026-02-20T15:54:22.047,       0.01,       -0.01,        0.69,       0.69
2026-02-20T15:54:22.550,       0.00,        0.01,        0.55,       0.55
2026-02-20T15:54:23.067,      -0.00,       -0.07,        0.48,       0.48
2026-02-20T15:54:23.579,       0.00,       -0.04,        0.33,       0.33
2026-02-20T15:54:24.095,       0.00,       -0.05,        0.23,       0.23
2026-02-20T15:54:24.612,       0.00,       -0.06,        0.14,       0.15
2026-02-20T15:54:25.130,       0.00,       -0.05,        0.07,       0.08
2026-02-20T15:54:25.696,       0.01,       -0.04,        0.08,       0.09
2026-02-20T15:54:26.242,      -0.01,       -0.07,        0.04,       0.08
2026-02-20T15:54:26.762,       0.01,       -0.04,       -0.03,       0.05
2026-02-20T15:54:27.278,      -0.00,       -0.01,       -0.01,       0.02
2026-02-20T15:54:27.791,       0.01,        0.01,        0.02,       0.03
2026-02-20T15:54:28.308,       0.01,       -0.01,       -0.00,       0.01
2026-02-20T15:54:28.823,       0.02,        0.00,        0.02,       0.02
2026-02-20T15:54:29.325,       0.00,       -0.02,        0.01,       0.02
2026-02-20T15:54:29.839,       0.00,       -0.02,        0.04,       0.04
2026-02-20T15:54:30.356,       0.00,       -0.01,       -0.01,       0.01
2026-02-20T15:54:30.871,       0.01,       -0.02,       -0.01,       0.02
2026-02-20T15:54:31.390,       0.01,       -0.02,        0.00,       0.02
2026-02-20T15:54:31.937,       0.00,       -0.03,       -0.01,       0.03
2026-02-20T15:54:32.453,       0.00,       -0.01,        0.00,       0.01
2026-02-20T15:54:32.971,       0.01,       -0.05,       -0.08,       0.10
2026-02-20T15:54:33.518,       0.00,       -0.05,       -0.20,       0.21
2026-02-20T15:54:34.035,      -0.02,       -0.07,       -0.27,       0.28
2026-02-20T15:54:34.551,      -0.01,       -0.04,       -0.37,       0.38
2026-02-20T15:54:35.070,       0.01,       -0.03,       -0.44,       0.44
2026-02-20T15:54:35.583,       0.00,       -0.03,       -0.56,       0.56
2026-02-20T15:54:36.135,       0.01,       -0.00,       -0.73,       0.73
2026-02-20T15:54:36.652,       0.01,       -0.03,       -0.84,       0.85
2026-02-20T15:54:37.167,       0.02,       -0.06,       -0.97,       0.97
2026-02-20T15:54:37.681,       0.01,       -0.04,       -1.11,       1.12
2026-02-20T15:54:38.182,      -0.00,       -0.05,       -1.25,       1.25
2026-02-20T15:54:38.700,       0.03,       -0.03,       -1.38,       1.38
2026-02-20T15:54:39.212,       0.03,       -0.09,       -1.47,       1.47
2026-02-20T15:54:39.764,       0.00,       -0.06,       -1.59,       1.59
2026-02-20T15:54:40.280,       0.01,       -0.07,       -1.72,       1.72
2026-02-20T15:54:40.797,      -0.00,       -0.10,       -1.77,       1.77
2026-02-20T15:54:41.310,       0.01,       -0.07,       -1.88,       1.88
2026-02-20T15:54:41.812,       0.03,       -0.07,       -1.93,       1.93
2026-02-20T15:54:42.328,       0.01,       -0.09,       -1.98,       1.98
2026-02-20T15:54:42.845,      -0.00,       -0.08,       -1.97,       1.97
2026-02-20T15:54:43.358,       0.01,       -0.11,       -2.02,       2.02
2026-02-20T15:54:43.873,       0.00,       -0.09,       -2.02,       2.02
2026-02-20T15:54:44.376,      -0.00,       -0.05,       -1.99,       1.99
2026-02-20T15:54:44.892,       0.00,       -0.05,       -2.03,       2.03
2026-02-20T15:54:45.405,       0.00,       -0.05,       -2.06,       2.06
2026-02-20T15:54:45.920,      -0.00,       -0.05,       -2.01,       2.01
2026-02-20T15:54:46.438,      -0.00,       -0.06,       -2.06,       2.06
2026-02-20T15:54:46.940,       0.01,       -0.04,       -2.04,       2.04
2026-02-20T15:54:47.453,      -0.01,       -0.04,       -2.06,       2.06
2026-02-20T15:54:47.969,       0.01,       -0.06,       -2.08,       2.08
2026-02-20T15:54:48.486,       0.00,       -0.06,       -2.05,       2.05
2026-02-20T15:54:48.988,      -0.01,       -0.05,       -2.08,       2.08
2026-02-20T15:54:49.501,      -0.01,       -0.04,       -2.07,       2.07
2026-02-20T15:54:50.017,      -0.00,       -0.04,       -2.02,       2.02
2026-02-20T15:54:50.534,      -0.00,       -0.05,       -2.06,       2.06
2026-02-20T15:54:51.052,      -0.00,       -0.04,       -2.05,       2.05
2026-02-20T15:54:51.598,      -0.01,       -0.04,       -2.01,       2.01
2026-02-20T15:54:52.117,      -0.01,       -0.04,       -2.03,       2.03
2026-02-20T15:54:52.634,      -0.01,       -0.04,       -2.06,       2.06
2026-02-20T15:54:53.147,       0.01,       -0.03,       -2.05,       2.05
2026-02-20T15:54:53.663,      -0.00,       -0.04,       -2.08,       2.08
2026-02-20T15:54:54.180,      -0.01,       -0.05,       -2.05,       2.05
2026-02-20T15:54:54.683,      -0.03,       -0.08,       -1.96,       1.96
2026-02-20T15:54:55.195,      -0.03,       -0.10,       -1.77,       1.78
2026-02-20T15:54:55.711,      -0.02,       -0.08,       -1.72,       1.72
2026-02-20T15:54:56.228,      -0.03,       -0.09,       -1.52,       1.52
2026-02-20T15:54:56.746,      -0.04,       -0.07,       -1.33,       1.33
2026-02-20T15:54:57.263,      -0.01,       -0.06,       -1.24,       1.24
2026-02-20T15:54:57.808,      -0.01,       -0.07,       -1.10,       1.10
2026-02-20T15:54:58.325,      -0.01,       -0.04,       -0.99,       1.00
2026-02-20T15:54:58.843,      -0.00,       -0.03,       -0.86,       0.86
2026-02-20T15:54:59.359,      -0.01,       -0.07,       -0.70,       0.70
2026-02-20T15:54:59.909,      -0.02,       -0.08,       -0.68,       0.68
2026-02-20T15:55:00.427,      -0.01,       -0.06,       -0.46,       0.47
