2026-02-06T16:09:02.081,      97.96,      188.20,      139.52
2026-02-06T16:09:02.596,      97.97,      188.20,      139.51
2026-02-06T16:09:03.109,      97.97,      188.19,      139.51
2026-02-06T16:09:03.626,      97.96,      188.20,      139.56
2026-02-06T16:09:04.128,      97.96,      188.19,      139.55
2026-02-06T16:09:04.641,      97.97,      188.18,      139.49
2026-02-06T16:09:05.157,      97.97,      188.18,      139.52
2026-02-06T16:09:05.674,      97.97,      188.19,      139.53
2026-02-06T16:09:06.177,      97.97,      188.21,      139.54
2026-02-06T16:09:06.689,      97.97,      188.19,      139.53
2026-02-06T16:09:07.205,      97.96,      188.20,      139.58
2026-02-06T16:09:07.721,      97.97,      188.20,      139.56
2026-02-06T16:09:08.223,      97.97,      188.19,      139.50
2026-02-06T16:09:08.736,      97.96,      188.18,      139.48
2026-02-06T16:09:09.252,      97.96,      188.19,      139.53
2026-02-06T16:09:09.769,      97.96,      188.19,      139.55
2026-02-06T16:09:10.271,      97.97,      188.20,      139.53
2026-02-06T16:09:10.784,      97.96,      188.20,      139.58
2026-02-06T16:09:11.300,      97.97,      188.18,      139.51
2026-02-06T16:09:11.817,      97.96,      188.17,      139.48
2026-02-06T16:09:12.336,      97.97,      188.17,      139.54
2026-02-06T16:09:12.851,      97.97,      188.19,      139.52
2026-02-06T16:09:13.398,      97.98,      188.22,      139.57
2026-02-06T16:09:13.914,      97.97,      188.21,      139.52
2026-02-06T16:09:14.432,      97.98,      188.17,      139.50
2026-02-06T16:09:14.948,      97.97,      188.18,      139.54
2026-02-06T16:09:15.463,      97.98,      188.17,      139.51
2026-02-06T16:09:16.015,      97.97,      188.21,      139.54
2026-02-06T16:09:16.530,      97.97,      188.19,      139.51
2026-02-06T16:09:17.044,      97.96,      188.12,      139.49
2026-02-06T16:09:17.561,      97.98,      187.98,      139.43
2026-02-06T16:09:18.076,      97.97,      187.95,      139.54
2026-02-06T16:09:18.576,      97.95,      187.78,      139.51
2026-02-06T16:09:19.092,      97.96,      187.71,      139.48
2026-02-06T16:09:19.609,      97.98,      187.65,      139.49
2026-02-06T16:09:20.127,      97.97,      187.53,      139.48
2026-02-06T16:09:20.642,      97.96,      187.46,      139.49
2026-02-06T16:09:21.159,      97.98,      187.28,      139.45
2026-02-06T16:09:21.706,      97.96,      187.24,      139.43
2026-02-06T16:09:22.224,      97.98,      187.08,      139.48
2026-02-06T16:09:22.740,      97.97,      186.99,      139.49
2026-02-06T16:09:23.255,      97.96,      186.84,      139.55
2026-02-06T16:09:23.820,      97.96,      186.72,      139.51
2026-02-06T16:09:24.323,      97.96,      186.61,      139.54
2026-02-06T16:09:24.835,      97.97,      186.50,      139.44
2026-02-06T16:09:25.352,      97.97,      186.40,      139.48
2026-02-06T16:09:25.867,      97.97,      186.30,      139.52
2026-02-06T16:09:26.386,      97.97,      186.23,      139.45
2026-02-06T16:09:26.933,      97.98,      186.15,      139.47
2026-02-06T16:09:27.450,      97.96,      186.06,      139.44
2026-02-06T16:09:27.968,      97.97,      186.02,      139.43
2026-02-06T16:09:28.484,      97.94,      186.02,      139.48
2026-02-06T16:09:29.001,      97.96,      185.99,      139.47
2026-02-06T16:09:29.514,      97.96,      185.85,      139.47
2026-02-06T16:09:30.030,      97.98,      185.85,      139.43
2026-02-06T16:09:30.532,      97.97,      185.78,      139.52
2026-02-06T16:09:31.049,      97.96,      185.69,      139.48
2026-02-06T16:09:31.561,      97.96,      185.66,      139.48
2026-02-06T16:09:32.077,      97.96,      185.65,      139.49
2026-02-06T16:09:32.594,      97.96,      185.63,      139.46
2026-02-06T16:09:33.096,      97.97,      185.63,      139.48
2026-02-06T16:09:33.609,      97.96,      185.65,      139.45
2026-02-06T16:09:34.125,      97.96,      185.65,      139.49
2026-02-06T16:09:34.642,      97.97,      185.66,      139.50
2026-02-06T16:09:35.160,      97.97,      185.64,      139.44
2026-02-06T16:09:35.707,      97.97,      185.65,      139.49
2026-02-06T16:09:36.226,      97.97,      185.62,      139.46
2026-02-06T16:09:36.743,      97.98,      185.76,      139.48
2026-02-06T16:09:37.258,      97.96,      185.88,      139.43
2026-02-06T16:09:37.771,      97.97,      185.96,      139.46
2026-02-06T16:09:38.288,      97.97,      186.07,      139.38
2026-02-06T16:09:38.790,      97.99,      186.29,      139.39
2026-02-06T16:09:39.303,      97.97,      186.39,      139.38
2026-02-06T16:09:39.819,      97.99,      186.50,      139.45
2026-02-06T16:09:40.336,      97.98,      186.66,      139.48
2026-02-06T16:09:40.854,      97.98,      186.81,      139.43
2026-02-06T16:09:41.370,      97.99,      186.94,      139.49
2026-02-06T16:09:41.938,      97.98,      187.06,      139.43
2026-02-06T16:09:42.486,      97.97,      187.18,      139.51
2026-02-06T16:09:43.001,      97.99,      187.28,      139.53
2026-02-06T16:09:43.515,      98.00,      187.35,      139.45
2026-02-06T16:09:44.032,      97.99,      187.47,      139.46
2026-02-06T16:09:44.547,      97.99,      187.62,      139.47
2026-02-06T16:09:45.049,      97.98,      187.61,      139.46
2026-02-06T16:09:45.563,      97.97,      187.78,      139.53
2026-02-06T16:09:46.079,      97.97,      187.90,      139.53
2026-02-06T16:09:46.595,      97.96,      188.02,      139.54
2026-02-06T16:09:47.114,      97.97,      188.12,      139.50
2026-02-06T16:09:47.680,      97.98,      188.20,      139.52
2026-02-06T16:09:48.227,      97.98,      188.20,      139.49
2026-02-06T16:09:48.745,      97.97,      188.19,      139.46
2026-02-06T16:09:49.261,      97.97,      188.20,      139.43
2026-02-06T16:09:49.776,      97.97,      188.19,      139.48
2026-02-06T16:09:50.291,      97.98,      188.20,      139.50
2026-02-06T16:09:50.807,      97.95,      188.19,      139.49
2026-02-06T16:09:51.307,      97.96,      188.20,      139.55
2026-02-06T16:09:51.824,      97.96,      188.19,      139.49
2026-02-06T16:09:52.339,      97.95,      188.20,      139.52
2026-02-06T16:09:52.855,      97.97,      188.19,      139.51
2026-02-06T16:09:53.375,      97.97,      188.18,      139.46
2026-02-06T16:09:53.889,      97.97,      188.18,      139.49
2026-02-06T16:09:54.403,      97.96,      188.20,      139.53
2026-02-06T16:09:54.905,      97.96,      188.19,      139.51
2026-02-06T16:09:55.423,      97.96,      188.21,      139.53
2026-02-06T16:09:55.938,      97.95,      188.19,      139.52
2026-02-06T16:09:56.451,      97.97,      188.21,      139.50
2026-02-06T16:09:56.968,      97.97,      188.19,      139.51
2026-02-06T16:09:57.470,      97.97,      188.18,      139.49
2026-02-06T16:09:57.986,      97.97,      188.20,      139.50
2026-02-06T16:09:58.499,      97.96,      188.21,      139.52
2026-02-06T16:09:59.016,      97.96,      188.18,      139.47
2026-02-06T16:09:59.531,      97.97,      188.18,      139.52
2026-02-06T16:10:00.050,      97.97,      188.20,      139.50
2026-02-06T16:10:00.567,      97.95,      188.19,      139.54
2026-02-06T16:10:01.080,      97.95,      188.19,      139.53
2026-02-06T16:10:01.581,      97.95,      188.21,      139.56
2026-02-06T16:10:02.098,      97.96,      188.19,      139.46
2026-02-06T16:10:02.614,      97.97,      188.19,      139.53
2026-02-06T16:10:03.127,      97.96,      188.17,      139.49
2026-02-06T16:10:03.643,      97.96,      188.18,      139.54
2026-02-06T16:10:04.160,      97.97,      188.18,      139.52
2026-02-06T16:10:04.663,      97.95,      188.21,      139.57
2026-02-06T16:10:05.175,      97.96,      188.19,      139.45
2026-02-06T16:10:05.691,      97.97,      188.19,      139.50
2026-02-06T16:10:06.208,      97.97,      188.20,      139.52
2026-02-06T16:10:06.710,      97.96,      188.19,      139.52
2026-02-06T16:10:07.223,      97.96,      188.18,      139.52
2026-02-06T16:10:07.739,      97.96,      188.21,      139.56
2026-02-06T16:10:08.256,      97.97,      188.19,      139.53
2026-02-06T16:10:08.774,      97.96,      188.19,      139.53
2026-02-06T16:10:09.289,      97.96,      188.18,      139.55
2026-02-06T16:10:09.806,      97.97,      188.20,      139.52
2026-02-06T16:10:10.319,      97.96,      188.17,      139.50
2026-02-06T16:10:10.835,      97.98,      188.20,      139.54
2026-02-06T16:10:11.352,      97.97,      188.20,      139.57
2026-02-06T16:10:11.871,      97.98,      188.20,      139.52
2026-02-06T16:10:12.384,      97.98,      188.18,      139.51
2026-02-06T16:10:12.901,      97.98,      188.20,      139.53
2026-02-06T16:10:13.416,      97.98,      188.20,      139.55
2026-02-06T16:10:13.935,      97.96,      188.18,      139.48
2026-02-06T16:10:14.453,      97.97,      188.21,      139.53
2026-02-06T16:10:14.968,      97.95,      188.15,      139.60
2026-02-06T16:10:15.481,      97.98,      188.04,      139.51
2026-02-06T16:10:15.982,      97.97,      187.96,      139.51
2026-02-06T16:10:16.499,      97.97,      187.80,      139.47
2026-02-06T16:10:17.014,      97.96,      187.76,      139.52
2026-02-06T16:10:17.528,      97.95,      187.61,      139.48
2026-02-06T16:10:18.045,      97.96,      187.58,      139.45
2026-02-06T16:10:18.548,      97.98,      187.48,      139.50
2026-02-06T16:10:19.060,      97.99,      187.40,      139.48
2026-02-06T16:10:19.576,      97.99,      187.30,      139.44
2026-02-06T16:10:20.093,      97.98,      187.22,      139.47
2026-02-06T16:10:20.611,      97.98,      187.10,      139.48
2026-02-06T16:10:21.127,      97.97,      187.03,      139.47
2026-02-06T16:10:21.644,      97.98,      186.91,      139.51
2026-02-06T16:10:22.190,      97.99,      186.84,      139.49
2026-02-06T16:10:22.708,      97.98,      186.75,      139.44
2026-02-06T16:10:23.224,      97.97,      186.72,      139.54
2026-02-06T16:10:23.741,      97.98,      186.64,      139.49
2026-02-06T16:10:24.254,      97.99,      186.55,      139.44
2026-02-06T16:10:24.770,      97.98,      186.51,      139.45
2026-02-06T16:10:25.287,      97.97,      186.44,      139.50
2026-02-06T16:10:25.805,      97.97,      186.36,      139.46
2026-02-06T16:10:26.319,      97.96,      186.29,      139.48
2026-02-06T16:10:26.836,      97.95,      186.23,      139.49
2026-02-06T16:10:27.338,      97.96,      186.13,      139.51
2026-02-06T16:10:27.853,      97.96,      186.11,      139.44
2026-02-06T16:10:28.367,      97.96,      186.14,      139.44
2026-02-06T16:10:28.884,      97.98,      186.14,      139.45
2026-02-06T16:10:29.398,      97.97,      186.16,      139.44
2026-02-06T16:10:29.917,      97.98,      186.15,      139.45
2026-02-06T16:10:30.434,      97.98,      186.14,      139.46
2026-02-06T16:10:30.949,      97.97,      186.13,      139.43
2026-02-06T16:10:31.499,      97.96,      186.12,      139.46
2026-02-06T16:10:32.016,      97.98,      186.14,      139.44
2026-02-06T16:10:32.548,      97.97,      186.15,      139.43
2026-02-06T16:10:33.065,      97.97,      186.28,      139.46
2026-02-06T16:10:33.610,      97.96,      186.36,      139.48
2026-02-06T16:10:34.130,      97.97,      186.44,      139.52
2026-02-06T16:10:34.646,      97.97,      186.53,      139.49
2026-02-06T16:10:35.159,      97.96,      186.65,      139.47
2026-02-06T16:10:35.676,      97.96,      186.71,      139.45
2026-02-06T16:10:36.191,      97.98,      186.86,      139.46
2026-02-06T16:10:36.710,      97.97,      186.96,      139.49
2026-02-06T16:10:37.227,      97.98,      187.07,      139.48
2026-02-06T16:10:37.742,      98.00,      187.19,      139.48
2026-02-06T16:10:38.256,      97.98,      187.23,      139.48
2026-02-06T16:10:38.773,      97.97,      187.39,      139.49
2026-02-06T16:10:39.288,      97.96,      187.49,      139.46
2026-02-06T16:10:39.790,      97.95,      187.57,      139.49
2026-02-06T16:10:40.304,      97.98,      187.71,      139.52
2026-02-06T16:10:40.820,      97.96,      187.71,      139.50
2026-02-06T16:10:41.335,      97.97,      187.74,      139.53
2026-02-06T16:10:41.854,      97.96,      187.87,      139.49
2026-02-06T16:10:42.371,      97.95,      187.95,      139.54
2026-02-06T16:10:42.883,      97.94,      188.07,      139.54
2026-02-06T16:10:43.386,      97.95,      188.15,      139.53
2026-02-06T16:10:43.902,      97.96,      188.17,      139.55
2026-02-06T16:10:44.419,      97.97,      188.20,      139.53
2026-02-06T16:10:44.932,      97.97,      188.21,      139.49
2026-02-06T16:10:45.447,      97.97,      188.20,      139.50
2026-02-06T16:10:45.965,      97.98,      188.19,      139.52
2026-02-06T16:10:46.483,      97.98,      188.21,      139.52
2026-02-06T16:10:46.999,      97.97,      188.19,      139.55
2026-02-06T16:10:47.515,      97.97,      188.21,      139.58
2026-02-06T16:10:48.028,      97.97,      188.28,      139.51
2026-02-06T16:10:48.544,      97.98,      188.39,      139.50
2026-02-06T16:10:49.061,      97.94,      188.47,      139.51
2026-02-06T16:10:49.580,      97.96,      188.58,      139.50
2026-02-06T16:10:50.093,      97.97,      188.59,      139.57
2026-02-06T16:10:50.610,      97.96,      188.73,      139.53
2026-02-06T16:10:51.125,      97.94,      188.80,      139.55
2026-02-06T16:10:51.628,      97.95,      188.94,      139.53
2026-02-06T16:10:52.161,      97.94,      189.04,      139.62
2026-02-06T16:10:52.676,      97.96,      189.14,      139.50
2026-02-06T16:10:53.239,      97.96,      189.23,      139.49
2026-02-06T16:10:53.756,      97.96,      189.33,      139.54
2026-02-06T16:10:54.274,      97.95,      189.41,      139.49
2026-02-06T16:10:54.790,      97.95,      189.51,      139.52
2026-02-06T16:10:55.307,      97.95,      189.57,      139.52
2026-02-06T16:10:55.870,      97.94,      189.68,      139.49
2026-02-06T16:10:56.386,      97.92,      189.79,      139.48
2026-02-06T16:10:56.906,      97.93,      189.87,      139.50
2026-02-06T16:10:57.421,      97.94,      189.95,      139.45
2026-02-06T16:10:57.967,      97.95,      190.05,      139.46
2026-02-06T16:10:58.486,      97.95,      190.09,      139.42
2026-02-06T16:10:59.004,      97.99,      190.15,      139.46
2026-02-06T16:10:59.516,      97.98,      190.18,      139.42
2026-02-06T16:11:00.032,      97.96,      190.16,      139.34
2026-02-06T16:11:00.549,      97.94,      190.18,      139.43
2026-02-06T16:11:01.067,      97.96,      190.16,      139.43
2026-02-06T16:11:01.583,      97.98,      190.19,      139.45
2026-02-06T16:11:02.130,      97.96,      190.18,      139.44
2026-02-06T16:11:02.662,      97.95,      190.18,      139.42
2026-02-06T16:11:03.178,      97.97,      190.17,      139.42
2026-02-06T16:11:03.680,      97.97,      190.17,      139.44
2026-02-06T16:11:04.195,      97.98,      190.17,      139.43
2026-02-06T16:11:04.710,      97.96,      190.17,      139.48
2026-02-06T16:11:05.226,      97.95,      190.18,      139.45
2026-02-06T16:11:05.746,      97.96,      190.16,      139.49
2026-02-06T16:11:06.261,      97.95,      190.17,      139.48
2026-02-06T16:11:06.775,      97.96,      190.17,      139.45
2026-02-06T16:11:07.292,      97.95,      190.13,      139.46
2026-02-06T16:11:07.807,      97.96,      190.00,      139.44
2026-02-06T16:11:08.326,      97.98,      189.93,      139.44
2026-02-06T16:11:08.843,      97.98,      189.82,      139.43
2026-02-06T16:11:09.356,      97.97,      189.74,      139.40
2026-02-06T16:11:09.871,      97.96,      189.67,      139.44
2026-02-06T16:11:10.388,      97.95,      189.58,      139.52
2026-02-06T16:11:10.891,      97.95,      189.47,      139.52
2026-02-06T16:11:11.403,      97.94,      189.40,      139.46
2026-02-06T16:11:11.955,      97.97,      189.24,      139.51
2026-02-06T16:11:12.471,      97.97,      189.19,      139.54
2026-02-06T16:11:12.988,      97.96,      189.07,      139.56
2026-02-06T16:11:13.501,      97.97,      189.03,      139.50
2026-02-06T16:11:14.016,      97.98,      188.95,      139.45
2026-02-06T16:11:14.519,      97.97,      188.89,      139.54
2026-02-06T16:11:15.036,      97.98,      188.77,      139.52
2026-02-06T16:11:15.549,      97.99,      188.71,      139.49
2026-02-06T16:11:16.063,      97.96,      188.59,      139.51
2026-02-06T16:11:16.581,      97.98,      188.55,      139.52
2026-02-06T16:11:17.099,      97.97,      188.46,      139.46
2026-02-06T16:11:17.646,      97.96,      188.44,      139.55
2026-02-06T16:11:18.165,      97.95,      188.30,      139.56
2026-02-06T16:11:18.682,      97.98,      188.27,      139.53
2026-02-06T16:11:19.197,      97.99,      188.22,      139.53
2026-02-06T16:11:19.711,      97.99,      188.17,      139.52
2026-02-06T16:11:20.228,      97.97,      188.21,      139.53
2026-02-06T16:11:20.743,      97.99,      188.17,      139.54
2026-02-06T16:11:21.262,      97.99,      188.15,      139.52
2026-02-06T16:11:21.778,      98.01,      188.21,      139.48
2026-02-06T16:11:22.291,      98.01,      188.21,      139.46
2026-02-06T16:11:22.807,      97.99,      188.18,      139.51
2026-02-06T16:11:23.324,      97.97,      188.17,      139.55
2026-02-06T16:11:23.826,      97.98,      188.21,      139.53
2026-02-06T16:11:24.339,      97.97,      188.20,      139.50
2026-02-06T16:11:24.855,      97.97,      188.20,      139.53
2026-02-06T16:11:25.372,      97.97,      188.17,      139.45
2026-02-06T16:11:25.875,      97.97,      188.18,      139.50
2026-02-06T16:11:26.387,      97.98,      188.20,      139.46
2026-02-06T16:11:26.903,      97.96,      188.20,      139.52
2026-02-06T16:11:27.419,      97.98,      188.21,      139.51
2026-02-06T16:11:27.938,      97.97,      188.19,      139.48
2026-02-06T16:11:28.454,      97.95,      188.17,      139.44
2026-02-06T16:11:29.000,      97.96,      188.17,      139.54
2026-02-06T16:11:29.520,      97.97,      188.20,      139.48
2026-02-06T16:11:30.035,      97.97,      188.18,      139.50
2026-02-06T16:11:30.549,      97.96,      188.18,      139.49
2026-02-06T16:11:31.066,      97.97,      188.20,      139.48
2026-02-06T16:11:31.581,      97.97,      188.19,      139.51
2026-02-06T16:11:32.100,      97.98,      188.20,      139.50
2026-02-06T16:11:32.667,      97.97,      188.19,      139.58
2026-02-06T16:11:33.213,      97.96,      188.18,      139.67
2026-02-06T16:11:33.731,      97.98,      188.19,      139.67
2026-02-06T16:11:34.247,      97.97,      188.19,      139.66
2026-02-06T16:11:34.812,      97.97,      188.19,      139.64
2026-02-06T16:11:35.314,      97.97,      188.19,      139.76
2026-02-06T16:11:35.829,      97.98,      188.18,      139.84
2026-02-06T16:11:36.343,      97.97,      188.20,      139.83
2026-02-06T16:11:36.860,      97.96,      188.16,      139.91
2026-02-06T16:11:37.375,      97.97,      188.17,      139.94
2026-02-06T16:11:37.894,      97.97,      188.18,      139.98
2026-02-06T16:11:38.410,      97.96,      188.18,      140.14
2026-02-06T16:11:38.923,      97.97,      188.17,      140.17
2026-02-06T16:11:39.489,      97.96,      188.15,      140.27
2026-02-06T16:11:39.991,      97.97,      188.15,      140.32
2026-02-06T16:11:40.508,      97.96,      188.17,      140.44
2026-02-06T16:11:41.021,      97.97,      188.17,      140.58
2026-02-06T16:11:41.537,      97.96,      188.19,      140.63
2026-02-06T16:11:42.054,      97.96,      188.16,      140.72
2026-02-06T16:11:42.572,      97.97,      188.21,      140.78
2026-02-06T16:11:43.088,      97.97,      188.18,      140.83
2026-02-06T16:11:43.652,      97.97,      188.16,      140.99
2026-02-06T16:11:44.167,      97.97,      188.19,      141.04
2026-02-06T16:11:44.669,      97.99,      188.18,      141.09
2026-02-06T16:11:45.183,      97.99,      188.20,      141.14
2026-02-06T16:11:45.700,      97.98,      188.17,      141.28
2026-02-06T16:11:46.215,      97.97,      188.20,      141.37
2026-02-06T16:11:46.734,      97.97,      188.17,      141.45
2026-02-06T16:11:47.251,      97.98,      188.19,      141.43
2026-02-06T16:11:47.814,      97.96,      188.16,      141.51
2026-02-06T16:11:48.330,      97.95,      188.15,      141.54
2026-02-06T16:11:48.831,      97.98,      188.16,      141.58
2026-02-06T16:11:49.348,      97.98,      188.17,      141.56
2026-02-06T16:11:49.861,      97.99,      188.19,      141.50
2026-02-06T16:11:50.377,      97.98,      188.19,      141.56
2026-02-06T16:11:50.894,      97.99,      188.18,      141.48
2026-02-06T16:11:51.396,      97.98,      188.22,      141.55
2026-02-06T16:11:51.909,      97.98,      188.20,      141.53
2026-02-06T16:11:52.425,      97.98,      188.20,      141.45
2026-02-06T16:11:52.942,      98.00,      188.20,      141.54
2026-02-06T16:11:53.460,      97.98,      188.19,      141.55
2026-02-06T16:11:53.976,      97.99,      188.21,      141.55
2026-02-06T16:11:54.491,      97.98,      188.21,      141.52
2026-02-06T16:11:55.006,      97.98,      188.20,      141.51
2026-02-06T16:11:55.508,      97.98,      188.20,      141.52
2026-02-06T16:11:56.022,      97.99,      188.21,      141.50
2026-02-06T16:11:56.538,      98.00,      188.20,      141.44
2026-02-06T16:11:57.052,      98.00,      188.19,      141.38
2026-02-06T16:11:57.572,      98.00,      188.19,      141.36
2026-02-06T16:11:58.089,      98.00,      188.20,      141.22
2026-02-06T16:11:58.604,      98.00,      188.20,      141.12
2026-02-06T16:11:59.168,      98.00,      188.20,      140.98
2026-02-06T16:11:59.670,      97.97,      188.21,      140.92
2026-02-06T16:12:00.203,      97.99,      188.18,      140.78
2026-02-06T16:12:00.749,      97.98,      188.19,      140.68
2026-02-06T16:12:01.265,      97.97,      188.22,      140.64
2026-02-06T16:12:01.781,      97.98,      188.19,      140.50
2026-02-06T16:12:02.300,      97.97,      188.20,      140.36
2026-02-06T16:12:02.814,      97.98,      188.20,      140.29
2026-02-06T16:12:03.330,      97.98,      188.18,      140.18
2026-02-06T16:12:03.830,      97.98,      188.19,      140.10
2026-02-06T16:12:04.348,      98.00,      188.20,      140.01
2026-02-06T16:12:04.862,      97.98,      188.18,      139.93
2026-02-06T16:12:05.379,      97.98,      188.18,      139.81
2026-02-06T16:12:05.894,      97.98,      188.20,      139.71
2026-02-06T16:12:06.413,      97.97,      188.19,      139.58
2026-02-06T16:12:06.930,      97.97,      188.17,      139.57
2026-02-06T16:12:07.445,      97.98,      188.17,      139.49
2026-02-06T16:12:07.958,      97.97,      188.20,      139.45
2026-02-06T16:12:08.475,      97.97,      188.19,      139.56
2026-02-06T16:12:08.989,      97.97,      188.18,      139.53
2026-02-06T16:12:09.492,      97.97,      188.15,      139.55
2026-02-06T16:12:10.006,      97.97,      188.17,      139.54
2026-02-06T16:12:10.523,      97.97,      188.18,      139.50
2026-02-06T16:12:11.038,      97.98,      188.19,      139.51
2026-02-06T16:12:11.557,      97.97,      188.19,      139.54
2026-02-06T16:12:12.074,      97.98,      188.19,      139.48
2026-02-06T16:12:12.587,      97.98,      188.16,      139.47
2026-02-06T16:12:13.103,      97.98,      188.18,      139.36
2026-02-06T16:12:13.620,      97.98,      188.17,      139.31
2026-02-06T16:12:14.138,      97.98,      188.18,      139.22
2026-02-06T16:12:14.703,      97.99,      188.21,      139.12
2026-02-06T16:12:15.253,      97.97,      188.19,      139.06
2026-02-06T16:12:15.770,      97.96,      188.19,      139.03
2026-02-06T16:12:16.285,      97.98,      188.20,      138.94
2026-02-06T16:12:16.799,      97.97,      188.16,      138.92
2026-02-06T16:12:17.316,      97.97,      188.18,      138.81
2026-02-06T16:12:17.831,      97.95,      188.15,      138.77
2026-02-06T16:12:18.333,      97.98,      188.19,      138.64
2026-02-06T16:12:18.847,      97.98,      188.18,      138.59
2026-02-06T16:12:19.364,      97.99,      188.17,      138.51
2026-02-06T16:12:19.878,      97.98,      188.19,      138.41
2026-02-06T16:12:20.447,      97.96,      188.18,      138.36
2026-02-06T16:12:21.012,      97.98,      188.17,      138.30
2026-02-06T16:12:21.514,      97.98,      188.19,      138.25
2026-02-06T16:12:22.029,      97.99,      188.17,      138.21
2026-02-06T16:12:22.543,      97.98,      188.14,      138.18
2026-02-06T16:12:23.060,      97.98,      188.16,      138.04
2026-02-06T16:12:23.575,      97.99,      188.14,      137.97
2026-02-06T16:12:24.093,      97.98,      188.16,      137.96
2026-02-06T16:12:24.660,      97.96,      188.13,      137.87
2026-02-06T16:12:25.207,      97.97,      188.15,      137.76
2026-02-06T16:12:25.725,      97.99,      188.14,      137.72
2026-02-06T16:12:26.241,      97.97,      188.13,      137.69
2026-02-06T16:12:26.756,      97.97,      188.16,      137.61
2026-02-06T16:12:27.271,      97.96,      188.13,      137.56
2026-02-06T16:12:27.787,      97.97,      188.19,      137.47
2026-02-06T16:12:28.289,      97.97,      188.16,      137.46
2026-02-06T16:12:28.803,      97.96,      188.17,      137.53
2026-02-06T16:12:29.318,      97.97,      188.19,      137.56
2026-02-06T16:12:29.834,      97.97,      188.14,      137.50
2026-02-06T16:12:30.354,      97.97,      188.17,      137.49
2026-02-06T16:12:30.869,      97.98,      188.19,      137.49
2026-02-06T16:12:31.383,      97.98,      188.18,      137.45
2026-02-06T16:12:31.899,      97.96,      188.17,      137.46
2026-02-06T16:12:32.402,      97.96,      188.19,      137.50
2026-02-06T16:12:32.916,      97.95,      188.16,      137.50
2026-02-06T16:12:33.431,      97.96,      188.18,      137.51
2026-02-06T16:12:33.948,      97.96,      188.18,      137.49
2026-02-06T16:12:34.463,      97.96,      188.18,      137.51
2026-02-06T16:12:34.965,      97.97,      188.18,      137.56
2026-02-06T16:12:35.479,      97.97,      188.19,      137.50
2026-02-06T16:12:35.995,      97.97,      188.15,      137.53
2026-02-06T16:12:36.509,      97.98,      188.18,      137.46
2026-02-06T16:12:37.029,      97.97,      188.16,      137.45
2026-02-06T16:12:37.547,      97.96,      188.19,      137.49
2026-02-06T16:12:38.059,      97.97,      188.16,      137.44
2026-02-06T16:12:38.611,      97.96,      188.19,      137.49
2026-02-06T16:12:39.142,      97.96,      188.18,      137.44
2026-02-06T16:12:39.644,      97.97,      188.18,      137.39
2026-02-06T16:12:40.156,      97.94,      188.15,      137.52
2026-02-06T16:12:40.673,      97.94,      188.14,      137.67
2026-02-06T16:12:41.189,      97.96,      188.12,      137.72
2026-02-06T16:12:41.708,      97.96,      188.17,      137.91
2026-02-06T16:12:42.270,      97.96,      188.16,      138.08
2026-02-06T16:12:42.772,      97.96,      188.16,      138.15
2026-02-06T16:12:43.290,      97.95,      188.15,      138.32
2026-02-06T16:12:43.804,      97.96,      188.16,      138.43
2026-02-06T16:12:44.318,      97.97,      188.16,      138.52
