Time,X,Y,Z,Displacement [mm]
2024-09-30T14:22:20.326,      -0.03,       -0.01,        0.01,       0.03
2024-09-30T14:22:20.842,      -0.03,        0.02,        0.03,       0.05
2024-09-30T14:22:21.343,      -0.03,       -0.01,        0.04,       0.05
2024-09-30T14:22:21.859,      -0.02,       -0.00,        0.03,       0.04
2024-09-30T14:22:22.374,      -0.03,        0.01,        0.00,       0.03
2024-09-30T14:22:22.890,      -0.02,        0.01,        0.01,       0.02
2024-09-30T14:22:23.409,      -0.02,        0.00,        0.05,       0.05
2024-09-30T14:22:23.924,      -0.03,       -0.01,       -0.01,       0.04
2024-09-30T14:22:24.488,      -0.02,       -0.00,        0.01,       0.02
2024-09-30T14:22:24.988,      -0.03,       -0.00,        0.03,       0.04
2024-09-30T14:22:25.505,      -0.03,        0.02,        0.06,       0.07
2024-09-30T14:22:26.020,      -0.03,       -0.01,       -0.01,       0.04
2024-09-30T14:22:26.571,      -0.02,        0.00,        0.00,       0.02
2024-09-30T14:22:27.088,      -0.02,       -0.00,        0.02,       0.03
2024-09-30T14:22:27.604,      -0.03,       -0.01,        0.04,       0.05
2024-09-30T14:22:28.107,        NaN,         NaN,         NaN,        NaN
2024-09-30T14:22:29.602,        NaN,         NaN,         NaN,        NaN
2024-09-30T14:22:29.700,      -0.02,       -0.05,       -0.06,       0.08
2024-09-30T14:22:30.250,      -0.02,       -0.06,       -0.11,       0.13
2024-09-30T14:22:30.765,      -0.02,       -0.07,       -0.10,       0.12
2024-09-30T14:22:31.282,      -0.01,       -0.04,       -0.06,       0.08
2024-09-30T14:22:31.801,      -0.00,       -0.06,       -0.06,       0.08
2024-09-30T14:22:32.349,      -0.01,       -0.05,       -0.06,       0.08
2024-09-30T14:22:32.863,      -0.01,       -0.06,       -0.06,       0.09
2024-09-30T14:22:33.430,      -0.02,       -0.06,       -0.07,       0.10
2024-09-30T14:22:33.978,      -0.01,       -0.05,       -0.06,       0.08
2024-09-30T14:22:34.498,      -0.01,       -0.04,       -0.05,       0.07
2024-09-30T14:22:35.010,      -0.01,       -0.07,       -0.12,       0.14
2024-09-30T14:22:35.526,      -0.02,       -0.05,       -0.09,       0.11
2024-09-30T14:22:36.029,      -0.02,       -0.04,       -0.04,       0.06
2024-09-30T14:22:36.578,      -0.02,       -0.06,       -0.05,       0.08
2024-09-30T14:22:37.093,      -0.03,       -0.08,       -0.11,       0.14
2024-09-30T14:22:37.608,      -0.02,       -0.06,       -0.10,       0.12
2024-09-30T14:22:38.124,      -0.02,       -0.06,       -0.12,       0.13
2024-09-30T14:22:38.640,      -0.02,       -0.06,       -0.08,       0.10
2024-09-30T14:22:39.142,      -0.01,       -0.05,       -0.05,       0.08
2024-09-30T14:22:39.656,      -0.03,       -0.06,       -0.09,       0.11
2024-09-30T14:22:40.173,      -0.01,       -0.03,       -0.07,       0.08
2024-09-30T14:22:40.690,      -0.01,       -0.07,       -0.08,       0.11
2024-09-30T14:22:41.203,      -0.02,       -0.06,       -0.12,       0.14
2024-09-30T14:22:41.721,      -0.01,       -0.09,       -0.17,       0.19
2024-09-30T14:22:42.239,      -0.02,       -0.06,       -0.11,       0.12
2024-09-30T14:22:42.755,      -0.02,       -0.04,       -0.05,       0.07
2024-09-30T14:22:43.318,      -0.00,       -0.05,       -0.05,       0.08
2024-09-30T14:22:43.818,      -0.02,       -0.04,       -0.06,       0.07
2024-09-30T14:22:44.334,      -0.01,       -0.04,       -0.05,       0.06
2024-09-30T14:22:44.849,      -0.01,       -0.06,       -0.09,       0.11
2024-09-30T14:22:45.350,      -0.01,       -0.06,       -0.04,       0.07
2024-09-30T14:22:45.867,      -0.01,       -0.07,       -0.10,       0.12
2024-09-30T14:22:46.383,      -0.03,       -0.05,       -0.09,       0.11
2024-09-30T14:22:46.898,      -0.03,       -0.07,       -0.11,       0.13
2024-09-30T14:22:47.400,      -0.03,       -0.07,       -0.12,       0.14
2024-09-30T14:22:47.913,      -0.01,       -0.06,       -0.09,       0.11
2024-09-30T14:22:48.414,       0.00,       -0.07,       -0.08,       0.11
2024-09-30T14:22:48.929,      -0.00,       -0.07,       -0.13,       0.14
2024-09-30T14:22:49.431,      -0.00,       -0.08,       -0.12,       0.15
2024-09-30T14:22:49.945,      -0.01,       -0.03,       -0.05,       0.06
2024-09-30T14:22:50.461,      -0.02,       -0.08,       -0.12,       0.15
2024-09-30T14:22:50.960,      -0.01,       -0.07,       -0.10,       0.12
2024-09-30T14:22:51.479,      -0.02,       -0.05,       -0.09,       0.11
2024-09-30T14:22:52.045,      -0.02,       -0.06,       -0.08,       0.10
2024-09-30T14:22:52.560,      -0.01,       -0.08,       -0.13,       0.15
2024-09-30T14:22:53.108,      -0.02,       -0.06,       -0.12,       0.13
2024-09-30T14:22:53.626,      -0.02,       -0.06,       -0.09,       0.11
2024-09-30T14:22:54.159,      -0.02,       -0.04,       -0.12,       0.13
2024-09-30T14:22:54.674,      -0.01,       -0.05,       -0.06,       0.08
2024-09-30T14:22:55.190,      -0.02,       -0.07,       -0.10,       0.12
2024-09-30T14:22:55.706,      -0.02,       -0.06,       -0.07,       0.10
2024-09-30T14:22:56.275,      -0.01,       -0.06,       -0.10,       0.12
2024-09-30T14:22:56.787,      -0.01,       -0.06,       -0.08,       0.10
2024-09-30T14:22:57.338,      -0.02,       -0.06,       -0.08,       0.11
2024-09-30T14:22:57.853,      -0.01,       -0.06,       -0.05,       0.08
2024-09-30T14:22:58.370,      -0.01,       -0.06,       -0.06,       0.08
2024-09-30T14:22:58.885,      -0.01,       -0.06,       -0.06,       0.09
2024-09-30T14:22:59.403,      -0.02,       -0.06,       -0.08,       0.10
2024-09-30T14:22:59.919,      -0.00,       -0.07,       -0.09,       0.11
2024-09-30T14:23:00.469,       0.00,       -0.07,       -0.09,       0.11
2024-09-30T14:23:00.984,      -0.02,       -0.05,       -0.07,       0.09
2024-09-30T14:23:01.500,      -0.01,       -0.05,       -0.08,       0.09
2024-09-30T14:23:02.048,      -0.01,       -0.06,       -0.09,       0.11
2024-09-30T14:23:02.567,      -0.01,       -0.06,       -0.09,       0.11
2024-09-30T14:23:03.082,      -0.02,       -0.08,       -0.09,       0.12
