"Sensor 15 Average (x, y, z)"
"[0.0020699999999999885, 0.014790000000000005, -0.01752079999999999]"
"[0.002610000000000001, 0.01532999999999999, -0.01703679999999999]"
"[0.002909999999999996, 0.015735000000000006, -0.02156219999999999]"
"[0.0032099999999999906, 0.013680000000000005, -0.02357079999999999]"
"[0.005864999999999995, 0.013470000000000003, -0.024127399999999993]"
"[0.003720000000000001, 0.01437, -0.027249199999999987]"
"[0.0005399999999999919, 0.015044999999999996, -0.016431799999999996]"
"[0.0008849999999999969, 0.015720000000000005, -0.018125799999999997]"
"[0.0005400000000000058, 0.016995000000000003, -0.02110239999999998]"
"[0.0014850000000000002, 0.014445000000000006, -0.024296799999999993]"
"[0.0038849999999999996, 0.014744999999999987, -0.026523199999999997]"
"[0.002144999999999994, 0.014144999999999998, -0.029886999999999997]"
"[-0.0017549999999999996, 0.016334999999999995, -0.016165599999999974]"
"[0.00031499999999999584, 0.016650000000000005, -0.016141399999999986]"
"[-0.0024450000000000027, 0.016755, -0.021586399999999978]"
"[-0.0014250000000000027, 0.016635000000000004, -0.02277219999999998]"
"[0.0009450000000000014, 0.017025000000000005, -0.022142999999999982]"
"[0.0012749999999999984, 0.013964999999999984, -0.02686199999999997]"
"[-0.00301499999999999, 0.01638, -0.015681599999999976]"
"[-0.002700000000000008, 0.017220000000000006, -0.015972]"
"[-0.0025499999999999967, 0.018360000000000008, -0.017302999999999985]"
"[-0.004754999999999995, 0.01656, -0.018440399999999982]"
"[-0.0007199999999999984, 0.017399999999999992, -0.021150799999999984]"
"[-0.001800000000000003, 0.015944999999999994, -0.024514599999999984]"
"[-0.005549999999999999, 0.016874999999999994, -0.012245199999999998]"
"[-0.005549999999999999, 0.016785, -0.013987599999999989]"
"[-0.003585000000000005, 0.01827, -0.018198399999999976]"
"[-0.005354999999999999, 0.018870000000000005, -0.018682400000000002]"
"[-0.002699999999999994, 0.017610000000000008, -0.02132019999999997]"
"[-0.00204, 0.01735499999999999, -0.024248399999999976]"
"[-0.006540000000000004, 0.016709999999999996, -0.012366199999999966]"
"[-0.006405000000000001, 0.01635000000000001, -0.011664399999999978]"
"[-0.005354999999999999, 0.016664999999999992, -0.01384239999999999]"
"[-0.005249999999999998, 0.01735499999999999, -0.018295199999999998]"
"[-0.008879999999999999, 0.018434999999999986, -0.017811199999999985]"
"[-0.004334999999999999, 0.019785000000000004, -0.023836999999999983]"
