"Sensor 16 Average (x, y, z)"
"[-0.005475000000000004, 0.013575000000000004, -0.015076599999999982]"
"[-0.00546, 0.01464, -0.01205160000000001]"
"[-0.004470000000000002, 0.013994999999999994, -0.01742400000000001]"
"[-0.004605000000000008, 0.01647, -0.020908800000000005]"
"[-0.0031499999999999966, 0.014984999999999984, -0.022723800000000002]"
"[-0.004695000000000001, 0.015119999999999995, -0.022312399999999982]"
"[-0.006585000000000004, 0.014729999999999993, -0.010454400000000003]"
"[-0.006645000000000002, 0.014610000000000012, -0.011882199999999996]"
"[-0.005835000000000003, 0.01513500000000001, -0.013673000000000005]"
"[-0.006150000000000003, 0.015615000000000004, -0.015729999999999994]"
"[-0.005115000000000005, 0.01525499999999999, -0.0178112]"
"[-0.005205000000000005, 0.015000000000000013, -0.017278799999999997]"
"[-0.007979999999999998, 0.015555, -0.008784600000000004]"
"[-0.007920000000000003, 0.01525499999999999, -0.012124200000000002]"
"[-0.008070000000000004, 0.013244999999999993, -0.0124388]"
"[-0.0068100000000000036, 0.015359999999999999, -0.014011800000000005]"
"[-0.005730000000000006, 0.015285000000000007, -0.017883799999999977]"
"[-0.008145, 0.013859999999999997, -0.017569200000000007]"
"[-0.008685000000000002, 0.01407, -0.007671399999999995]"
"[-0.0060750000000000005, 0.014145000000000005, -0.010333399999999993]"
"[-0.009000000000000001, 0.015, -0.010526999999999995]"
"[-0.008805000000000004, 0.01614, -0.014423199999999983]"
"[-0.009839999999999998, 0.016530000000000003, -0.012511399999999992]"
"[-0.009584999999999996, 0.01407, -0.013600399999999999]"
"[-0.010169999999999995, 0.014609999999999984, -0.006364599999999984]"
"[-0.010725000000000002, 0.014654999999999987, -0.007985999999999993]"
"[-0.012239999999999997, 0.015840000000000007, -0.009341199999999994]"
"[-0.009600000000000004, 0.01545000000000002, -0.00953480000000001]"
"[-0.010469999999999997, 0.015449999999999992, -0.010793200000000003]"
"[-0.010635000000000002, 0.013635000000000008, -0.013164800000000004]"
"[-0.011520000000000002, 0.013994999999999994, -0.005202999999999992]"
"[-0.011670000000000003, 0.015599999999999989, -0.0054933999999999955]"
"[-0.010904999999999998, 0.015569999999999987, -0.007501999999999995]"
"[-0.010095, 0.015495000000000009, -0.009099200000000002]"
"[-0.01122, 0.014234999999999998, -0.010575399999999999]"
"[-0.012074999999999999, 0.016185000000000005, -0.007816599999999993]"
