"Sensor 7 Average (x, y, z)"
"[0.00018000000000001348, 0.006974999999999995, -0.0367598]"
"[0.002024999999999999, 0.005159999999999998, -0.04036560000000001]"
"[0.0025499999999999967, 0.0022499999999999985, -0.03951860000000001]"
"[0.0028800000000000076, -0.000900000000000005, -0.0374132]"
"[0.005190000000000028, -0.003915, -0.03775199999999999]"
"[0.00537, -0.005745000000000002, -0.038695799999999995]"
"[-0.0008099999999999913, 0.006645000000000002, -0.03876840000000001]"
"[-0.00025499999999999134, 0.0047699999999999965, -0.04046239999999999]"
"[-0.0008099999999999913, 0.003134999999999999, -0.040050999999999996]"
"[0.0007199999999999984, 0.0008549999999999981, -0.03765520000000001]"
"[0.0023100000000000065, -0.0027599999999999986, -0.036614600000000004]"
"[0.003945000000000004, -0.005250000000000003, -0.0362032]"
"[-0.003930000000000003, 0.008654999999999993, -0.0361064]"
"[-0.0035399999999999876, 0.005805000000000001, -0.0358886]"
"[-0.004019999999999996, 0.004799999999999999, -0.035428799999999996]"
"[-0.0023849999999999844, 0.0012599999999999972, -0.0352594]"
"[-0.0012299999999999811, -0.0010200000000000035, -0.036178999999999996]"
"[-0.0009299999999999864, -0.0025350000000000025, -0.032306999999999995]"
"[-0.007769999999999971, 0.007604999999999997, -0.0340736]"
"[-0.0058799999999999825, 0.007334999999999998, -0.0354046]"
"[-0.006074999999999997, 0.0047249999999999966, -0.0354772]"
"[-0.0035399999999999876, 0.004455000000000001, -0.034364]"
"[-0.003029999999999991, -0.001065, -0.0339042]"
"[-0.0004649999999999793, -0.003315000000000002, -0.032670000000000005]"
"[-0.011565000000000006, 0.010860000000000005, -0.0330088]"
"[-0.012344999999999995, 0.007889999999999998, -0.03402519999999999]"
"[-0.008144999999999986, 0.004484999999999999, -0.0345334]"
"[-0.008445000000000008, 0.003374999999999996, -0.0332508]"
"[-0.005624999999999991, 0.00037500000000000033, -0.0313148]"
"[-0.0049799999999999844, -7.500000000000215e-05, -0.030395200000000004]"
"[-0.01319999999999999, 0.011924999999999998, -0.0311212]"
"[-0.011324999999999988, 0.008069999999999994, -0.0316778]"
"[-0.010469999999999993, 0.0071849999999999935, -0.032016600000000006]"
"[-0.010634999999999978, 0.006089999999999998, -0.030733999999999997]"
"[-0.009014999999999995, 0.0037649999999999906, -0.030855]"
"[-0.00911999999999999, 0.0016049999999999953, -0.02821719999999999]"
