"Sensor 4 Average (x, y, z)"
"[-0.008460000000000002, -0.0020399999999999863, -0.03576760000000001]"
"[-0.007305000000000006, -0.0038549999999999973, -0.0340494]"
"[-0.005534999999999998, -0.0066749999999999934, -0.030056400000000004]"
"[-0.005384999999999994, -0.008369999999999995, -0.0266442]"
"[-0.0022800000000000042, -0.011564999999999992, -0.026619999999999998]"
"[-0.0016500000000000056, -0.009179999999999997, -0.02432100000000001]"
"[-0.010260000000000005, -0.003494999999999998, -0.032790999999999994]"
"[-0.008850000000000004, -0.003344999999999994, -0.029886999999999997]"
"[-0.008565000000000003, -0.0033149999999999916, -0.029935399999999994]"
"[-0.007949999999999999, -0.005534999999999991, -0.027176600000000002]"
"[-0.004274999999999994, -0.007274999999999997, -0.023353000000000006]"
"[-0.003584999999999991, -0.008639999999999988, -0.021199199999999994]"
"[-0.013019999999999997, -0.0007499999999999937, -0.025942400000000004]"
"[-0.012810000000000002, -0.0017099999999999962, -0.027031400000000004]"
"[-0.009750000000000002, -0.004979999999999998, -0.023159399999999997]"
"[-0.008025000000000004, -0.004994999999999996, -0.02381280000000001]"
"[-0.008159999999999987, -0.005489999999999991, -0.020884600000000003]"
"[-0.005414999999999989, -0.007229999999999993, -0.01802900000000001]"
"[-0.015015000000000008, 0.0016500000000000126, -0.02313520000000001]"
"[-0.014204999999999995, -0.0004799999999999943, -0.022651200000000003]"
"[-0.012960000000000006, -0.0035250000000000004, -0.0216106]"
"[-0.010514999999999997, -0.0027599999999999916, -0.020207000000000003]"
"[-0.008265000000000002, -0.003914999999999995, -0.0182468]"
"[-0.005684999999999996, -0.0035549999999999887, -0.016214]"
"[-0.01713, 0.00013500000000000317, -0.020545799999999996]"
"[-0.014789999999999998, 0.0004050000000000095, -0.022143000000000017]"
"[-0.012359999999999996, -0.0005549999999999999, -0.015367000000000006]"
"[-0.010499999999999995, -0.0028499999999999914, -0.0174724]"
"[-0.010904999999999998, -0.002714999999999995, -0.0162866]"
"[-0.008819999999999995, -0.0019500000000000003, -0.013431000000000005]"
"[-0.017895, 0.00337500000000001, -0.019408399999999992]"
"[-0.014894999999999999, 0.0020700000000000024, -0.0169884]"
"[-0.015060000000000004, 0.0016650000000000068, -0.016359200000000004]"
"[-0.013455000000000009, 0.0010950000000000057, -0.014495800000000003]"
"[-0.011535000000000004, -0.0008999999999999911, -0.013552000000000002]"
"[-0.008489999999999998, -0.0013949999999999935, -0.0090024]"
