"Sensor 14 Average (x, y, z)"
"[0.008550000000000002, 0.01384500000000001, -0.013140599999999988]"
"[0.009269999999999994, 0.015645000000000006, -0.015149199999999988]"
"[0.012059999999999994, 0.015165000000000012, -0.012680799999999992]"
"[0.012540000000000003, 0.014280000000000001, -0.018464599999999984]"
"[0.014969999999999997, 0.013395000000000018, -0.019311599999999984]"
"[0.015825000000000006, 0.014895000000000005, -0.02011019999999998]"
"[0.006419999999999995, 0.015030000000000002, -0.011954799999999974]"
"[0.008580000000000004, 0.015165000000000012, -0.011930599999999986]"
"[0.010965000000000003, 0.016065000000000024, -0.013793999999999987]"
"[0.009900000000000006, 0.01809000000000001, -0.019384199999999976]"
"[0.012255000000000002, 0.016695, -0.018779199999999982]"
"[0.012330000000000008, 0.014745000000000022, -0.021586399999999978]"
"[0.004650000000000001, 0.01859999999999999, -0.010163999999999992]"
"[0.006375000000000006, 0.01828500000000001, -0.015996199999999974]"
"[0.00792000000000001, 0.018960000000000005, -0.016915799999999967]"
"[0.008550000000000002, 0.01902000000000001, -0.018512999999999988]"
"[0.011205, 0.018795000000000006, -0.019674599999999987]"
"[0.010995000000000005, 0.01779, -0.02081199999999997]"
"[0.005310000000000002, 0.017895000000000022, -0.012559799999999996]"
"[0.004784999999999998, 0.018644999999999995, -0.012487199999999976]"
"[0.004905000000000007, 0.01771500000000001, -0.014568399999999981]"
"[0.007169999999999996, 0.018974999999999992, -0.01725459999999998]"
"[0.008145, 0.017625000000000002, -0.019674599999999973]"
"[0.009300000000000003, 0.01692000000000002, -0.02497439999999998]"
"[0.001919999999999998, 0.019530000000000006, -0.012124199999999974]"
"[0.0030900000000000025, 0.02052000000000001, -0.015463799999999986]"
"[0.004949999999999996, 0.021165000000000017, -0.015487999999999988]"
"[0.006149999999999996, 0.020100000000000007, -0.018803399999999984]"
"[0.0054600000000000065, 0.02016000000000001, -0.020981399999999983]"
"[0.006705000000000003, 0.020205000000000015, -0.02146539999999998]"
"[0.0020700000000000024, 0.020144999999999996, -0.010163999999999992]"
"[0.0002400000000000041, 0.023070000000000007, -0.01064799999999999]"
"[0.002114999999999999, 0.02089500000000001, -0.013842399999999977]"
"[0.003974999999999992, 0.020175, -0.01761759999999997]"
"[0.004199999999999995, 0.020925, -0.019626199999999983]"
"[0.0052350000000000035, 0.021780000000000008, -0.02042479999999998]"
