"Sensor 1 Average (x, y, z)"
"[0.014520000000000005, -0.003479999999999997, -0.02100559999999999]"
"[0.015105, -0.004679999999999997, -0.01936]"
"[0.017550000000000017, -0.004635, -0.020110199999999998]"
"[0.016470000000000005, -0.005265000000000006, -0.017956399999999994]"
"[0.018855000000000004, -0.007395000000000006, -0.015899399999999984]"
"[0.017115000000000012, -0.007320000000000007, -0.01708519999999999]"
"[0.013635000000000001, -0.002025000000000006, -0.020303799999999986]"
"[0.016485000000000014, -0.0039899999999999936, -0.0212234]"
"[0.01738500000000001, -0.0034500000000000086, -0.022505999999999995]"
"[0.01764000000000001, -0.0049949999999999994, -0.019916600000000003]"
"[0.01780500000000001, -0.00661500000000001, -0.0192874]"
"[0.016980000000000016, -0.006720000000000011, -0.016165599999999992]"
"[0.014460000000000015, -0.0036750000000000047, -0.02175579999999999]"
"[0.013455000000000002, -0.003510000000000006, -0.023691799999999996]"
"[0.01551000000000001, -0.0037650000000000114, -0.019964999999999986]"
"[0.016785000000000015, -0.004140000000000005, -0.0192874]"
"[0.016455000000000004, -0.0062400000000000025, -0.017351399999999986]"
"[0.01611, -0.005925000000000007, -0.01640759999999999]"
"[0.012765000000000012, 0.00040499999999999564, -0.024393600000000005]"
"[0.013755000000000003, -0.0017250000000000043, -0.02144119999999999]"
"[0.014894999999999999, -0.0036450000000000024, -0.019795599999999993]"
"[0.014040000000000018, -0.004244999999999999, -0.01814999999999999]"
"[0.014220000000000003, -0.005310000000000002, -0.019916599999999996]"
"[0.01642500000000001, -0.006180000000000005, -0.01664959999999999]"
"[0.011385, -4.500000000000337e-05, -0.02649899999999999]"
"[0.012945000000000005, -0.002790000000000001, -0.0257004]"
"[0.012975000000000007, -0.004125000000000011, -0.025022799999999987]"
"[0.012390000000000005, -0.004125000000000011, -0.021344399999999996]"
"[0.013530000000000014, -0.005775000000000002, -0.0208846]"
"[0.01407, -0.006225000000000008, -0.018706599999999993]"
"[0.009599999999999997, 0.00031499999999999584, -0.02770899999999998]"
"[0.009180000000000008, 0.000345000000000005, -0.025700399999999988]"
"[0.011370000000000012, -0.002685, -0.02538579999999999]"
"[0.012300000000000005, -0.0026249999999999954, -0.02204619999999999]"
"[0.013140000000000006, -0.0025350000000000025, -0.023232]"
"[0.012675000000000006, -0.005700000000000004, -0.020134399999999993]"
