"Sensor 8 Average (x, y, z)"
"[-0.010709999999999983, 0.004079999999999986, -0.03136320000000001]"
"[-0.00857999999999999, 0.0028800000000000076, -0.03484799999999999]"
"[-0.007184999999999983, 0.0026250000000000023, -0.03211339999999999]"
"[-0.00875999999999999, -0.0011849999999999777, -0.033638]"
"[-0.007769999999999978, -0.0029850000000000015, -0.030613]"
"[-0.006104999999999992, -0.004064999999999999, -0.030637199999999996]"
"[-0.013814999999999987, 0.006345000000000003, -0.029644999999999998]"
"[-0.012944999999999991, 0.006524999999999989, -0.031750400000000005]"
"[-0.011294999999999986, 0.0012149999999999939, -0.0272492]"
"[-0.008054999999999979, 0.00032999999999999696, -0.030613]"
"[-0.008234999999999992, -0.0030900000000000094, -0.028701199999999996]"
"[-0.007964999999999986, -0.003029999999999991, -0.027999400000000008]"
"[-0.013364999999999988, 0.0055650000000000005, -0.026353799999999997]"
"[-0.01297499999999998, 0.004545000000000021, -0.027563800000000006]"
"[-0.011609999999999988, 0.0034050000000000052, -0.026789399999999998]"
"[-0.012194999999999984, -0.0007049999999999973, -0.026668400000000002]"
"[-0.009764999999999989, -0.0006299999999999917, -0.024998600000000003]"
"[-0.009209999999999982, -0.002669999999999992, -0.02107819999999999]"
"[-0.015779999999999995, 0.007409999999999986, -0.024054799999999994]"
"[-0.014519999999999984, 0.005895000000000011, -0.024853399999999998]"
"[-0.015974999999999982, 0.004784999999999998, -0.0208604]"
"[-0.01357499999999999, 0.002894999999999995, -0.019965000000000004]"
"[-0.012449999999999982, 0.001905000000000004, -0.022505999999999998]"
"[-0.01126499999999999, -0.0024150000000000005, -0.020981399999999997]"
"[-0.01624499999999998, 0.007455000000000003, -0.0193358]"
"[-0.015089999999999992, 0.007425000000000001, -0.020376399999999996]"
"[-0.015764999999999987, 0.005024999999999988, -0.017956399999999997]"
"[-0.01319999999999999, 0.0014400000000000107, -0.021779999999999994]"
"[-0.01525499999999999, 0.0010199999999999931, -0.0197714]"
"[-0.011204999999999979, 0.0004199999999999898, -0.020207000000000003]"
"[-0.01745999999999999, 0.01074, -0.018101599999999995]"
"[-0.01709999999999999, 0.006540000000000004, -0.018101600000000002]"
"[-0.017609999999999987, 0.005445000000000019, -0.015754199999999996]"
"[-0.015599999999999989, 0.003255000000000008, -0.016746399999999995]"
"[-0.014684999999999983, 0.003825000000000009, -0.014398999999999999]"
"[-0.013079999999999994, 0.002579999999999999, -0.014278000000000006]"
