"Sensor 13 Average (x, y, z)"
"[0.008444999999999994, 0.010545000000000006, -0.0090024]"
"[0.009764999999999996, 0.010965000000000003, -0.009873599999999996]"
"[0.013425000000000006, 0.009150000000000005, -0.011228800000000011]"
"[0.014415000000000004, 0.010665000000000008, -0.011373999999999995]"
"[0.016185000000000005, 0.010365, -0.00987360000000001]"
"[0.016349999999999996, 0.009750000000000009, -0.014423200000000004]"
"[0.007319999999999993, 0.012720000000000009, -0.011301399999999996]"
"[0.011130000000000001, 0.011099999999999999, -0.009147599999999992]"
"[0.011715000000000003, 0.011670000000000014, -0.009922]"
"[0.012990000000000002, 0.011460000000000005, -0.013382600000000001]"
"[0.015029999999999995, 0.01078500000000001, -0.016141400000000007]"
"[0.015119999999999995, 0.009675000000000017, -0.0173998]"
"[0.008220000000000005, 0.012630000000000002, -0.011083599999999999]"
"[0.007814999999999996, 0.013230000000000006, -0.0113498]"
"[0.009465000000000001, 0.012810000000000009, -0.009897800000000005]"
"[0.013650000000000002, 0.013500000000000012, -0.011543399999999995]"
"[0.01362, 0.01402500000000001, -0.014253799999999997]"
"[0.017715, 0.013725000000000008, -0.014350600000000005]"
"[0.008009999999999996, 0.01551000000000001, -0.011156200000000005]"
"[0.007754999999999998, 0.015780000000000016, -0.009389599999999998]"
"[0.007815000000000003, 0.016950000000000007, -0.011156200000000005]"
"[0.012584999999999999, 0.014850000000000002, -0.012729199999999996]"
"[0.0126, 0.015855000000000015, -0.014762000000000011]"
"[0.014415000000000011, 0.015585000000000016, -0.015173400000000004]"
"[0.005879999999999996, 0.015975000000000017, -0.0076472]"
"[0.006224999999999994, 0.01659, -0.0121]"
"[0.008954999999999998, 0.01542000000000001, -0.014157000000000003]"
"[0.01038, 0.016424999999999995, -0.014471600000000001]"
"[0.011039999999999994, 0.015899999999999997, -0.017206200000000005]"
"[0.013049999999999999, 0.017924999999999996, -0.019844000000000014]"
"[0.004365000000000008, 0.017775000000000006, -0.010793200000000003]"
"[0.007185000000000004, 0.01783500000000001, -0.015681599999999997]"
"[0.00782999999999999, 0.018269999999999995, -0.012753399999999998]"
"[0.00861, 0.01803000000000001, -0.014640999999999994]"
"[0.010950000000000001, 0.018690000000000005, -0.017085200000000002]"
"[0.01047, 0.017235000000000007, -0.019892400000000005]"
