"Sensor 12 Average (x, y, z)"
"[-0.00736500000000001, 0.015360000000000006, -0.022312400000000003]"
"[-0.007050000000000015, 0.014444999999999993, -0.025821400000000008]"
"[-0.005850000000000008, 0.013755000000000003, -0.025313199999999994]"
"[-0.006615000000000003, 0.013559999999999996, -0.02894320000000001]"
"[-0.005715000000000012, 0.013604999999999999, -0.032428000000000005]"
"[-0.004229999999999998, 0.007664999999999998, -0.03121800000000001]"
"[-0.009330000000000019, 0.015374999999999993, -0.020812000000000004]"
"[-0.01060500000000001, 0.015419999999999996, -0.024272600000000005]"
"[-0.00885000000000001, 0.013845000000000003, -0.0252164]"
"[-0.007980000000000008, 0.012855000000000005, -0.027128200000000005]"
"[-0.00796500000000002, 0.011460000000000005, -0.029403]"
"[-0.007020000000000005, 0.009945000000000016, -0.028822200000000006]"
"[-0.011595000000000008, 0.014699999999999998, -0.018755000000000008]"
"[-0.010035000000000002, 0.015059999999999997, -0.024151600000000002]"
"[-0.011205000000000007, 0.013470000000000003, -0.022869]"
"[-0.01089000000000001, 0.012674999999999999, -0.0213444]"
"[-0.01107000000000001, 0.010365, -0.022796399999999994]"
"[-0.010440000000000005, 0.011070000000000003, -0.025240600000000002]"
"[-0.012855000000000005, 0.016905000000000003, -0.020037600000000003]"
"[-0.011880000000000002, 0.014925, -0.019239]"
"[-0.012300000000000012, 0.014459999999999994, -0.0194084]"
"[-0.012345000000000009, 0.014894999999999999, -0.020618399999999995]"
"[-0.011730000000000004, 0.013019999999999997, -0.021223399999999996]"
"[-0.010470000000000014, 0.012029999999999992, -0.022723800000000002]"
"[-0.01431000000000001, 0.017235, -0.014350600000000005]"
"[-0.014235000000000012, 0.016005, -0.017908]"
"[-0.01495500000000001, 0.014580000000000003, -0.0175692]"
"[-0.01314000000000002, 0.013319999999999999, -0.018609800000000003]"
"[-0.013694999999999999, 0.012570000000000005, -0.019553599999999997]"
"[-0.013920000000000009, 0.01152000000000001, -0.0191664]"
"[-0.01606500000000001, 0.01695, -0.012099999999999993]"
"[-0.015285000000000007, 0.015315000000000002, -0.015487999999999995]"
"[-0.012930000000000011, 0.014984999999999991, -0.013164799999999997]"
"[-0.01420500000000001, 0.01437, -0.015657400000000002]"
"[-0.014355000000000014, 0.014925000000000008, -0.016552799999999993]"
"[-0.01269, 0.011310000000000008, -0.01517339999999999]"
