"Sensor 9 Average (x, y, z)"
"[-0.50727, -0.33416999999999997, 0.619278]"
"[-0.53382, -0.29562, 0.6651128]"
"[-0.5588099999999999, -0.25242, 0.7067852]"
"[-0.57927, -0.2001, 0.7438112000000001]"
"[-0.5939399999999999, -0.14294999999999997, 0.7703344]"
"[-0.60327, -0.08348999999999998, 0.7846607999999999]"
"[-0.49529999999999996, -0.36216, 0.6920716]"
"[-0.52149, -0.32078999999999996, 0.7444404]"
"[-0.5463599999999998, -0.27318, 0.7935664000000001]"
"[-0.56742, -0.21630000000000002, 0.8312215999999999]"
"[-0.5825699999999999, -0.1557, 0.8637948000000001]"
"[-0.5928899999999999, -0.08897999999999999, 0.885962]"
"[-0.47295, -0.39153000000000004, 0.7672367999999999]"
"[-0.4996199999999999, -0.34524, 0.8242035999999999]"
"[-0.5227499999999999, -0.29526, 0.8793795999999998]"
"[-0.54342, -0.23564999999999997, 0.9225040000000001]"
"[-0.5589299999999999, -0.16664999999999996, 0.9586104]"
"[-0.5684699999999999, -0.09456, 0.9780672]"
"[-0.4387499999999999, -0.41748, 0.8378523999999999]"
"[-0.46569000000000005, -0.37004999999999993, 0.903386]"
"[-0.48861, -0.31484999999999996, 0.9620952]"
"[-0.50826, -0.25116, 1.012286]"
"[-0.5226299999999999, -0.17757, 1.0488279999999999]"
"[-0.53034, -0.10178999999999998, 1.0784487999999999]"
"[-0.39936, -0.44283, 0.9050315999999999]"
"[-0.42240000000000005, -0.39521999999999996, 0.9775347999999998]"
"[-0.44481000000000004, -0.3369, 1.0422456]"
"[-0.46353, -0.26826, 1.0977119999999998]"
"[-0.47600999999999993, -0.19124999999999998, 1.13982]"
"[-0.48588, -0.10694999999999999, 1.1711348000000001]"
"[-0.34719, -0.4668899999999999, 0.9686291999999999]"
"[-0.36729, -0.41580000000000006, 1.044472]"
"[-0.38601, -0.35601, 1.1179432]"
"[-0.40251000000000003, -0.28275, 1.1790239999999998]"
"[-0.41547, -0.20138999999999996, 1.2236487999999999]"
"[-0.42294, -0.11357999999999999, 1.2545279999999999]"
