"Sensor 5 Average (x, y, z)"
"[-0.57531, -0.09228, 0.7419235999999999]"
"[-0.5798399999999999, -0.0357, 0.7496676]"
"[-0.58401, 0.02409, 0.7560079999999999]"
"[-0.5763, 0.08483999999999998, 0.7510228]"
"[-0.567, 0.14187, 0.735438]"
"[-0.5495699999999999, 0.20087999999999995, 0.710754]"
"[-0.5664300000000001, -0.10284000000000001, 0.8326252]"
"[-0.5722800000000001, -0.038400000000000004, 0.8463708000000002]"
"[-0.5728200000000001, 0.027630000000000002, 0.8487424]"
"[-0.5675699999999999, 0.09417000000000002, 0.841918]"
"[-0.55611, 0.15833999999999998, 0.8249780000000001]"
"[-0.54036, 0.21704999999999997, 0.7936632]"
"[-0.5442600000000001, -0.11177999999999999, 0.9296187999999999]"
"[-0.5515500000000002, -0.04182, 0.9448648]"
"[-0.55218, 0.03243, 0.946704]"
"[-0.54486, 0.10379999999999999, 0.9367819999999999]"
"[-0.53385, 0.17519999999999997, 0.917422]"
"[-0.5166, 0.23834999999999995, 0.8843648000000001]"
"[-0.5107499999999999, -0.11874, 1.0195943999999995]"
"[-0.51588, -0.04374, 1.0380831999999998]"
"[-0.5168099999999999, 0.03498, 1.0415195999999998]"
"[-0.51069, 0.11273999999999999, 1.0332915999999996]"
"[-0.5000699999999999, 0.18765000000000004, 1.009382]"
"[-0.48399, 0.2561399999999999, 0.9726948]"
"[-0.46551000000000003, -0.12618, 1.1094247999999998]"
"[-0.47157000000000004, -0.04605, 1.1297528]"
"[-0.47256000000000004, 0.036720000000000017, 1.1327051999999997]"
"[-0.46728000000000003, 0.12069, 1.1239932]"
"[-0.4561199999999999, 0.20027999999999996, 1.0971311999999998]"
"[-0.4398000000000001, 0.27542999999999995, 1.0585564]"
"[-0.41031, -0.13502999999999998, 1.1918499999999999]"
"[-0.41172, -0.048960000000000004, 1.2137267999999997]"
"[-0.41283, 0.04278, 1.21847]"
"[-0.40728, 0.12996000000000002, 1.2055472]"
"[-0.39863999999999994, 0.21257999999999994, 1.1789755999999998]"
"[-0.38495999999999997, 0.29198999999999997, 1.1351251999999998]"
