"Sensor 1 Average (x, y, z)"
"[-0.5583899999999999, 0.16052999999999995, 0.7200468]"
"[-0.5388, 0.21056999999999998, 0.6888771999999999]"
"[-0.51996, 0.2573999999999999, 0.6584336]"
"[-0.4943699999999999, 0.29480999999999996, 0.6193748000000001]"
"[-0.46674, 0.32646000000000003, 0.5695711999999999]"
"[-0.4341, 0.35358000000000006, 0.5264468]"
"[-0.55182, 0.17865, 0.809006]"
"[-0.5304300000000001, 0.23411999999999994, 0.7762392]"
"[-0.50676, 0.28308, 0.7348572]"
"[-0.4819799999999999, 0.32367, 0.690668]"
"[-0.45116999999999996, 0.35928, 0.6395576000000001]"
"[-0.41922, 0.38508, 0.5843816]"
"[-0.5306699999999999, 0.19401000000000002, 0.9024179999999999]"
"[-0.51024, 0.25473, 0.8621492]"
"[-0.4870499999999999, 0.30531, 0.8161692]"
"[-0.46004999999999996, 0.35031, 0.7629292]"
"[-0.43250999999999995, 0.38828999999999997, 0.7056236]"
"[-0.39762, 0.41390999999999994, 0.649528]"
"[-0.49377, 0.21081, 0.9851820000000001]"
"[-0.47525999999999996, 0.27462, 0.9442356]"
"[-0.45425999999999994, 0.32985000000000003, 0.8966099999999999]"
"[-0.4271699999999999, 0.37818, 0.8373200000000001]"
"[-0.39941999999999994, 0.41756999999999994, 0.7738192000000002]"
"[-0.36911999999999995, 0.44621999999999995, 0.7044136000000001]"
"[-0.44945999999999997, 0.22851, 1.0768031999999998]"
"[-0.43341, 0.29762999999999995, 1.0264672]"
"[-0.41277, 0.35703, 0.973324]"
"[-0.38636999999999994, 0.40724999999999995, 0.9088552000000001]"
"[-0.3636599999999999, 0.44763, 0.835868]"
"[-0.3324, 0.47703, 0.7655912000000001]"
"[-0.3933, 0.24279000000000006, 1.1534204000000001]"
"[-0.37838999999999995, 0.31215, 1.1019712]"
"[-0.35838, 0.3777899999999999, 1.0418584]"
"[-0.33528, 0.43013999999999997, 0.9698392]"
"[-0.3122399999999999, 0.47372999999999993, 0.8969488]"
"[-0.28724999999999995, 0.5036099999999999, 0.8151044000000001]"
