"Sensor 10 Average (x, y, z)"
"[-0.36408, -0.46077, 0.9508663999999998]"
"[-0.3858, -0.41018999999999994, 1.0257411999999997]"
"[-0.40947, -0.35055000000000003, 1.0932591999999999]"
"[-0.42512999999999995, -0.27947999999999995, 1.1501292]"
"[-0.43845000000000006, -0.1968, 1.1912692000000003]"
"[-0.44766000000000006, -0.10901999999999998, 1.2223904]"
"[-0.30749999999999994, -0.48329999999999995, 1.0097692]"
"[-0.32658000000000004, -0.42759, 1.0884192]"
"[-0.34415999999999997, -0.36744000000000004, 1.1609707999999999]"
"[-0.35916, -0.28992000000000007, 1.2251976]"
"[-0.3697499999999999, -0.20673, 1.2719036]"
"[-0.37712999999999997, -0.11081999999999997, 1.301718]"
"[-0.23703000000000002, -0.49920000000000003, 1.060686]"
"[-0.25566, -0.44598, 1.1400136]"
"[-0.2691, -0.38154000000000005, 1.217018]"
"[-0.28044, -0.30158999999999997, 1.2831324]"
"[-0.28875, -0.21353999999999998, 1.3347267999999999]"
"[-0.29324999999999996, -0.11532, 1.366816]"
"[-0.16130999999999995, -0.5126999999999999, 1.0936948]"
"[-0.17276999999999998, -0.45702000000000004, 1.1820732]"
"[-0.18257999999999996, -0.38954999999999995, 1.2635788]"
"[-0.19083, -0.30855, 1.3313872]"
"[-0.19616999999999996, -0.21813000000000002, 1.3832235999999998]"
"[-0.19742999999999994, -0.11918999999999999, 1.4143447999999998]"
"[-0.08177999999999999, -0.52083, 1.1225412]"
"[-0.08807999999999998, -0.46664999999999995, 1.2131459999999998]"
"[-0.09411, -0.39552, 1.2946031999999996]"
"[-0.09728999999999999, -0.31509, 1.3648799999999999]"
"[-0.09977999999999998, -0.22155, 1.4170067999999998]"
"[-0.10091999999999998, -0.12018000000000001, 1.4551459999999998]"
"[-0.00044999999999998513, -0.5248200000000001, 1.1273811999999999]"
"[0.0002400000000000041, -0.4706100000000001, 1.2190507999999998]"
"[-0.00035999999999999227, -0.39963000000000004, 1.3019116]"
"[0.002910000000000003, -0.3156, 1.3734952]"
"[0.0024300000000000016, -0.22227, 1.4298328]"
"[0.004140000000000005, -0.12084, 1.4657456]"
