"Sensor 4 Average (x, y, z)"
"[0.34751999999999994, 0.2585999999999999, 1.2220032]"
"[0.3362099999999999, 0.33378, 1.1699731999999998]"
"[0.32402999999999993, 0.4032, 1.104972]"
"[0.31320000000000003, 0.45915, 1.0267576]"
"[0.29432999999999987, 0.50064, 0.9441388]"
"[0.27768000000000004, 0.53382, 0.8546955999999999]"
"[0.41676, 0.24998999999999996, 1.1595672000000001]"
"[0.40664999999999996, 0.32259, 1.1041007999999999]"
"[0.39137999999999995, 0.38477999999999996, 1.0429232000000002]"
"[0.37097999999999987, 0.44013, 0.9676128000000002]"
"[0.35211000000000003, 0.48278999999999994, 0.8885272]"
"[0.32913000000000003, 0.5113499999999999, 0.8094416]"
"[0.47573999999999994, 0.23345999999999992, 1.075206]"
"[0.4595699999999999, 0.30405, 1.0284032]"
"[0.44448, 0.36660000000000004, 0.9677580000000001]"
"[0.42377999999999993, 0.41618999999999995, 0.9023696000000001]"
"[0.39954, 0.4565099999999999, 0.8292856]"
"[0.37539, 0.48497999999999997, 0.7511680000000001]"
"[0.51915, 0.21945, 0.9846979999999999]"
"[0.5048999999999999, 0.28509, 0.9454940000000001]"
"[0.48585, 0.34046999999999994, 0.8898339999999998]"
"[0.46284000000000003, 0.39021, 0.8326736000000001]"
"[0.43908, 0.4296899999999999, 0.7680595999999997]"
"[0.4131299999999999, 0.45585, 0.6980731999999998]"
"[0.55212, 0.20559000000000002, 0.8978199999999998]"
"[0.5381400000000001, 0.2676, 0.8554215999999999]"
"[0.51765, 0.3198, 0.8122003999999998]"
"[0.49439999999999995, 0.36483, 0.758186]"
"[0.4695299999999999, 0.40112999999999993, 0.699622]"
"[0.43923, 0.42960000000000004, 0.6393156000000002]"
"[0.57261, 0.18851999999999997, 0.8039723999999999]"
"[0.55779, 0.24677999999999992, 0.77077]"
"[0.5379599999999999, 0.29468999999999995, 0.7306463999999999]"
"[0.51204, 0.33774, 0.6833596]"
"[0.48717, 0.37236, 0.6354436000000001]"
"[0.4577399999999999, 0.39762, 0.5789123999999999]"
