"Sensor 14 Average (x, y, z)"
"[-0.25758000000000003, -0.53826, 0.5863176]"
"[-0.28187999999999996, -0.53589, 0.6683072]"
"[-0.30744, -0.5259299999999999, 0.7497159999999999]"
"[-0.33297, -0.50637, 0.8320444000000001]"
"[-0.35739, -0.4751100000000001, 0.9183899999999999]"
"[-0.37887000000000004, -0.43044, 0.9955395999999999]"
"[-0.21743999999999997, -0.55878, 0.6215044000000001]"
"[-0.23754000000000003, -0.55722, 0.706398]"
"[-0.25788000000000005, -0.5501699999999999, 0.7906624000000001]"
"[-0.27996, -0.5280299999999998, 0.88451]"
"[-0.29936999999999997, -0.49688999999999994, 0.9751148000000001]"
"[-0.31983, -0.45048, 1.0592823999999998]"
"[-0.17081999999999997, -0.5755499999999999, 0.6515123999999999]"
"[-0.18663000000000002, -0.5771700000000001, 0.7392131999999999]"
"[-0.20565, -0.56712, 0.8331575999999999]"
"[-0.21990000000000004, -0.5454899999999999, 0.9272472]"
"[-0.23787000000000003, -0.51183, 1.0204655999999999]"
"[-0.24939, -0.46857000000000004, 1.1131032]"
"[-0.12105, -0.58746, 0.6716951999999999]"
"[-0.13130999999999998, -0.58707, 0.7625419999999999]"
"[-0.14187, -0.5824499999999999, 0.8611812]"
"[-0.15156000000000003, -0.5600700000000001, 0.9568196]"
"[-0.16323, -0.5261699999999999, 1.0559427999999997]"
"[-0.17363999999999996, -0.48150000000000004, 1.1518231999999997]"
"[-0.06729, -0.5985299999999999, 0.6879576000000001]"
"[-0.07143, -0.60054, 0.7817568000000001]"
"[-0.07908, -0.5912099999999999, 0.8798152]"
"[-0.08301, -0.56757, 0.9783092]"
"[-0.08868000000000001, -0.53697, 1.0816431999999998]"
"[-0.09284999999999999, -0.48888, 1.1793144]"
"[-0.011700000000000002, -0.59994, 0.691878]"
"[-0.01191, -0.60072, 0.7879035999999998]"
"[-0.011639999999999998, -0.59346, 0.8844616]"
"[-0.013260000000000001, -0.5743499999999999, 0.9873116]"
"[-0.010619999999999997, -0.53967, 1.0891452]"
"[-0.00843, -0.49350000000000005, 1.1912692]"
