"Sensor 15 Average (x, y, z)"
"[-0.03914999999999999, -0.6102299999999999, 0.6901356000000001]"
"[-0.04175999999999999, -0.60993, 0.7890167999999999]"
"[-0.04595999999999999, -0.60366, 0.8876076]"
"[-0.04748999999999999, -0.58128, 0.9891024]"
"[-0.049409999999999996, -0.5470499999999999, 1.0923880000000001]"
"[-0.05609999999999999, -0.49827000000000005, 1.1922372]"
"[0.01917, -0.61092, 0.6920232000000001]"
"[0.020969999999999996, -0.6101099999999999, 0.7866452]"
"[0.022619999999999994, -0.6024299999999999, 0.8884304]"
"[0.027570000000000018, -0.57888, 0.9916676000000001]"
"[0.029070000000000006, -0.54465, 1.0912264]"
"[0.034800000000000005, -0.4962599999999999, 1.1878812]"
"[0.07616999999999999, -0.6014099999999999, 0.6837468]"
"[0.08570999999999998, -0.6007499999999999, 0.7790948]"
"[0.09311999999999998, -0.5948399999999999, 0.8774436]"
"[0.10289999999999999, -0.5719799999999999, 0.9776316]"
"[0.11379, -0.5373299999999999, 1.0753511999999996]"
"[0.12203999999999998, -0.48900000000000005, 1.1736032]"
"[0.13046999999999997, -0.58887, 0.6646288000000001]"
"[0.14454, -0.5913299999999999, 0.7541203999999999]"
"[0.15591000000000002, -0.5807999999999998, 0.8525659999999999]"
"[0.17373, -0.55794, 0.9506243999999999]"
"[0.18966, -0.52494, 1.0461175999999999]"
"[0.20454000000000003, -0.47642999999999996, 1.1451924]"
"[0.17919, -0.5718300000000001, 0.6429456]"
"[0.19805999999999999, -0.57222, 0.7355831999999999]"
"[0.22002000000000002, -0.56259, 0.8234292000000001]"
"[0.24062999999999998, -0.54207, 0.9168411999999999]"
"[0.26178, -0.50949, 1.0129152000000001]"
"[0.28227, -0.46254000000000006, 1.1031811999999999]"
"[0.22545, -0.55131, 0.6133732]"
"[0.24743999999999997, -0.54993, 0.6954111999999999]"
"[0.2726700000000001, -0.54138, 0.78287]"
"[0.29907, -0.52137, 0.8727003999999999]"
"[0.32424, -0.48666, 0.9626275999999999]"
"[0.34845000000000004, -0.4425, 1.0441816]"
