"Sensor 2 Average (x, y, z)"
"[-0.41325, 0.22719, 1.1353672000000001]"
"[-0.39456, 0.2978699999999999, 1.0869187999999999]"
"[-0.37827000000000005, 0.3608699999999999, 1.0278224000000002]"
"[-0.35505000000000003, 0.41150999999999993, 0.9582715999999999]"
"[-0.33081, 0.45387, 0.8863975999999998]"
"[-0.3045, 0.4818900000000001, 0.8065376]"
"[-0.34895999999999994, 0.24209999999999998, 1.2108712]"
"[-0.33608999999999994, 0.31478999999999996, 1.158938]"
"[-0.31794, 0.37986, 1.0941788000000003]"
"[-0.29949, 0.43224, 1.0175132]"
"[-0.27414, 0.47708999999999996, 0.9383307999999998]"
"[-0.25490999999999997, 0.50868, 0.8567768]"
"[-0.27489, 0.25433999999999996, 1.274856]"
"[-0.26172, 0.32907000000000003, 1.221132]"
"[-0.24843, 0.39731999999999995, 1.1488224000000002]"
"[-0.23202000000000003, 0.45219, 1.0685268]"
"[-0.21519000000000002, 0.4937699999999999, 0.9847948]"
"[-0.19512000000000002, 0.5274599999999999, 0.8969971999999999]"
"[-0.19050000000000003, 0.26148, 1.3277572]"
"[-0.17889, 0.34224000000000004, 1.2649824]"
"[-0.17169, 0.4119, 1.1919468]"
"[-0.15651, 0.46586999999999995, 1.1125224]"
"[-0.14493, 0.51027, 1.0199331999999999]"
"[-0.13260000000000002, 0.5417699999999999, 0.9319419999999999]"
"[-0.10134000000000001, 0.26811, 1.358346]"
"[-0.09588, 0.35022, 1.2997336]"
"[-0.08805000000000002, 0.41982, 1.2226808000000002]"
"[-0.08100000000000002, 0.47763000000000005, 1.1398683999999997]"
"[-0.07188000000000001, 0.52227, 1.048344]"
"[-0.06387000000000001, 0.5556, 0.9494143999999999]"
"[-0.009450000000000014, 0.27363000000000004, 1.3734952000000002]"
"[-0.005490000000000002, 0.35127, 1.3092684]"
"[-0.0009600000000000164, 0.42422999999999994, 1.2365232000000002]"
"[-0.0003000000000000086, 0.48129000000000005, 1.1499356]"
"[0.0034199999999999856, 0.5266200000000001, 1.054878]"
"[0.007139999999999987, 0.5603399999999998, 0.9579327999999997]"
