,SampleID,Accelerometerx,Accelerometery,Accelerometerz,Magnetometerx,Magnetometery,Magnetometerz,Gyroscopex,Gyroscopey,Gyroscopez,EulerAngx,EulerAngy,EulerAngz,Quaternionx,Quaterniony,Quaternionz,LinearAccelerationx,LinearAccelerationy,LinearAccelerationz,Gravityx,Gravityy,Gravityz
0,0.0,-0.32,9.34,-357.0625,581.5625,1239.75,0.0,0.0,0.0,356.4375,0.125,1.8125,0.9993896484375,-0.01593017578125,-0.001708984375,0.031005859375,0.08,0.1,-0.37,0.02,-0.31,9.8
1,-0.08,-0.29,9.49,-358.1875,581.25,1239.75,-0.001090830782496456,0.003272492347489368,-0.001090830782496456,356.4375,0.125,1.8125,0.9993896484375,-0.01593017578125,-0.001708984375,0.031005859375,0.05,0.06,-0.34,0.02,-0.31,9.8
2,0.15,-0.27,9.43,-358.1875,581.25,1239.75,-0.001090830782496456,0.002181661564992912,-0.001090830782496456,356.4375,0.125,1.8125,0.9993896484375,-0.01593017578125,-0.001708984375,0.031005859375,-0.15,-0.07,-0.4,0.02,-0.31,9.8
3,0.02,-0.29,9.38,-358.5625,580.1875,1239.75,0.0,0.002181661564992912,-0.001090830782496456,356.4375,0.125,1.8125,0.9993896484375,-0.01593017578125,-0.001708984375,0.031005859375,-0.11,0.01,-0.41000000000000003,1.3,-0.31,9.8
4,1.37,-0.25,9.48,-358.1875,581.25,1239.75,0.13962634015954636,-0.003272492347489368,0.003272492347489368,364.4375,0.125,1.8125,0.9993896484375,-0.01593017578125,-0.001708984375,0.031005859375,1.3,0.0,-0.38,1.3,-0.31,9.8
5,-0.01,-0.41000000000000003,9.36,-358.1875,581.25,1239.75,-0.004363323129985824,0.001090830782496456,0.002181661564992912,364.4375,0.125,1.8125,0.9993896484375,-0.01593017578125,-0.001708984375,0.031005859375,1.28,-0.06,-0.45,1.3,-0.31,9.8
6,1.36,-0.31,9.41,-356.75,581.25,1239.75,0.1407171709420428,-0.002181661564992912,0.002181661564992912,364.4375,0.125,1.8125,0.9993896484375,-0.01593017578125,-0.001708984375,0.031005859375,1.35,0.03,-0.35000000000000003,1.3,-0.31,9.8
7,-0.07,-0.24,9.46,-358.875,580.0625,1239.75,0.001090830782496456,-0.002181661564992912,-0.001090830782496456,356.4375,0.125,1.8125,0.9993896484375,-0.01593017578125,-0.001708984375,0.031005859375,-0.06,0.0,-0.41000000000000003,0.02,-0.31,9.8
8,0.03,-0.35000000000000003,9.33,-358.875,580.0625,1239.75,0.0,0.001090830782496456,0.0,356.4375,0.125,1.8125,0.9993896484375,-0.01593017578125,-0.001708984375,0.031005859375,-0.02,-0.04,-0.38,0.02,-0.31,9.8
9,0.03,-0.24,9.44,-356.75,580.875,1239.75,0.0,0.002181661564992912,0.0,356.4375,0.125,1.8125,0.9993896484375,-0.01593017578125,-0.001708984375,0.031005859375,0.0,0.04,-0.37,0.02,-0.31,9.8
10,0.05,-0.32,9.36,-356.75,580.1875,1239.75,0.0,0.001090830782496456,-0.001090830782496456,356.4375,0.125,1.8125,-1.0006103515625,-0.01593017578125,-0.001708984375,0.031005859375,-0.01,-0.04,-0.44,0.02,-0.31,9.8
11,0.01,-0.32,9.38,-357.5,580.875,1239.75,0.001090830782496456,-0.001090830782496456,0.002181661564992912,356.4375,0.125,1.8125,0.9993896484375,-0.01593017578125,-0.001708984375,0.031005859375,0.01,0.0,-0.39,0.02,-0.31,9.8
12,0.0,-0.26,9.41,-357.5,580.875,1239.75,-0.002181661564992912,0.003272492347489368,0.001090830782496456,356.4375,0.125,1.8125,0.9993896484375,-0.01593017578125,-0.001708984375,0.031005859375,0.02,0.0,-0.4,0.02,-0.31,9.8
13,0.0,-0.33,9.38,-357.5,581.5625,1239.75,-0.001090830782496456,0.002181661564992912,0.002181661564992912,356.4375,0.125,1.8125,0.9993896484375,-0.01593017578125,-0.001708984375,0.031005859375,0.0,-0.03,-0.43,0.02,-0.31,9.8
14,1.31,-0.26,9.39,-357.1875,580.875,1239.75,0.0,-0.001090830782496456,0.0,356.4375,0.125,1.8125,0.9993896484375,-0.01593017578125,-0.001708984375,0.031005859375,0.0,0.05,-0.36,0.02,-0.31,9.8
15,0.04,-0.27,9.450000000000001,-357.5,580.875,1239.75,-0.001090830782496456,0.0,-0.001090830782496456,356.4375,0.125,1.8125,0.9993896484375,-0.01593017578125,-0.001708984375,0.031005859375,0.02,-0.03,-0.41000000000000003,0.02,-0.31,9.8
16,0.05,-0.33,9.36,-357.5,580.875,1239.75,0.002181661564992912,-0.001090830782496456,0.001090830782496456,356.4375,0.125,1.8125,0.9993896484375,-0.01593017578125,-0.001708984375,0.031005859375,0.0,0.01,-0.36,0.02,-0.31,9.8
17,0.04,-0.27,9.41,-357.5,580.875,1239.75,-0.002181661564992912,-0.001090830782496456,0.0,356.4375,0.125,1.8125,0.9993896484375,-0.01593017578125,-0.001708984375,0.031005859375,0.0,0.0,-0.37,0.02,-0.31,9.8
18,0.02,-0.33,9.370000000000001,-357.5,580.5625,1239.75,-0.001090830782496456,0.0,0.0,356.4375,0.125,1.8125,0.9993896484375,-0.01593017578125,-0.001708984375,0.031005859375,0.0,-0.03,-0.44,0.02,-0.31,9.8
19,0.0,-0.26,9.4,-357.5,580.5625,1239.75,0.003272492347489368,0.001090830782496456,-0.003272492347489368,356.4375,0.125,1.8125,0.9993896484375,-0.01593017578125,-0.001708984375,0.031005859375,-0.03,0.06,-0.36,0.02,-0.31,9.8
20,0.03,-0.29,9.39,-358.1875,580.5625,1239.75,-0.002181661564992912,-0.001090830782496456,0.0,356.4375,0.125,1.8125,0.9993896484375,-0.01593017578125,-0.001708984375,0.031005859375,0.02,-0.02,-0.41000000000000003,0.02,-0.31,9.8
21,0.04,-0.34,9.33,-358.5625,581.5625,1239.75,0.0,-0.002181661564992912,0.001090830782496456,356.4375,0.125,1.8125,0.9993896484375,-0.01593017578125,-0.001708984375,0.031005859375,0.0,0.04,-0.36,0.02,-0.31,9.8
22,0.01,-0.27,9.44,-356.375,580.875,1239.75,-0.001090830782496456,0.0,0.0,356.4375,0.125,1.8125,0.9993896484375,-0.01593017578125,-0.001708984375,0.031005859375,0.0,0.0,-0.4,0.02,-0.31,9.8
23,0.01,-0.29,9.370000000000001,-358.1875,581.5625,1239.75,-0.001090830782496456,-0.001090830782496456,0.0,356.4375,0.125,1.8125,0.9993896484375,-0.01593017578125,-0.001708984375,0.031005859375,0.0,0.0,-0.41000000000000003,0.02,-0.31,9.8
24,0.02,-0.31,9.43,-358.1875,581.5625,1239.75,0.0,0.0,0.0,356.4375,0.125,1.8125,0.9993896484375,-0.01593017578125,-0.001708984375,0.031005859375,0.0,0.05,-0.36,0.02,-0.31,9.8
25,0.03,-0.32,9.370000000000001,-357.1875,581.5625,1239.75,-0.002181661564992912,0.0,0.002181661564992912,356.4375,0.125,1.8125,0.9993896484375,-0.01593017578125,-0.001708984375,0.031005859375,0.01,0.0,-0.4,0.02,-0.31,9.8
26,0.01,-0.33,9.39,-357.1875,580.5625,1239.75,0.0,-0.001090830782496456,0.0,356.4375,0.125,1.8125,0.9993896484375,-0.01593017578125,-0.001708984375,0.031005859375,0.0,0.03,-0.38,0.02,-0.31,9.8
27,0.01,-0.28,9.44,-357.1875,580.5625,1239.75,0.0,-0.002181661564992912,-0.003272492347489368,356.4375,0.125,1.8125,0.9993896484375,-0.01593017578125,-0.001708984375,0.031005859375,-0.02,0.03,-0.4,0.02,-0.31,9.8
28,0.02,-0.33,9.39,-357.5,581.5625,1239.75,-0.001090830782496456,0.001090830782496456,-0.001090830782496456,356.4375,0.125,1.8125,0.9993896484375,-0.01593017578125,-0.001708984375,0.031005859375,0.0,0.0,-0.4,0.02,-0.31,9.8
