,SampleID,Accelerometerx,Accelerometery,Accelerometerz,Magnetometerx,Magnetometery,Magnetometerz,Gyroscopex,Gyroscopey,Gyroscopez,EulerAngx,EulerAngy,EulerAngz,Quaternionx,Quaterniony,Quaternionz,LinearAccelerationx,LinearAccelerationy,LinearAccelerationz,Gravityx,Gravityy,Gravityz
0,0.03,-0.31,9.4,-274.6875,1234.875,2047.875,0.001090830782496456,0.0,-0.001090830782496456,0.3125,0.125,1.8125,0.9998779296875,-0.0162353515625,-0.00140380859375,-0.0030517578125,0.11,0.01,-0.34,0.02,-0.31,9.8
1,0.05,-0.26,9.450000000000001,-276.5,1234.5625,2047.875,-0.002181661564992912,0.001090830782496456,0.001090830782496456,0.3125,0.125,1.8125,0.9998779296875,-0.0162353515625,-0.00140380859375,-0.0030517578125,-0.18,0.03,-0.44,0.02,-0.31,9.8
2,0.12,-0.34,9.33,-276.5,1234.5625,2047.875,-0.001090830782496456,0.001090830782496456,-0.001090830782496456,0.3125,0.125,1.8125,0.9998779296875,-0.0162353515625,-0.00140380859375,-0.0030517578125,0.0,-0.02,-0.42,0.02,-0.31,9.8
3,-0.07,-0.31,9.43,-273.875,1233.375,2047.875,0.14180800172453928,-0.003272492347489368,-0.001090830782496456,8.3125,0.125,1.8125,0.9998779296875,-0.0162353515625,-0.00140380859375,-0.0030517578125,1.3800000000000001,0.04,-0.39,1.3,-0.31,9.8
4,1.3800000000000001,-0.28,9.38,-275.0625,1234.5625,2047.875,-0.002181661564992912,0.0,0.001090830782496456,8.3125,0.125,1.8125,0.9998779296875,-0.0162353515625,-0.00140380859375,-0.0030517578125,-0.1,-0.01,-0.4,1.3,-0.31,9.8
5,1.28,-0.34,9.4,-275.0625,1234.5625,2047.875,-0.001090830782496456,-0.002181661564992912,-0.001090830782496456,8.3125,0.125,1.8125,0.9998779296875,-0.0162353515625,-0.00140380859375,-0.0030517578125,1.34,0.01,-0.41000000000000003,1.3,-0.31,9.8
6,1.36,-0.3,9.4,-275.0625,1234.875,2047.875,0.0,-0.002181661564992912,0.0,0.3125,0.125,1.8125,0.9998779296875,-0.0162353515625,-0.00140380859375,-0.0030517578125,0.03,0.03,-0.35000000000000003,0.02,-0.31,9.8
7,0.05,-0.33,9.36,-275.0625,1233.375,2047.875,-0.001090830782496456,-0.002181661564992912,-0.001090830782496456,0.3125,0.125,1.8125,0.9998779296875,-0.0162353515625,-0.00140380859375,-0.0030517578125,0.02,0.0,-0.42,0.02,-0.31,9.8
8,0.01,-0.3,9.38,-275.0625,1233.375,2047.875,0.001090830782496456,0.0,-0.001090830782496456,0.3125,0.125,1.8125,0.9998779296875,-0.0162353515625,-0.00140380859375,-0.0030517578125,-0.01,0.0,-0.37,0.02,-0.31,9.8
9,0.0,-0.29,9.39,-275.0625,1234.5,2047.875,0.0,-0.001090830782496456,0.0,0.3125,0.125,1.8125,0.9998779296875,-0.0162353515625,-0.00140380859375,-0.0030517578125,0.01,0.0,-0.37,0.02,-0.31,9.8
10,0.05,-0.3,9.4,-274.6875,1235.25,2047.875,0.0,0.0,-0.002181661564992912,0.3125,0.125,1.8125,0.9998779296875,-0.0162353515625,-0.00140380859375,-0.0030517578125,0.02,0.01,-0.4,0.02,-0.31,9.8
11,0.04,-0.32,9.42,-275.0625,1234.875,2047.875,-0.001090830782496456,0.001090830782496456,-0.001090830782496456,0.3125,0.125,1.8125,0.9998779296875,-0.0162353515625,-0.00140380859375,-0.0030517578125,0.0,0.03,-0.43,0.02,-0.31,9.8
12,0.04,-0.27,9.39,-275.0625,1234.875,2047.875,-0.001090830782496456,-0.001090830782496456,-0.001090830782496456,0.3125,0.125,1.8125,0.9998779296875,-0.0162353515625,-0.00140380859375,-0.0030517578125,0.0,0.0,-0.41000000000000003,0.02,-0.31,9.8
13,0.04,-0.33,9.35,-274.6875,1234.5625,2047.875,-0.001090830782496456,-0.001090830782496456,0.0,0.3125,0.125,1.8125,0.9998779296875,-0.0162353515625,-0.00140380859375,-0.0030517578125,0.01,0.01,-0.38,0.02,-0.31,9.8
14,0.02,-0.28,9.42,-274.25,1250.875,2047.875,0.001090830782496456,0.001090830782496456,0.001090830782496456,0.3125,0.125,1.8125,0.9998779296875,-0.0162353515625,-0.00140380859375,-0.0030517578125,-0.01,0.02,-0.41000000000000003,0.02,-0.31,9.8
15,0.0,-0.32,9.4,-274.6875,1234.875,2047.875,0.0,-0.001090830782496456,0.001090830782496456,0.3125,0.125,1.8125,0.9998779296875,-0.0162353515625,-0.00140380859375,-0.0030517578125,0.0,0.0,-0.43,0.02,-0.31,9.8
16,0.02,-0.29,9.42,-274.6875,1234.875,2047.875,0.0,0.0,0.002181661564992912,0.3125,0.125,1.8125,0.9998779296875,-0.0162353515625,-0.00140380859375,-0.0030517578125,0.02,0.01,-0.36,0.02,-0.31,9.8
17,0.05,-0.29,9.370000000000001,-274.6875,1235.25,2047.875,0.0,0.001090830782496456,-0.001090830782496456,0.3125,0.125,1.8125,0.9998779296875,-0.0162353515625,-0.00140380859375,-0.0030517578125,0.0,0.0,-0.42,0.02,-0.31,9.8
18,0.04,-0.28,9.44,-275.375,1267.1875,2047.875,-0.001090830782496456,0.0,-0.002181661564992912,0.3125,0.125,1.8125,0.9998779296875,-0.0162353515625,-0.00140380859375,-0.0030517578125,0.0,0.02,-0.36,0.02,-0.31,9.8
19,0.03,-0.29,9.4,-275.0625,1234.875,2047.875,0.001090830782496456,0.003272492347489368,0.0,0.3125,0.125,1.8125,0.9998779296875,-0.0162353515625,-0.00140380859375,-0.0030517578125,0.0,-0.02,-0.44,0.02,-0.31,9.8
20,0.04,-0.32,9.44,-275.0625,1234.875,2047.875,0.0,0.002181661564992912,-0.002181661564992912,0.3125,0.125,1.8125,0.9998779296875,-0.0162353515625,-0.00140380859375,-0.0030517578125,0.0,0.04,-0.38,0.02,-0.31,9.8
21,0.02,-0.32,9.39,-275.0625,1234.875,2047.875,-0.001090830782496456,0.0,0.0,0.3125,0.125,1.8125,0.9998779296875,-0.0162353515625,-0.00140380859375,-0.0030517578125,-0.01,0.0,-0.39,0.02,-0.31,9.8
22,0.03,-0.33,9.39,-275.375,1233.875,2047.875,-0.001090830782496456,-0.001090830782496456,0.001090830782496456,0.3125,0.125,1.8125,0.9998779296875,-0.0162353515625,-0.00140380859375,-0.0030517578125,0.0,0.03,-0.41000000000000003,0.02,-0.31,9.8
23,0.01,-0.32,9.41,-274.6875,1266.875,2047.875,0.0,0.001090830782496456,0.0,0.3125,0.125,1.8125,0.9998779296875,-0.0162353515625,-0.00140380859375,-0.0030517578125,0.0,0.0,-0.42,0.02,-0.31,9.8
24,0.01,-0.31,9.42,-274.6875,1266.875,2047.875,0.001090830782496456,0.001090830782496456,-0.001090830782496456,0.3125,0.125,1.8125,0.9998779296875,-0.0162353515625,-0.00140380859375,-0.0030517578125,0.0,0.02,-0.38,0.02,-0.31,9.8
