,SampleID,Accelerometerx,Accelerometery,Accelerometerz,Magnetometerx,Magnetometery,Magnetometerz,Gyroscopex,Gyroscopey,Gyroscopez,EulerAngx,EulerAngy,EulerAngz,Quaternionx,Quaterniony,Quaternionz,LinearAccelerationx,LinearAccelerationy,LinearAccelerationz,Gravityx,Gravityy,Gravityz
0,0.1,-0.23,9.32,-191.25,1179.0625,2047.875,-0.003272492347489368,0.0,0.003272492347489368,357.0625,0.125,1.875,0.99957275390625,-0.01654052734375,-0.00164794921875,0.02520751953125,0.01,0.09,-0.33,0.02,-0.32,9.8
1,0.17,-0.12,9.43,-191.25,1178.75,2047.875,-0.001090830782496456,-0.001090830782496456,0.001090830782496456,-1690.9375,0.125,1.875,0.99957275390625,-0.01654052734375,-0.00164794921875,0.02520751953125,-0.09,0.04,-0.45,0.02,-0.32,9.8
2,0.12,-0.32,9.35,-191.25,1178.75,2047.875,-0.002181661564992912,-0.001090830782496456,-0.001090830782496456,357.0625,0.125,1.875,0.99957275390625,-0.01654052734375,-0.00164794921875,0.02520751953125,0.21,-0.02,-0.39,0.02,-0.32,9.8
3,0.11,-0.29,9.46,1857.5,1178.375,2047.875,0.0,-0.004363323129985824,0.0,-1690.9375,0.125,1.875,0.99957275390625,-0.01654052734375,-0.00164794921875,0.02520751953125,1.4000000000000001,0.04,-0.41000000000000003,1.3,-0.32,9.8
4,-0.11,-0.29,9.41,-182.0625,1180.25,2047.875,-0.003272492347489368,0.0,0.002181661564992912,365.0625,0.125,1.875,0.99957275390625,-0.01654052734375,-0.00164794921875,0.02520751953125,1.28,0.09,-0.37,1.3,-0.32,9.8
5,0.05,-0.33,9.43,-182.0625,1180.25,2047.875,0.1407171709420428,-0.002181661564992912,-0.001090830782496456,365.0625,0.125,1.875,0.99957275390625,-0.01654052734375,-0.00164794921875,0.02520751953125,-0.06,-0.02,-0.36,1.3,-0.32,9.8
6,1.37,-0.26,9.36,-182.875,1179.5,2047.875,0.13962634015954636,0.001090830782496456,0.0,365.0625,0.125,1.875,0.99957275390625,-0.01654052734375,-0.00164794921875,0.02520751953125,1.31,0.05,-0.4,0.02,-0.32,9.8
7,0.09,-0.3,9.42,1856.75,1178.75,2047.875,0.001090830782496456,-0.001090830782496456,0.001090830782496456,-1690.9375,0.125,1.875,0.99957275390625,-0.01654052734375,-0.00164794921875,0.02520751953125,0.0,0.0,-0.41000000000000003,0.02,-0.32,9.8
8,0.05,-0.36,9.38,-191.25,1178.75,2047.875,0.001090830782496456,0.001090830782496456,-0.002181661564992912,357.0625,0.125,1.875,0.99957275390625,-0.01654052734375,-0.00164794921875,0.02520751953125,-0.03,0.02,-0.37,0.02,-0.32,9.8
9,0.04,-0.28,9.38,-191.5625,1179.0625,2047.875,0.001090830782496456,0.002181661564992912,-0.002181661564992912,357.0625,0.125,1.875,0.99957275390625,-0.01654052734375,-0.00164794921875,0.02520751953125,1.29,0.04,-0.36,0.02,-0.32,9.8
10,0.03,-0.33,9.4,-191.25,1179.5,2047.875,-0.001090830782496456,-0.001090830782496456,0.0,357.0625,0.125,1.875,0.99957275390625,-0.01654052734375,-0.00164794921875,0.02520751953125,-0.01,0.01,-0.38,1.3,-0.32,9.8
11,0.02,-0.29,9.39,-190.5,1178.0625,2047.875,0.0,0.001090830782496456,0.002181661564992912,-1690.9375,0.125,1.875,0.99957275390625,-0.01654052734375,-0.00164794921875,0.02520751953125,-0.02,0.05,-0.35000000000000003,0.02,-0.32,9.8
12,0.03,-0.34,9.39,-190.5,1178.0625,2047.875,-0.001090830782496456,0.003272492347489368,-0.001090830782496456,357.0625,0.125,1.875,-1.00042724609375,-0.01654052734375,-0.00164794921875,0.02520751953125,0.0,0.0,-0.41000000000000003,0.02,-0.32,9.8
13,0.04,-0.31,9.35,-190.875,1178.375,2047.875,-0.001090830782496456,0.0,0.001090830782496456,357.0625,0.125,1.875,0.99957275390625,-0.01654052734375,-0.00164794921875,0.02520751953125,0.0,0.06,-0.35000000000000003,0.02,-0.32,9.8
14,0.05,-0.32,9.42,-190.5,1178.75,2047.875,0.0,0.001090830782496456,0.001090830782496456,357.0625,0.125,1.875,0.99957275390625,-0.01654052734375,-0.00164794921875,0.02520751953125,-0.01,0.0,-0.43,0.02,-0.32,9.8
15,0.04,-0.34,9.39,-191.5625,1178.375,2047.875,0.002181661564992912,0.002181661564992912,0.001090830782496456,365.0625,0.125,1.875,0.99957275390625,-0.01654052734375,-0.00164794921875,0.02520751953125,0.0,0.08,-0.38,0.02,-0.32,9.8
16,0.03,-0.29,9.41,-191.5625,1178.375,2047.875,0.0,0.002181661564992912,-0.001090830782496456,357.0625,0.125,1.875,0.99957275390625,-0.01654052734375,-0.00164794921875,0.02520751953125,0.0,0.02,-0.41000000000000003,0.02,-0.32,9.8
17,0.03,-0.33,9.39,-191.25,1178.75,2047.875,0.0,0.003272492347489368,-0.001090830782496456,357.0625,0.125,1.875,0.99957275390625,-0.01654052734375,-0.00164794921875,0.02520751953125,-0.01,0.04,-0.39,0.02,-0.32,9.8
18,0.04,-0.32,9.39,-190.875,1179.875,2047.875,0.0,0.001090830782496456,-0.002181661564992912,357.0625,0.125,1.875,0.99957275390625,-0.01654052734375,-0.00164794921875,0.02520751953125,0.0,0.03,-0.37,0.02,-0.32,9.8
