,SampleID,Accelerometerx,Accelerometery,Accelerometerz,Magnetometerx,Magnetometery,Magnetometerz,Gyroscopex,Gyroscopey,Gyroscopez,EulerAngx,EulerAngy,EulerAngz,Quaternionx,Quaterniony,Quaternionz,LinearAccelerationx,LinearAccelerationy,LinearAccelerationz,Gravityx,Gravityy,Gravityz
0,0.01,-0.31,9.39,-330.25,1150.0625,2047.875,-0.002181661564992912,0.0,0.0,357.0625,0.125,1.8125,0.99957275390625,-0.01629638671875,-0.00189208984375,0.025146484375,0.13,0.11,-0.38,0.02,-0.32,9.8
1,0.15,-0.12,9.42,-329.5,1150.5,2047.875,0.002181661564992912,0.001090830782496456,-0.001090830782496456,357.0625,0.125,1.8125,0.99957275390625,-0.0162353515625,-0.00189208984375,0.025146484375,0.0,-0.01,-0.45,0.02,-0.31,9.8
2,-0.12,-0.37,9.38,-327.375,1150.1875,2047.875,-0.001090830782496456,-0.002181661564992912,0.002181661564992912,,,,0.99957275390625,-0.0162353515625,-0.00189208984375,0.025146484375,0.19,0.0,-0.42,0.02,-0.31,9.8
3,0.14,-0.3,9.41,-327.375,1150.1875,2047.875,0.1407171709420428,0.001090830782496456,-0.003272492347489368,365.0625,0.125,1.8125,0.99957275390625,-0.0162353515625,-0.001953125,0.025146484375,-0.06,0.05,-0.37,1.3,-0.31,9.8
4,-0.08,-0.25,9.43,-321.0625,1150.875,2047.875,-0.003272492347489368,-0.001090830782496456,0.004363323129985824,357.0625,0.125,1.8125,0.99957275390625,-0.0162353515625,-0.00189208984375,0.025146484375,-0.03,0.01,-0.39,1.3,-0.31,9.8
5,1.29,-0.28,9.36,-321.0625,1150.875,2047.875,-0.001090830782496456,-0.001090830782496456,0.0,365.0625,0.125,1.8125,0.99957275390625,-0.0162353515625,-0.00189208984375,0.025146484375,0.02,0.0,-0.37,1.3,-0.31,9.8
6,0.07,-0.27,9.41,-329.5,1151.1875,2047.875,-0.001090830782496456,0.003272492347489368,0.002181661564992912,357.0625,0.125,1.8125,0.99957275390625,-0.0162353515625,-0.00189208984375,0.025146484375,-0.02,0.01,-0.36,1.3,-0.31,9.8
7,0.07,-0.31,9.39,-328.375,1150.0625,2047.875,0.001090830782496456,0.0,0.001090830782496456,357.0625,0.125,1.8125,0.99957275390625,-0.0162353515625,-0.001953125,0.025146484375,-0.01,0.01,-0.37,0.02,-0.31,9.8
8,0.07,-0.28,9.42,-329.5,1151.1875,2047.875,0.0,0.003272492347489368,-0.001090830782496456,357.0625,0.125,1.8125,0.99957275390625,-0.0162353515625,-0.00189208984375,0.025146484375,0.02,-0.01,-0.45,0.02,-0.31,9.8
9,0.0,-0.31,9.38,-329.5,1151.1875,2047.875,-0.001090830782496456,0.001090830782496456,0.0,357.0625,0.125,1.8125,0.99957275390625,-0.0162353515625,-0.00189208984375,0.025146484375,-0.02,0.02,-0.4,0.02,-0.31,9.8
10,0.0,-0.29,9.43,-329.5,1151.1875,2047.875,-0.002181661564992912,0.0,0.0,357.0625,0.125,1.8125,0.99957275390625,-0.0162353515625,-0.00189208984375,0.025146484375,0.0,-0.01,-0.4,0.02,-0.31,9.8
11,0.04,-0.33,9.370000000000001,-328.375,1150.5,2047.875,-0.001090830782496456,0.0,0.001090830782496456,357.0625,0.125,1.8125,-1.00042724609375,-0.0162353515625,-0.00189208984375,0.025146484375,0.0,0.01,-0.38,0.02,-0.31,9.8
12,0.01,-0.25,9.44,-328.75,1150.5,2047.875,-0.003272492347489368,-0.002181661564992912,0.002181661564992912,357.0625,0.125,1.8125,0.99957275390625,-0.0162353515625,-0.00189208984375,0.025146484375,0.0,-0.02,-0.36,1.3,-0.31,9.8
13,0.02,-0.31,9.38,-328.75,1150.5,2047.875,-0.001090830782496456,0.001090830782496456,0.001090830782496456,357.0625,0.125,1.8125,0.99957275390625,-0.0162353515625,-0.00189208984375,0.025146484375,0.02,-0.03,-0.42,0.02,-0.31,9.8
14,0.02,-0.25,9.44,-329.5,1150.5,2047.875,-0.001090830782496456,-0.002181661564992912,0.0,357.0625,0.125,1.8125,0.99957275390625,-0.0162353515625,-0.00189208984375,0.025146484375,-0.01,0.01,-0.41000000000000003,0.02,-0.31,9.8
15,0.0,-0.3,9.36,-328.75,1150.875,2047.875,-0.001090830782496456,0.0,0.001090830782496456,357.0625,0.125,1.8125,0.99957275390625,-0.0162353515625,-0.00189208984375,0.025146484375,-0.02,-0.02,-0.44,0.02,-0.31,9.8
16,0.01,-0.27,9.44,-328.75,1150.875,2047.875,-0.001090830782496456,0.0,0.001090830782496456,357.0625,0.125,1.8125,0.99957275390625,-0.0162353515625,-0.00189208984375,0.025146484375,0.02,0.0,-0.41000000000000003,0.02,-0.31,9.8
17,0.03,-0.29,9.4,-329.5,1150.5,2047.875,-0.002181661564992912,-0.001090830782496456,-0.002181661564992912,357.0625,0.125,1.8125,0.99957275390625,-0.0162353515625,-0.00189208984375,0.025146484375,0.0,0.0,-0.4,0.02,-0.31,9.8
18,0.02,-0.29,9.42,-329.1875,1150.5,2047.875,0.0,0.001090830782496456,0.001090830782496456,357.0625,0.125,1.8125,0.99957275390625,-0.0162353515625,-0.00189208984375,0.025146484375,-0.02,-0.01,-0.39,0.02,-0.31,9.8
19,0.0,-0.3,9.39,-328.375,1150.0625,2047.875,0.0,-0.00545415391248228,0.003272492347489368,357.0625,0.125,1.8125,0.99957275390625,-0.0162353515625,-0.00189208984375,0.025146484375,0.0,0.0,-0.4,0.02,-0.31,9.8
20,0.01,-0.29,9.4,-328.375,1150.0625,2047.875,-0.001090830782496456,0.001090830782496456,0.002181661564992912,357.0625,0.125,1.8125,0.99957275390625,-0.0162353515625,-0.00189208984375,0.025146484375,-0.01,-0.02,-0.37,0.02,-0.31,9.8
21,0.0,-0.3,9.38,-328.375,1150.5,2047.875,0.1407171709420428,0.002181661564992912,-0.002181661564992912,357.0625,0.125,1.8125,0.99957275390625,-0.0162353515625,-0.00189208984375,0.025146484375,0.01,-0.02,-0.44,0.02,-0.31,9.8
22,0.03,-0.3,9.4,-329.1875,1150.5,2047.875,-0.001090830782496456,0.0,0.0,357.0625,0.125,1.8125,0.99957275390625,-0.0162353515625,-0.00189208984375,0.025146484375,0.0,-0.01,-0.39,0.02,-0.31,9.8
23,0.02,-0.33,9.41,-329.1875,1150.0625,2047.875,0.0,0.001090830782496456,0.0,357.0625,0.125,1.8125,0.99957275390625,-0.0162353515625,-0.00189208984375,0.025146484375,0.01,0.0,-0.4,0.02,-0.31,9.8
24,0.0,-0.3,9.38,-329.1875,1150.0625,2047.875,-0.002181661564992912,-0.002181661564992912,0.0,-1690.9375,0.125,1.8125,0.99957275390625,-0.0162353515625,-0.00189208984375,0.025146484375,0.0,0.03,-0.4,0.02,-0.31,9.8
25,0.02,-0.32,9.4,-328.375,1150.0625,2047.875,0.001090830782496456,0.002181661564992912,0.001090830782496456,357.0625,0.125,1.8125,0.99957275390625,-0.0162353515625,-0.00189208984375,0.025146484375,0.0,0.0,-0.41000000000000003,0.02,-0.31,9.8
26,0.04,-0.33,9.42,-329.875,1150.1875,2047.875,0.002181661564992912,0.001090830782496456,0.001090830782496456,357.0625,0.125,1.8125,0.99957275390625,-0.0162353515625,-0.00189208984375,0.025146484375,-0.01,0.01,-0.38,0.02,-0.31,9.8
27,0.02,-0.31,9.39,-328.75,1150.0625,2047.875,0.0,-0.004363323129985824,-0.003272492347489368,357.0625,0.125,1.8125,0.99957275390625,-0.0162353515625,-0.00189208984375,0.025146484375,-0.01,0.03,-0.41000000000000003,0.02,-0.31,9.8
