,SampleID,Accelerometerx,Accelerometery,Accelerometerz,Magnetometerx,Magnetometery,Magnetometerz,Gyroscopex,Gyroscopey,Gyroscopez,EulerAngx,EulerAngy,EulerAngz,Quaternionx,Quaterniony,Quaternionz,LinearAccelerationx,LinearAccelerationy,LinearAccelerationz,Gravityx,Gravityy,Gravityz
0,0.05,-0.32,9.38,832.25,1222.5625,1944.25,0.002181661564992912,-0.004363323129985824,-0.002181661564992912,0.0,0.0625,1.75,0.9998779296875,-0.01556396484375,-0.00067138671875,0.0,0.03,0.03,-0.4,0.01,-0.3,9.8
1,0.35000000000000003,-0.33,9.43,832.25,1222.5625,1944.6875,0.0,0.001090830782496456,-0.001090830782496456,0.0,0.0625,1.75,0.9998779296875,-0.01556396484375,-0.000732421875,0.0,-0.27,0.01,-0.38,0.01,-0.3,9.8
2,0.03,-0.3,9.38,832.6875,1222.25,1944.6875,0.0,0.004363323129985824,-0.002181661564992912,0.0,0.0625,1.75,0.9998779296875,-0.01556396484375,-0.00079345703125,0.0,-0.32,0.0,-0.41000000000000003,0.01,-0.3,9.8
3,-0.06,-0.29,9.450000000000001,833.0,1222.25,1943.875,0.001090830782496456,0.00545415391248228,-0.001090830782496456,8.0,0.0625,1.75,0.9998779296875,-0.01556396484375,-0.0008544921875,0.0,-0.28,0.02,-0.38,0.01,-0.3,9.8
4,1.55,-0.27,9.42,841.0,1222.25,1943.875,0.13962634015954636,-0.003272492347489368,-0.002181661564992912,0.0,0.0625,1.75,0.9998779296875,-0.01556396484375,-0.00091552734375,0.0,1.49,-0.03,-0.46,0.01,-0.3,9.8
5,-0.15,-0.31,9.3,831.1875,1223.25,1945.0625,-0.001090830782496456,0.0,0.0,8.0,0.0625,1.75,0.9998779296875,-0.01556396484375,-0.0008544921875,0.0,0.03,0.0,-0.41000000000000003,1.29,-0.3,9.8
6,-0.22,-0.3,9.46,831.875,1222.5625,1945.875,-0.002181661564992912,0.002181661564992912,0.001090830782496456,0.0,0.0625,1.75,0.9998779296875,-0.01556396484375,-0.0008544921875,0.0,0.06,0.0,-0.41000000000000003,0.01,-0.3,9.8
7,0.28,-0.33,9.31,831.875,1222.5625,1945.875,0.0,-0.001090830782496456,-0.001090830782496456,0.0,0.0625,1.75,0.9998779296875,-0.01556396484375,-0.0008544921875,0.0,0.1,0.01,-0.42,0.01,-0.3,9.8
8,0.22,-0.28,9.42,832.25,1222.5,1943.0625,-0.001090830782496456,0.002181661564992912,-0.002181661564992912,0.0,0.0625,1.75,0.9998779296875,-0.01556396484375,-0.00091552734375,0.0,0.09,-0.01,-0.4,0.01,-0.3,9.8
9,-0.11,-0.3,9.39,831.875,1221.75,1945.5,-0.001090830782496456,0.002181661564992912,0.0,0.0,0.0625,1.75,0.9998779296875,-0.015625,-0.00091552734375,0.0,-0.14,-0.01,-0.4,0.01,-0.3,9.8
