"Sensor 16 Average (x, y, z)"
"[-0.001229999999999995, -0.00183, 0.002807199999999996]"
"[-0.00039000000000000146, -0.0002699999999999994, 0.001548799999999996]"
"[0.00024000000000001104, -0.0011699999999999992, 9.679999999999758e-05]"
