"Sensor 11 Average (x, y, z)"
"[0.006885000000000002, 0.06776999999999998, -0.3107038]"
"[0.007620000000000002, 0.05402999999999998, -0.3208436]"
"[0.007350000000000002, 0.038685, -0.3259014]"
"[0.00843, 0.023804999999999996, -0.3290474]"
"[0.006450000000000004, 0.008219999999999995, -0.331903]"
"[0.0070799999999999995, -0.005235, -0.33091079999999995]"
"[-0.009749999999999998, 0.06806999999999996, -0.31457579999999996]"
"[-0.008849999999999997, 0.055439999999999975, -0.318593]"
"[-0.008429999999999998, 0.03899999999999998, -0.32306999999999997]"
"[-0.009044999999999997, 0.023099999999999992, -0.3277406]"
"[-0.009674999999999998, 0.009584999999999993, -0.33057200000000003]"
"[-0.007994999999999999, -0.007665000000000009, -0.3306203999999999]"
"[-0.023729999999999998, 0.06806999999999999, -0.30637200000000003]"
"[-0.023234999999999995, 0.05401500000000001, -0.3153017999999999]"
"[-0.023714999999999996, 0.040725, -0.31956099999999993]"
"[-0.02541, 0.0255, -0.32587720000000003]"
"[-0.024405, 0.008669999999999994, -0.3279584]"
"[-0.025619999999999997, -0.006405000000000008, -0.3271355999999999]"
"[-0.036855, 0.06578999999999997, -0.303347]"
"[-0.037695, 0.05398499999999999, -0.3108732]"
"[-0.038729999999999994, 0.03934499999999999, -0.3171652]"
"[-0.040784999999999995, 0.02439, -0.32118240000000003]"
"[-0.03889499999999999, 0.009075000000000003, -0.32374759999999997]"
"[-0.040365, -0.006735000000000005, -0.322344]"
"[-0.05269499999999999, 0.06584999999999999, -0.2966678]"
"[-0.053744999999999994, 0.05198999999999998, -0.3049684]"
"[-0.05373, 0.03682499999999998, -0.3097841999999999]"
"[-0.05559, 0.022484999999999995, -0.3130512]"
"[-0.05512499999999999, 0.007619999999999998, -0.3138498]"
"[-0.056535, -0.005610000000000007, -0.3141886]"
"[-0.064635, 0.06380999999999999, -0.2881251999999999]"
"[-0.06545999999999999, 0.05192999999999999, -0.2950464]"
"[-0.067335, 0.03757499999999998, -0.30174979999999996]"
"[-0.06853499999999998, 0.024374999999999983, -0.3056944]"
"[-0.070215, 0.010814999999999995, -0.3074368]"
"[-0.069255, -0.008055000000000007, -0.30588799999999994]"
