"Sensor 2 Average (x, y, z)"
"[0.064725, -0.061845000000000004, -0.2870362]"
"[0.063, -0.07085999999999999, -0.2797036]"
"[0.06057, -0.08393999999999999, -0.2722016]"
"[0.058755, -0.09314999999999998, -0.25777839999999996]"
"[0.057045, -0.10034999999999998, -0.2484614]"
"[0.054165, -0.10963500000000001, -0.23507879999999995]"
"[0.05101499999999999, -0.061785, -0.2959417999999999]"
"[0.052364999999999995, -0.07344, -0.28662479999999996]"
"[0.048780000000000004, -0.08401499999999999, -0.27437959999999995]"
"[0.045735000000000005, -0.09416999999999998, -0.26721639999999997]"
"[0.044955, -0.10416, -0.251922]"
"[0.043125, -0.110895, -0.2420726]"
"[0.03834, -0.06366, -0.30143519999999996]"
"[0.037965000000000006, -0.07433999999999999, -0.2955303999999999]"
"[0.036435, -0.08635499999999999, -0.28318839999999995]"
"[0.03501, -0.0948, -0.26748259999999996]"
"[0.03069, -0.10528499999999999, -0.2593998]"
"[0.031334999999999995, -0.113235, -0.24342779999999997]"
"[0.023939999999999996, -0.06403499999999998, -0.3069286]"
"[0.023535, -0.07518, -0.29632899999999995]"
"[0.021825, -0.08628, -0.2851728]"
"[0.021435, -0.09898499999999999, -0.27430699999999997]"
"[0.020789999999999996, -0.10513499999999999, -0.26215859999999996]"
"[0.019545, -0.11221500000000001, -0.24790479999999995]"
"[0.011984999999999999, -0.063435, -0.30850159999999993]"
"[0.008805, -0.07515000000000001, -0.2981924]"
"[0.009675, -0.087795, -0.2869636]"
"[0.00879, -0.09742500000000001, -0.2776466]"
"[0.009075, -0.10658999999999999, -0.2610454]"
"[0.007169999999999999, -0.11227499999999999, -0.24952619999999992]"
"[-0.00393, -0.06254999999999998, -0.30925179999999997]"
"[-0.004380000000000001, -0.075585, -0.2977326]"
"[-0.004185, -0.08524499999999999, -0.2873266]"
"[-0.005069999999999999, -0.096255, -0.27733199999999997]"
"[-0.00402, -0.10587, -0.26286039999999994]"
"[-0.002924999999999998, -0.11259, -0.2491874]"
