"Sensor 1 Average (x, y, z)"
"[0.10783500000000001, -0.05061, -0.2327314]"
"[0.107205, -0.06083999999999999, -0.22506]"
"[0.1023, -0.07019999999999998, -0.21729180000000003]"
"[0.097575, -0.07856999999999999, -0.21097559999999999]"
"[0.09534000000000001, -0.086325, -0.2017554]"
"[0.0933, -0.09303, -0.19316439999999999]"
"[0.10120499999999999, -0.05191499999999999, -0.2424356]"
"[0.09853500000000001, -0.061649999999999996, -0.23849100000000004]"
"[0.09617999999999999, -0.072495, -0.2279398]"
"[0.092445, -0.08006999999999999, -0.21697719999999998]"
"[0.088695, -0.088215, -0.2112176]"
"[0.08450999999999999, -0.09435, -0.20042440000000003]"
"[0.09084, -0.05476500000000001, -0.25443879999999996]"
"[0.08784, -0.064245, -0.24831620000000001]"
"[0.08649000000000001, -0.07516500000000001, -0.23926540000000002]"
"[0.08452499999999999, -0.08307, -0.22958540000000002]"
"[0.079995, -0.092235, -0.2189132]"
"[0.07547999999999999, -0.09831, -0.2102254]"
"[0.08129999999999998, -0.05525999999999999, -0.2666598]"
"[0.078315, -0.065445, -0.2593272]"
"[0.07518, -0.07872, -0.24933260000000004]"
"[0.07257, -0.08560499999999999, -0.2386362]"
"[0.07107, -0.095205, -0.230263]"
"[0.067935, -0.099675, -0.21622699999999997]"
"[0.06847500000000001, -0.05590500000000001, -0.27464579999999994]"
"[0.068805, -0.06756, -0.268015]"
"[0.06601499999999999, -0.08112000000000001, -0.2581656]"
"[0.06369, -0.08731499999999999, -0.2490664]"
"[0.061245, -0.09495, -0.23921699999999999]"
"[0.058875000000000004, -0.10271999999999999, -0.22522940000000002]"
"[0.05874, -0.057225, -0.2851485999999999]"
"[0.05613, -0.06982500000000001, -0.2776949999999999]"
"[0.053295, -0.079665, -0.2661516]"
"[0.05346, -0.090405, -0.25407579999999996]"
"[0.049215, -0.09727499999999999, -0.24308900000000003]"
"[0.047835, -0.10579500000000001, -0.22786720000000002]"
