"Sensor 16 Average (x, y, z)"
"[-0.048495, 0.108825, -0.244662]"
"[-0.04891499999999999, 0.099585, -0.2559634]"
"[-0.05125499999999999, 0.09231, -0.2669744]"
"[-0.054615000000000004, 0.08022000000000001, -0.279631]"
"[-0.05755499999999999, 0.06903000000000001, -0.288343]"
"[-0.05586, 0.05605499999999999, -0.29403]"
"[-0.05847, 0.10612500000000002, -0.2368454000000001]"
"[-0.060299999999999986, 0.10002, -0.25095399999999995]"
"[-0.063465, 0.0885, -0.2596176]"
"[-0.06664500000000001, 0.07960500000000001, -0.27055599999999996]"
"[-0.06871499999999997, 0.06828000000000001, -0.27999399999999997]"
"[-0.070905, 0.056534999999999995, -0.2869878]"
"[-0.07039499999999999, 0.10425000000000001, -0.22786719999999994]"
"[-0.073275, 0.09592500000000001, -0.24086259999999998]"
"[-0.07603499999999999, 0.08671499999999999, -0.2516558]"
"[-0.07755000000000001, 0.07695000000000002, -0.259908]"
"[-0.08002499999999999, 0.06471000000000002, -0.27036239999999995]"
"[-0.08318999999999999, 0.054195, -0.277816]"
"[-0.07788, 0.09880500000000003, -0.21976020000000002]"
"[-0.08172000000000001, 0.09383999999999998, -0.2314488]"
"[-0.08423999999999998, 0.08425500000000002, -0.24045120000000003]"
"[-0.08767499999999998, 0.07410000000000003, -0.2480016]"
"[-0.08953499999999998, 0.063195, -0.2592788]"
"[-0.09112499999999998, 0.05121, -0.26581279999999996]"
"[-0.086145, 0.09625499999999998, -0.21054000000000006]"
"[-0.09081, 0.09034500000000001, -0.21879219999999994]"
"[-0.09255000000000002, 0.07954499999999998, -0.22970640000000003]"
"[-0.09696000000000002, 0.07036499999999998, -0.23868459999999997]"
"[-0.099405, 0.06206999999999999, -0.24485559999999995]"
"[-0.102465, 0.050535000000000004, -0.2531562]"
"[-0.09313500000000002, 0.09358500000000003, -0.19723]"
"[-0.09814499999999998, 0.08515500000000001, -0.21075780000000005]"
"[-0.09961499999999998, 0.07828500000000002, -0.21651740000000003]"
"[-0.103215, 0.06972, -0.2259796]"
"[-0.10699499999999998, 0.059384999999999986, -0.231836]"
"[-0.10828499999999999, 0.047325, -0.2401608]"
