"Sensor 3 Average (x, y, z)"
"[0.00819, -0.06349500000000001, -0.3053798]"
"[0.008625, -0.07454999999999999, -0.294514]"
"[0.008295, -0.08700000000000001, -0.2837934]"
"[0.007605, -0.096735, -0.27532340000000005]"
"[0.007515, -0.10630500000000002, -0.26065819999999995]"
"[0.008324999999999999, -0.11396999999999997, -0.24654959999999998]"
"[-0.007379999999999999, -0.062219999999999984, -0.3064204]"
"[-0.0058200000000000005, -0.07584, -0.29640160000000004]"
"[-0.0061200000000000004, -0.08694, -0.2880526]"
"[-0.003525, -0.09724499999999998, -0.27638820000000003]"
"[-0.005849999999999999, -0.10609500000000001, -0.2620376]"
"[-0.00456, -0.11208, -0.2477112]"
"[-0.021044999999999998, -0.061514999999999986, -0.3030808000000001]"
"[-0.01887, -0.07610999999999998, -0.29354600000000003]"
"[-0.019124999999999996, -0.08507999999999999, -0.28543900000000005]"
"[-0.02052, -0.09506999999999997, -0.27326639999999996]"
"[-0.01974, -0.104895, -0.26114219999999994]"
"[-0.01812, -0.11189999999999996, -0.2469852]"
"[-0.0378, -0.061485, -0.29857959999999995]"
"[-0.034635, -0.073875, -0.28960140000000006]"
"[-0.033435, -0.08443500000000001, -0.2818574]"
"[-0.0327, -0.09454500000000003, -0.26891040000000005]"
"[-0.030524999999999997, -0.10227000000000001, -0.2557698]"
"[-0.031005, -0.10872, -0.24212099999999998]"
"[-0.049574999999999994, -0.05814000000000001, -0.29187620000000003]"
"[-0.04993499999999999, -0.07033500000000001, -0.2836724]"
"[-0.047685, -0.08143500000000001, -0.27336320000000003]"
"[-0.044805, -0.09096, -0.2623522]"
"[-0.043274999999999994, -0.10037999999999998, -0.2502038]"
"[-0.03901500000000001, -0.10656000000000003, -0.24001560000000002]"
"[-0.06297, -0.057690000000000005, -0.285923]"
"[-0.06282, -0.068865, -0.2780338]"
"[-0.05877000000000001, -0.079635, -0.26968479999999995]"
"[-0.05853, -0.08755499999999998, -0.25613279999999994]"
"[-0.05613, -0.096045, -0.2432342]"
"[-0.053459999999999994, -0.10443000000000001, -0.2301904]"
