"Sensor 13 Average (x, y, z)"
"[0.09506999999999999, 0.08793000000000001, -0.20027920000000002]"
"[0.09986999999999999, 0.083205, -0.20988659999999995]"
"[0.10211999999999999, 0.07381499999999999, -0.2210186]"
"[0.10451999999999997, 0.06492, -0.230505]"
"[0.10613999999999998, 0.054765, -0.23505459999999997]"
"[0.10848, 0.04730999999999999, -0.24596880000000002]"
"[0.08703, 0.09380999999999998, -0.20935420000000002]"
"[0.09106499999999998, 0.0852, -0.2202684]"
"[0.09402, 0.077235, -0.22726220000000005]"
"[0.09446999999999997, 0.06961500000000001, -0.2400398]"
"[0.0972, 0.058710000000000005, -0.2440086]"
"[0.10210499999999999, 0.04722, -0.2538822]"
"[0.07958999999999998, 0.096975, -0.21593659999999998]"
"[0.08252999999999998, 0.09031499999999998, -0.22975479999999995]"
"[0.08483999999999998, 0.08001, -0.2396284]"
"[0.08813999999999998, 0.07053000000000001, -0.24817099999999995]"
"[0.09008999999999998, 0.06071999999999999, -0.25869800000000004]"
"[0.09406499999999998, 0.04896, -0.2658128]"
"[0.0705, 0.09967500000000001, -0.22714120000000002]"
"[0.073365, 0.09261, -0.23670019999999994]"
"[0.07640999999999999, 0.082815, -0.24969559999999993]"
"[0.077565, 0.07394999999999999, -0.2603678]"
"[0.08095499999999999, 0.06328499999999998, -0.2677488]"
"[0.08024999999999999, 0.051614999999999994, -0.2760978]"
"[0.061365, 0.10308, -0.23333639999999992]"
"[0.06287999999999999, 0.09477, -0.24638020000000002]"
"[0.065175, 0.08426999999999998, -0.258819]"
"[0.06749999999999999, 0.07662, -0.26469960000000003]"
"[0.06970499999999999, 0.06370499999999998, -0.27648500000000004]"
"[0.068925, 0.053024999999999996, -0.2852212]"
"[0.04953, 0.10444499999999998, -0.2420242]"
"[0.052529999999999986, 0.09631500000000001, -0.25267220000000007]"
"[0.055409999999999994, 0.088455, -0.26385260000000005]"
"[0.056565, 0.07727999999999999, -0.27735620000000005]"
"[0.05901, 0.06639, -0.28505179999999997]"
"[0.058575, 0.05421000000000001, -0.29294100000000006]"
