"Sensor 10 Average (x, y, z)"
"[0.06408, 0.061829999999999996, -0.2896014]"
"[0.064305, 0.04843499999999999, -0.2990636]"
"[0.06726, 0.03488999999999999, -0.3015804]"
"[0.066015, 0.02043, -0.3093728]"
"[0.06810000000000001, 0.005684999999999999, -0.30734]"
"[0.06884999999999998, -0.009135, -0.3060816]"
"[0.05032500000000001, 0.06486, -0.2946834]"
"[0.051855, 0.049875, -0.3026452]"
"[0.05328000000000001, 0.036675, -0.3103408]"
"[0.05352, 0.023685, -0.31423699999999993]"
"[0.053805000000000006, 0.005714999999999998, -0.3142854]"
"[0.05502, -0.009045000000000001, -0.31251880000000004]"
"[0.0363, 0.06523500000000002, -0.30269360000000006]"
"[0.03783, 0.05073000000000001, -0.30910660000000006]"
"[0.038535, 0.03529499999999999, -0.31510819999999995]"
"[0.040185, 0.020804999999999994, -0.3193674]"
"[0.039615, 0.005910000000000002, -0.31900439999999997]"
"[0.038009999999999995, -0.00843, -0.3190286]"
"[0.023385, 0.06637499999999999, -0.3060816]"
"[0.025619999999999997, 0.05153999999999999, -0.31237360000000003]"
"[0.022109999999999998, 0.03576, -0.3170684]"
"[0.023835000000000002, 0.022530000000000005, -0.3236508]"
"[0.023684999999999998, 0.005535000000000002, -0.32193259999999996]"
"[0.025980000000000003, -0.00915, -0.32147280000000006]"
"[0.006855, 0.065175, -0.3051862]"
"[0.008775, 0.05269499999999999, -0.3148178]"
"[0.008805, 0.03888, -0.3194158]"
"[0.008685, 0.022739999999999993, -0.322465]"
"[0.00864, 0.0069599999999999974, -0.32529640000000004]"
"[0.007635, -0.007125000000000002, -0.3250544]"
"[-0.0072000000000000015, 0.066975, -0.30613000000000007]"
"[-0.007365, 0.053235000000000005, -0.3118654]"
"[-0.009044999999999997, 0.039209999999999995, -0.3193432]"
"[-0.007770000000000003, 0.023999999999999997, -0.32236819999999994]"
"[-0.007185000000000004, 0.008534999999999997, -0.32372340000000005]"
"[-0.007140000000000004, -0.006345000000000002, -0.3244978]"
