"Sensor 6 Average (x, y, z)"
"[0.066105, -6.0000000000001025e-05, -0.3005398]"
"[0.06643500000000001, -0.01374, -0.3002494]"
"[0.06829500000000001, -0.02922, -0.2950464]"
"[0.06573, -0.04224, -0.2927958]"
"[0.06432000000000002, -0.055545000000000004, -0.2835272]"
"[0.06300000000000001, -0.069435, -0.2812766]"
"[0.05577, 0.0007500000000000007, -0.3085984]"
"[0.05448, -0.013875000000000002, -0.3031292]"
"[0.05538, -0.027615, -0.3036858]"
"[0.054900000000000004, -0.043035, -0.2972002]"
"[0.052425, -0.05699999999999999, -0.29381219999999997]"
"[0.052184999999999995, -0.06801000000000001, -0.2832126]"
"[0.04086000000000001, 0.001635000000000001, -0.31094579999999994]"
"[0.041475, -0.01437, -0.3136562]"
"[0.04023, -0.028665000000000003, -0.3074126]"
"[0.03826499999999999, -0.043095, -0.30315339999999996]"
"[0.03829500000000001, -0.055409999999999994, -0.29913619999999996]"
"[0.037709999999999994, -0.06956999999999999, -0.2898434]"
"[0.024824999999999996, 0.0014249999999999992, -0.31651179999999995]"
"[0.025079999999999995, -0.013665, -0.31755239999999996]"
"[0.024734999999999997, -0.028875, -0.31585839999999993]"
"[0.02528999999999999, -0.042660000000000003, -0.31065539999999997]"
"[0.022755, -0.057495, -0.30322599999999994]"
"[0.022829999999999996, -0.070245, -0.2965225999999999]"
"[0.010305000000000002, 0.0016949999999999951, -0.3175282]"
"[0.011130000000000001, -0.010965, -0.31733459999999997]"
"[0.01014, -0.02787, -0.3138256]"
"[0.01098, -0.042390000000000004, -0.31000199999999994]"
"[0.009675, -0.058004999999999994, -0.30404879999999995]"
"[0.008984999999999996, -0.07002, -0.2962322]"
"[-0.004169999999999999, 0.0035099999999999992, -0.3187866]"
"[-0.005849999999999999, -0.012825000000000001, -0.31905279999999997]"
"[-0.005759999999999999, -0.027915000000000002, -0.31670539999999997]"
"[-0.004979999999999999, -0.042255, -0.3105586]"
"[-0.007094999999999999, -0.05718, -0.30279039999999996]"
"[-0.00567, -0.06964500000000001, -0.29586919999999994]"
