"Sensor 1 Average (x, y, z)"
"[0.07563, -0.06963, -0.18696920000000003]"
"[0.072915, -0.07526999999999999, -0.17908]"
"[0.069945, -0.079995, -0.1708762]"
"[0.06721500000000001, -0.08496, -0.1616318]"
"[0.06414, -0.08901000000000002, -0.15284720000000002]"
"[0.069075, -0.07167, -0.19510040000000003]"
"[0.06652500000000003, -0.07761, -0.1860496]"
"[0.06417, -0.08326499999999999, -0.17767639999999998]"
"[0.061364999999999996, -0.08751000000000002, -0.1680932]"
"[0.058605000000000004, -0.09095999999999999, -0.1597684]"
"[0.06113999999999999, -0.07365000000000001, -0.2012956]"
"[0.05909999999999999, -0.07948500000000001, -0.19311599999999998]"
"[0.05682, -0.08458500000000001, -0.1844766]"
"[0.054990000000000004, -0.089535, -0.1748934]"
"[0.05202, -0.0933, -0.16528600000000002]"
"[0.05289, -0.07575000000000001, -0.2083862]"
"[0.05169, -0.08178, -0.199166]"
"[0.049409999999999996, -0.08685000000000001, -0.18970380000000003]"
"[0.047145, -0.09184500000000001, -0.18067719999999998]"
"[0.044595, -0.09568499999999999, -0.169884]"
"[0.04506, -0.077025, -0.2150896]"
"[0.043184999999999994, -0.08299499999999999, -0.2039334]"
"[0.041144999999999994, -0.08875499999999999, -0.194205]"
"[0.04020000000000001, -0.09337500000000003, -0.1837506]"
"[0.037469999999999996, -0.09716999999999999, -0.17387700000000003]"
"[0.061935, -0.05604000000000001, -0.1620674]"
"[0.060375, -0.060854999999999985, -0.1554608]"
"[0.05798999999999999, -0.065715, -0.1492898]"
"[0.055380000000000006, -0.069615, -0.14157]"
"[0.05366999999999999, -0.072825, -0.1350844]"
"[0.05618999999999999, -0.05783999999999998, -0.1682142]"
"[0.054435, -0.06238499999999999, -0.1614624]"
"[0.05289, -0.06699000000000001, -0.1548074]"
"[0.050775, -0.07068, -0.14759580000000003]"
"[0.048405, -0.074295, -0.1394404]"
"[0.050804999999999996, -0.05904, -0.17380439999999997]"
"[0.048345, -0.06465, -0.1674156]"
"[0.047084999999999995, -0.06927, -0.15926020000000005]"
"[0.045555000000000005, -0.072315, -0.15267780000000003]"
"[0.043095, -0.076695, -0.1446918]"
"[0.04342499999999999, -0.060705, -0.1791526]"
"[0.042345, -0.0654, -0.171941]"
"[0.04083, -0.07029, -0.16402760000000002]"
"[0.03871499999999999, -0.07431, -0.15684019999999999]"
"[0.037290000000000004, -0.07782, -0.14827340000000003]"
"[0.036465, -0.061904999999999995, -0.18316980000000002]"
"[0.03507, -0.06687, -0.17513540000000002]"
"[0.033585, -0.07175999999999999, -0.16814159999999997]"
"[0.032625, -0.075615, -0.1599136]"
"[0.031395, -0.07975499999999999, -0.15144359999999998]"
