"Sensor 2 Average (x, y, z)"
"[0.04032, -0.077655, -0.22133319999999998]"
"[0.03826499999999999, -0.084255, -0.211508]"
"[0.03703499999999999, -0.08989499999999999, -0.2017554]"
"[0.035625, -0.09490499999999998, -0.19120420000000002]"
"[0.03334499999999999, -0.09841500000000002, -0.1799028]"
"[0.030194999999999986, -0.078765, -0.2267298]"
"[0.02878499999999999, -0.08575500000000001, -0.21576720000000002]"
"[0.027629999999999995, -0.09096, -0.2051918]"
"[0.026654999999999998, -0.096345, -0.194689]"
"[0.025365000000000006, -0.09992999999999999, -0.18329079999999998]"
"[0.020505000000000002, -0.07977, -0.2287384]"
"[0.019964999999999997, -0.08627999999999998, -0.2184292]"
"[0.019049999999999997, -0.09238500000000001, -0.2087008]"
"[0.017595000000000006, -0.09702, -0.1967944]"
"[0.016619999999999996, -0.10090499999999998, -0.1857834]"
"[0.010110000000000001, -0.079995, -0.23077119999999998]"
"[0.00987, -0.08700000000000001, -0.2202684]"
"[0.008954999999999994, -0.09271500000000002, -0.20918479999999998]"
"[0.009165, -0.097125, -0.198077]"
"[0.008475000000000003, -0.101175, -0.1872354]"
"[0.0, -0.08061, -0.23173919999999998]"
"[0.00022499999999999604, -0.086835, -0.220825]"
"[4.499999999999643e-05, -0.092745, -0.2104916]"
"[-0.00024000000000000063, -0.097455, -0.19933540000000002]"
"[-0.0005849999999999987, -0.10143, -0.1884212]"
"[0.03217499999999999, -0.062340000000000007, -0.18909879999999998]"
"[0.03158999999999999, -0.067815, -0.18159679999999997]"
"[0.030104999999999993, -0.07313999999999998, -0.17397379999999998]"
"[0.028605, -0.07673999999999999, -0.1649472]"
"[0.02751, -0.08044499999999999, -0.15681599999999998]"
"[0.023279999999999995, -0.06303, -0.1926804]"
"[0.023625000000000007, -0.068685, -0.18510580000000001]"
"[0.023175000000000008, -0.07363499999999999, -0.17668419999999999]"
"[0.02187, -0.07806, -0.168069]"
"[0.021285000000000005, -0.08115, -0.1595022]"
"[0.016905000000000003, -0.063345, -0.19471319999999998]"
"[0.016394999999999993, -0.06863999999999999, -0.18653360000000002]"
"[0.015809999999999998, -0.074085, -0.1780878]"
"[0.01513500000000001, -0.078525, -0.1703196]"
"[0.013844999999999996, -0.08200500000000001, -0.16189800000000001]"
"[0.008594999999999995, -0.064005, -0.1961168]"
"[0.008444999999999994, -0.06921000000000001, -0.18827599999999997]"
"[0.008264999999999995, -0.07371000000000001, -0.17958819999999998]"
"[0.007439999999999995, -0.0786, -0.17157799999999998]"
"[0.007139999999999994, -0.082395, -0.16259980000000002]"
"[0.0002999999999999982, -0.0639, -0.1962378]"
"[7.500000000000215e-05, -0.06899999999999999, -0.1885422]"
"[4.49999999999999e-05, -0.074415, -0.1802174]"
"[-0.00010500000000000093, -0.07872, -0.1719894]"
"[8.999999999999633e-05, -0.082245, -0.16223680000000001]"
