"Sensor 11 Average (x, y, z)"
"[-0.0032999999999999974, 0.014025, -0.2789292]"
"[-0.0028949999999999983, 0.001875, -0.2791228]"
"[-0.0025349999999999956, -0.011279999999999998, -0.27798540000000005]"
"[-0.0027299999999999963, -0.023249999999999996, -0.2753234]"
"[-0.0027149999999999987, -0.03585, -0.27193539999999994]"
"[-0.015734999999999996, 0.01389, -0.2776708]"
"[-0.015269999999999997, 0.0016349999999999993, -0.2779854]"
"[-0.014624999999999997, -0.01092, -0.27650919999999996]"
"[-0.014789999999999998, -0.022665, -0.27454900000000004]"
"[-0.014429999999999997, -0.035475, -0.270314]"
"[-0.027389999999999998, 0.01356, -0.2749846]"
"[-0.027495, 0.0013350000000000002, -0.27498459999999997]"
"[-0.027329999999999997, -0.010634999999999995, -0.272855]"
"[-0.026969999999999994, -0.02283, -0.2708464]"
"[-0.026549999999999997, -0.03486, -0.26743419999999996]"
"[-0.03891, 0.013425, -0.2705076]"
"[-0.03942, 0.0017549999999999996, -0.27038660000000003]"
"[-0.038355, -0.011054999999999999, -0.2697816]"
"[-0.03852, -0.022709999999999994, -0.26699860000000003]"
"[-0.03762, -0.03449999999999999, -0.2631024]"
"[-0.05011499999999999, 0.013304999999999999, -0.2635622]"
"[-0.05016, 0.0016350000000000002, -0.2644818]"
"[-0.049604999999999996, -0.01074, -0.2630298]"
"[-0.04937999999999999, -0.022544999999999996, -0.2611422]"
"[-0.04851, -0.034155000000000005, -0.25729440000000003]"
"[-0.0022499999999999916, 0.0117, -0.23212640000000004]"
"[-0.002339999999999995, 0.0014849999999999985, -0.23314280000000004]"
"[-0.0021749999999999964, -0.007424999999999998, -0.23195699999999997]"
"[-0.0015150000000000025, -0.0174, -0.2306986]"
"[-0.0017549999999999961, -0.027074999999999995, -0.2271654]"
"[-0.011489999999999997, 0.011895, -0.23217480000000001]"
"[-0.011564999999999997, 0.0015900000000000011, -0.2320296]"
"[-0.011429999999999997, -0.008115, -0.23169080000000003]"
"[-0.011009999999999995, -0.017699999999999997, -0.22885940000000002]"
"[-0.010394999999999998, -0.027390000000000005, -0.226512]"
"[-0.021599999999999998, 0.011595, -0.22907719999999998]"
"[-0.020894999999999997, 0.0021150000000000006, -0.2297306]"
"[-0.021254999999999996, -0.008204999999999997, -0.2292708]"
"[-0.020789999999999996, -0.017235, -0.2276252]"
"[-0.020429999999999997, -0.026325, -0.224455]"
"[-0.030374999999999996, 0.011609999999999999, -0.22670559999999998]"
"[-0.03051, 0.0021600000000000005, -0.2268992]"
"[-0.030494999999999998, -0.0074699999999999975, -0.22626999999999997]"
"[-0.030059999999999996, -0.017115000000000002, -0.22380160000000002]"
"[-0.029715, -0.026250000000000002, -0.22072819999999999]"
"[-0.039, 0.01149, -0.221067]"
"[-0.03942, 0.0017550000000000005, -0.221793]"
"[-0.03945, -0.007575, -0.2214784]"
"[-0.03826499999999999, -0.016815, -0.21946980000000002]"
"[-0.03804, -0.025485, -0.21659]"
