"Sensor 16 Average (x, y, z)"
"[-0.05096999999999999, 0.06083999999999999, -0.2403786]"
"[-0.05226, 0.050595, -0.2466948]"
"[-0.053175, 0.03975000000000001, -0.2523818]"
"[-0.05411999999999999, 0.02904, -0.2567378]"
"[-0.054150000000000004, 0.017745, -0.259545]"
"[-0.06081, 0.05873999999999999, -0.234014]"
"[-0.06250499999999999, 0.04948499999999999, -0.2394832]"
"[-0.06333, 0.038565, -0.2450734]"
"[-0.06375, 0.02811, -0.2490906]"
"[-0.064035, 0.016784999999999998, -0.25213979999999997]"
"[-0.06924, 0.058005, -0.2259312]"
"[-0.070905, 0.04763999999999999, -0.23210220000000004]"
"[-0.07194, 0.03767999999999999, -0.23665179999999997]"
"[-0.07317, 0.02763, -0.24086259999999998]"
"[-0.07422, 0.016110000000000003, -0.24321000000000004]"
"[-0.07712999999999999, 0.05530499999999999, -0.21659]"
"[-0.07875000000000001, 0.04704, -0.2228578]"
"[-0.08067000000000002, 0.037229999999999985, -0.22677819999999999]"
"[-0.08085, 0.026009999999999995, -0.23069859999999998]"
"[-0.08213999999999996, 0.01596, -0.23367519999999997]"
"[-0.08415000000000002, 0.054029999999999995, -0.2068858]"
"[-0.08551500000000001, 0.04451999999999999, -0.2133714]"
"[-0.08697000000000002, 0.03524999999999999, -0.21746120000000002]"
"[-0.088485, 0.024809999999999995, -0.22130900000000003]"
"[-0.08916000000000002, 0.015269999999999995, -0.223487]"
"[-0.03976500000000001, 0.049245, -0.20429640000000004]"
"[-0.04121999999999999, 0.04074, -0.2090396]"
"[-0.041624999999999995, 0.032594999999999985, -0.2127422]"
"[-0.04211999999999999, 0.023625000000000004, -0.21598499999999998]"
"[-0.04281, 0.014354999999999996, -0.21818720000000003]"
"[-0.047880000000000006, 0.047474999999999976, -0.1981738]"
"[-0.04908, 0.04062, -0.2034494]"
"[-0.049769999999999995, 0.031604999999999994, -0.2077812]"
"[-0.05097, 0.02292, -0.2097656]"
"[-0.05085000000000002, 0.014249999999999995, -0.2118952]"
"[-0.05532000000000001, 0.046484999999999985, -0.19294660000000002]"
"[-0.056535, 0.039014999999999994, -0.19727840000000002]"
"[-0.05752499999999999, 0.030809999999999994, -0.20117460000000004]"
"[-0.058005, 0.022440000000000005, -0.20446579999999998]"
"[-0.058230000000000004, 0.01347, -0.20635340000000002]"
"[-0.061305, 0.045329999999999995, -0.18699339999999998]"
"[-0.06271499999999999, 0.037904999999999994, -0.190575]"
"[-0.06397499999999999, 0.030030000000000005, -0.19437439999999995]"
"[-0.06508499999999998, 0.022575, -0.1972058]"
"[-0.06586500000000002, 0.013439999999999997, -0.1986094]"
"[-0.067725, 0.044414999999999996, -0.1789348]"
"[-0.06942, 0.03648, -0.18307299999999999]"
"[-0.07038, 0.028694999999999995, -0.18667880000000003]"
"[-0.07069500000000002, 0.021419999999999998, -0.18861479999999997]"
"[-0.07189499999999997, 0.013155000000000003, -0.19149460000000001]"
