"Sensor 7 Average (x, y, z)"
"[-0.003855000000000001, -0.04433999999999999, -0.2741376]"
"[-0.003330000000000003, -0.055814999999999976, -0.267047]"
"[-0.003705, -0.06681, -0.25939979999999996]"
"[-0.003599999999999999, -0.07659, -0.25126859999999995]"
"[-0.0036000000000000025, -0.08579999999999997, -0.2415644]"
"[-0.016080000000000004, -0.04471499999999998, -0.2727098]"
"[-0.015645, -0.056025000000000005, -0.2655708]"
"[-0.015210000000000001, -0.06670499999999999, -0.258819]"
"[-0.014835, -0.07636499999999999, -0.2500586]"
"[-0.01506, -0.08521499999999997, -0.2399914]"
"[-0.02784, -0.044819999999999985, -0.2697574]"
"[-0.027525, -0.055635000000000004, -0.26332019999999995]"
"[-0.02706, -0.06617999999999997, -0.2554552]"
"[-0.02625, -0.07553999999999998, -0.247566]"
"[-0.025230000000000002, -0.08425499999999998, -0.2375472]"
"[-0.040155, -0.043155, -0.26479639999999993]"
"[-0.038805000000000006, -0.054180000000000006, -0.25831079999999995]"
"[-0.03846, -0.06516, -0.2514138]"
"[-0.03687, -0.07422, -0.2428954]"
"[-0.035685, -0.08276999999999998, -0.234377]"
"[-0.050925, -0.04193999999999999, -0.2588432]"
"[-0.050025, -0.053519999999999984, -0.2531078]"
"[-0.04842, -0.06347999999999998, -0.2467674]"
"[-0.047174999999999995, -0.073305, -0.23832160000000002]"
"[-0.045450000000000004, -0.08132999999999999, -0.2299242]"
"[-0.0029400000000000016, -0.035205, -0.2287868]"
"[-0.003165000000000001, -0.043844999999999995, -0.22423719999999997]"
"[-0.0023250000000000007, -0.05215500000000001, -0.2183082]"
"[-0.0026700000000000057, -0.06067499999999999, -0.21223399999999998]"
"[-0.002745000000000001, -0.067635, -0.20490139999999998]"
"[-0.0129, -0.03490499999999999, -0.22825440000000002]"
"[-0.012255000000000002, -0.04378499999999998, -0.2235596]"
"[-0.011895, -0.052635, -0.2174612]"
"[-0.011910000000000004, -0.06058499999999997, -0.2119678]"
"[-0.011625000000000002, -0.06743999999999999, -0.2038366]"
"[-0.022125000000000002, -0.034725000000000006, -0.22641519999999998]"
"[-0.021735, -0.04394999999999999, -0.22051040000000002]"
"[-0.020880000000000003, -0.05133, -0.21523480000000003]"
"[-0.020295, -0.05976000000000001, -0.2091122]"
"[-0.02037, -0.06676499999999998, -0.20255399999999998]"
"[-0.031785, -0.034019999999999995, -0.2223254]"
"[-0.03096, -0.04247999999999999, -0.2185986]"
"[-0.030330000000000003, -0.051195000000000004, -0.2123308]"
"[-0.0294, -0.05846999999999998, -0.20710359999999997]"
"[-0.028935000000000002, -0.06615, -0.19909340000000003]"
"[-0.040455000000000005, -0.03304499999999999, -0.21879220000000002]"
"[-0.039945, -0.041819999999999996, -0.2143636]"
"[-0.038489999999999996, -0.050519999999999995, -0.20879759999999997]"
"[-0.037739999999999996, -0.05830499999999998, -0.20311059999999997]"
"[-0.036825000000000004, -0.06495, -0.19652820000000001]"
