"Sensor 10 Average (x, y, z)"
"[0.04791000000000001, 0.011445, -0.264869]"
"[0.048405, -0.00022500000000000644, -0.26595799999999997]"
"[0.04797, -0.012540000000000003, -0.2648448]"
"[0.048164999999999986, -0.023565000000000003, -0.26295719999999995]"
"[0.047985, -0.03513, -0.2585527999999999]"
"[0.037005, 0.011324999999999998, -0.27041079999999995]"
"[0.03695999999999999, -0.0002700000000000029, -0.27084639999999993]"
"[0.03702, -0.012255000000000002, -0.26999939999999994]"
"[0.036914999999999996, -0.024224999999999997, -0.26733739999999995]"
"[0.0372, -0.035609999999999996, -0.2636832]"
"[0.024705, 0.012629999999999999, -0.274791]"
"[0.025169999999999998, -0.00043500000000000136, -0.2744522]"
"[0.025169999999999998, -0.01216500000000001, -0.2731454]"
"[0.025680000000000005, -0.02434499999999999, -0.2702172]"
"[0.024765, -0.036105, -0.2668292]"
"[0.012585000000000002, 0.01191, -0.276243]"
"[0.012434999999999998, -0.000449999999999999, -0.2766786]"
"[0.012885, -0.012210000000000006, -0.2750088]"
"[0.013245000000000003, -0.024240000000000005, -0.27367779999999997]"
"[0.0132, -0.03622499999999999, -0.2692976]"
"[0.00022499999999999994, 0.012074999999999999, -0.2770416]"
"[0.0006449999999999997, 0.00011999999999999858, -0.2773078]"
"[0.0007649999999999996, -0.012584999999999999, -0.2760978]"
"[0.0010650000000000004, -0.025019999999999994, -0.27384719999999996]"
"[0.0009300000000000003, -0.03655499999999999, -0.26997519999999997]"
"[0.039, 0.010349999999999996, -0.22215599999999996]"
"[0.038895, 0.0009899999999999978, -0.22300299999999995]"
"[0.03844499999999999, -0.008625, -0.2219624]"
"[0.038475, -0.017925000000000003, -0.22142999999999996]"
"[0.03868499999999999, -0.02658, -0.2173886]"
"[0.02943, 0.009764999999999996, -0.226512]"
"[0.029235, 0.0008249999999999993, -0.22672979999999998]"
"[0.029549999999999996, -0.008640000000000002, -0.2258828]"
"[0.029654999999999997, -0.018224999999999998, -0.22426139999999994]"
"[0.029730000000000003, -0.027209999999999998, -0.2213332]"
"[0.020025, 0.010409999999999999, -0.2299968]"
"[0.020100000000000003, 0.00030000000000000165, -0.22910139999999996]"
"[0.020205, -0.009435000000000006, -0.22951279999999996]"
"[0.020565000000000003, -0.018255, -0.22680239999999996]"
"[0.020355, -0.027824999999999996, -0.22399519999999995]"
"[0.010140000000000003, 0.010679999999999999, -0.23091639999999997]"
"[0.010860000000000002, 0.00013499999999999623, -0.23173919999999998]"
"[0.010380000000000004, -0.00918, -0.2308438]"
"[0.0108, -0.018645000000000002, -0.2286416]"
"[0.01074, -0.027929999999999996, -0.22588279999999994]"
"[0.0005699999999999993, 0.009554999999999998, -0.23132779999999997]"
"[0.0009750000000000002, 0.000839999999999997, -0.23229579999999994]"
"[0.0014099999999999998, -0.008985, -0.2305776]"
"[0.001365, -0.018869999999999998, -0.2299]"
"[0.0015300000000000001, -0.028019999999999996, -0.226754]"
