"Sensor 4 Average (x, y, z)"
"[-0.04879499999999999, -0.079485, -0.21707400000000002]"
"[-0.047085, -0.085875, -0.2071036]"
"[-0.04548000000000001, -0.09164999999999998, -0.19725420000000002]"
"[-0.04383, -0.096075, -0.18663039999999997]"
"[-0.041925, -0.10000499999999998, -0.17545000000000002]"
"[-0.057780000000000005, -0.077205, -0.2105158]"
"[-0.05499, -0.08373, -0.20052119999999998]"
"[-0.053250000000000006, -0.09001500000000001, -0.192148]"
"[-0.051824999999999996, -0.09381, -0.1814274]"
"[-0.049530000000000005, -0.09770999999999996, -0.1712876]"
"[-0.06516, -0.07486499999999999, -0.2039334]"
"[-0.062955, -0.081465, -0.19461639999999997]"
"[-0.06174, -0.08691000000000002, -0.1855414]"
"[-0.05844, -0.09154499999999999, -0.175087]"
"[-0.056175, -0.09514500000000001, -0.1663024]"
"[-0.07275000000000001, -0.07273500000000001, -0.19645559999999998]"
"[-0.07043999999999997, -0.07909500000000001, -0.1875984]"
"[-0.068295, -0.08461499999999998, -0.17922520000000003]"
"[-0.06476999999999998, -0.08847, -0.1698114]"
"[-0.06241499999999999, -0.09256499999999998, -0.1599378]"
"[-0.0789, -0.070545, -0.1889294]"
"[-0.07633499999999999, -0.07640999999999999, -0.1795156]"
"[-0.07369499999999998, -0.08115, -0.17085199999999998]"
"[-0.07097999999999997, -0.08603999999999999, -0.1627208]"
"[-0.06836999999999999, -0.08896500000000002, -0.1528956]"
"[-0.03906, -0.06305999999999999, -0.18575919999999999]"
"[-0.038055, -0.06891, -0.17757959999999998]"
"[-0.036885, -0.07364999999999998, -0.17041639999999997]"
"[-0.035789999999999995, -0.07813499999999998, -0.16197060000000002]"
"[-0.034665, -0.08175, -0.15386360000000002]"
"[-0.046110000000000005, -0.06184500000000001, -0.180411]"
"[-0.04483500000000001, -0.06739500000000001, -0.1744336]"
"[-0.044025, -0.071955, -0.16584259999999998]"
"[-0.04179, -0.07605, -0.15759040000000002]"
"[-0.04044, -0.07939500000000001, -0.1493382]"
"[-0.05304, -0.06011999999999999, -0.1746514]"
"[-0.051390000000000005, -0.065265, -0.168432]"
"[-0.04914000000000001, -0.07074, -0.16126879999999996]"
"[-0.047565, -0.07493999999999999, -0.1532102]"
"[-0.045765, -0.07784999999999999, -0.1455388]"
"[-0.05900999999999999, -0.0582, -0.1702954]"
"[-0.057390000000000004, -0.06348, -0.1627208]"
"[-0.05510999999999999, -0.068385, -0.15616259999999998]"
"[-0.05352, -0.07179, -0.1488542]"
"[-0.051704999999999994, -0.075765, -0.14154579999999997]"
"[-0.06410999999999999, -0.057255, -0.1622368]"
"[-0.06250499999999999, -0.061905, -0.1564046]"
"[-0.06027000000000001, -0.066525, -0.1498948]"
"[-0.058379999999999994, -0.07027499999999999, -0.1431672]"
"[-0.056264999999999996, -0.07353, -0.1350602]"
