"Sensor 3 Average (x, y, z)"
"[-0.00039000000000000146, -0.08131500000000001, -0.22941599999999998]"
"[-0.0003599999999999992, -0.08898000000000002, -0.218526]"
"[1.5000000000001124e-05, -0.09462, -0.2085072]"
"[0.0002999999999999982, -0.10018499999999998, -0.1970364]"
"[0.0004049999999999991, -0.10379999999999999, -0.1856866]"
"[-0.011280000000000002, -0.08127, -0.2277946]"
"[-0.010635000000000002, -0.087855, -0.2182356]"
"[-0.009810000000000003, -0.09418499999999998, -0.2074182]"
"[-0.009285000000000003, -0.09872999999999997, -0.195778]"
"[-0.008295, -0.102945, -0.185251]"
"[-0.022065, -0.08029499999999999, -0.2259796]"
"[-0.020730000000000002, -0.08761499999999996, -0.215743]"
"[-0.019530000000000002, -0.09332999999999998, -0.20519179999999998]"
"[-0.018345, -0.09841499999999999, -0.1945438]"
"[-0.017970000000000003, -0.10207499999999999, -0.1833392]"
"[-0.032130000000000006, -0.079245, -0.2232692]"
"[-0.030735000000000002, -0.0858, -0.21276640000000002]"
"[-0.028785, -0.09208499999999996, -0.20257820000000004]"
"[-0.027885, -0.09673500000000003, -0.19103479999999998]"
"[-0.026340000000000002, -0.10023, -0.1801206]"
"[-0.04248, -0.07712999999999999, -0.2182114]"
"[-0.040260000000000004, -0.08411999999999999, -0.2079506]"
"[-0.03798, -0.08949, -0.1985368]"
"[-0.03624000000000001, -0.09486000000000001, -0.18718700000000002]"
"[-0.0345, -0.098505, -0.17757959999999998]"
"[-0.0010800000000000046, -0.06513000000000001, -0.1951488]"
"[-0.0003300000000000039, -0.07139999999999999, -0.1866788]"
"[-0.0001500000000000043, -0.07606499999999998, -0.17874120000000002]"
"[0.0004349999999999979, -0.08080499999999997, -0.1701744]"
"[0.00046500000000000014, -0.08395499999999999, -0.161414]"
"[-0.008955000000000001, -0.06459000000000001, -0.1943986]"
"[-0.008565, -0.07082999999999999, -0.1866304]"
"[-0.008265000000000002, -0.07556999999999998, -0.1776038]"
"[-0.007379999999999999, -0.07978500000000001, -0.169521]"
"[-0.006555000000000002, -0.08380499999999998, -0.1607848]"
"[-0.017400000000000002, -0.063735, -0.1924142]"
"[-0.017175000000000003, -0.07002000000000001, -0.18447660000000002]"
"[-0.016395, -0.075285, -0.17600659999999999]"
"[-0.01566, -0.07957499999999999, -0.1685046]"
"[-0.014355000000000001, -0.08345999999999999, -0.15851]"
"[-0.025515000000000003, -0.0633, -0.1895102]"
"[-0.024855000000000002, -0.06881999999999998, -0.1823228]"
"[-0.023520000000000003, -0.07433999999999998, -0.17472400000000002]"
"[-0.022515, -0.078645, -0.166133]"
"[-0.021060000000000002, -0.08175, -0.157179]"
"[-0.033705, -0.06205500000000001, -0.1865336]"
"[-0.032805, -0.06745499999999999, -0.1789832]"
"[-0.030975000000000003, -0.07299000000000001, -0.1714086]"
"[-0.02919, -0.07639499999999998, -0.1623336]"
"[-0.02835, -0.08025, -0.1542266]"
