"Sensor 5 Average (x, y, z)"
"[0.08556000000000001, -0.036614999999999995, -0.21407320000000002]"
"[0.083955, -0.045375, -0.20993499999999998]"
"[0.08263500000000001, -0.05388, -0.2044658]"
"[0.07988999999999999, -0.061724999999999995, -0.1977866]"
"[0.07777500000000001, -0.068925, -0.1898974]"
"[0.078375, -0.03741, -0.2233902]"
"[0.07675499999999999, -0.04677, -0.21874380000000002]"
"[0.07563, -0.055650000000000005, -0.21305680000000002]"
"[0.07327499999999998, -0.06381000000000002, -0.20611139999999997]"
"[0.071355, -0.070815, -0.1992628]"
"[0.07013999999999998, -0.038625, -0.2323684]"
"[0.06874499999999999, -0.048299999999999996, -0.22723800000000002]"
"[0.067215, -0.057449999999999994, -0.2205588]"
"[0.065415, -0.06565499999999999, -0.214049]"
"[0.06423, -0.07278000000000001, -0.2062808]"
"[0.06115499999999999, -0.03972, -0.2397736]"
"[0.06034500000000001, -0.04947000000000001, -0.2343528]"
"[0.058529999999999985, -0.05825999999999999, -0.2277946]"
"[0.056879999999999986, -0.06756000000000001, -0.2206556]"
"[0.054959999999999995, -0.07492499999999999, -0.2135892]"
"[0.05154, -0.04010999999999999, -0.245993]"
"[0.05030999999999998, -0.050804999999999996, -0.2412014]"
"[0.04937999999999999, -0.05956499999999999, -0.2347158]"
"[0.048060000000000005, -0.068745, -0.2277946]"
"[0.04665, -0.07665000000000001, -0.2180178]"
"[0.06922500000000001, -0.028319999999999998, -0.18312140000000002]"
"[0.06844499999999998, -0.03573, -0.18065300000000004]"
"[0.066975, -0.043109999999999996, -0.17576460000000002]"
"[0.065505, -0.049784999999999996, -0.17082780000000003]"
"[0.06405, -0.055665, -0.16499560000000002]"
"[0.06339, -0.029385, -0.1907444]"
"[0.06235500000000001, -0.03730499999999999, -0.1871628]"
"[0.06114, -0.0438, -0.1828068]"
"[0.059160000000000004, -0.05098500000000001, -0.1775312]"
"[0.05843999999999998, -0.05734499999999999, -0.17167480000000002]"
"[0.056565000000000004, -0.030509999999999995, -0.19754460000000001]"
"[0.05541, -0.038099999999999995, -0.19420500000000002]"
"[0.054285000000000014, -0.04551, -0.1883002]"
"[0.053535, -0.052094999999999995, -0.18290360000000003]"
"[0.051989999999999995, -0.05848499999999999, -0.1772892]"
"[0.04938000000000001, -0.031139999999999994, -0.2031106]"
"[0.04857, -0.038985, -0.199287]"
"[0.047564999999999996, -0.04646999999999999, -0.19500360000000003]"
"[0.04635000000000001, -0.053655, -0.1886632]"
"[0.04561499999999999, -0.05955, -0.1824196]"
"[0.041685000000000014, -0.03138, -0.20850719999999998]"
"[0.040905, -0.039494999999999995, -0.20453839999999998]"
"[0.03942, -0.04716, -0.19957740000000002]"
"[0.03877500000000001, -0.05442, -0.19396300000000002]"
"[0.03846, -0.061110000000000005, -0.187066]"
