"Sensor 1 Average (x, y, z)"
"[0.6685050000000001, -0.18564000000000003, -0.18759839999999997]"
"[0.6158999999999999, -0.23397, -0.1528714]"
"[0.5534849999999999, -0.26800500000000005, -0.12032240000000001]"
"[0.489945, -0.28452, -0.08629719999999999]"
"[0.42682499999999995, -0.29016, -0.052852800000000005]"
"[0.364095, -0.28461, -0.021102399999999997]"
"[0.7689450000000001, -0.239085, -0.3050652]"
"[0.7038, -0.29880000000000007, -0.25557620000000003]"
"[0.6262949999999999, -0.3355949999999999, -0.20250559999999995]"
"[0.546915, -0.35592, -0.1492656]"
"[0.471285, -0.35782500000000006, -0.10282580000000001]"
"[0.397335, -0.34749, -0.06091139999999999]"
"[0.87291, -0.30678000000000005, -0.45917080000000005]"
"[0.7900800000000001, -0.37878, -0.3901282]"
"[0.694275, -0.42323999999999995, -0.30871940000000003]"
"[0.598785, -0.44187000000000004, -0.2340624]"
"[0.50727, -0.44020499999999996, -0.16417279999999995]"
"[0.423825, -0.42068999999999995, -0.10362440000000002]"
"[0.9608699999999999, -0.38916, -0.6671940000000001]"
"[0.8599649999999999, -0.47493, -0.5589958000000002]"
"[0.74712, -0.5269349999999999, -0.4470466]"
"[0.6368849999999999, -0.542955, -0.3390662]"
"[0.5314199999999998, -0.53073, -0.24185479999999998]"
"[0.43771499999999997, -0.49888499999999997, -0.16216419999999995]"
"[1.018905, -0.48707999999999996, -0.9240285999999999]"
"[0.9005549999999998, -0.592635, -0.7731416000000001]"
"[0.7767599999999999, -0.646365, -0.6201492000000001]"
"[0.6521399999999998, -0.6587099999999998, -0.47139179999999997]"
"[0.5365049999999999, -0.6351899999999998, -0.33635580000000004]"
"[0.43621499999999996, -0.5914799999999999, -0.2281818]"
"[1.0222799999999999, -0.5965949999999999, -1.2232374000000001]"
"[0.8967749999999999, -0.7192499999999998, -1.0187473999999999]"
"[0.7633800000000002, -0.776895, -0.8113292000000001]"
"[0.6313349999999999, -0.7818449999999999, -0.6106386]"
"[0.5125949999999999, -0.744675, -0.43659220000000004]"
"[0.41023500000000007, -0.68346, -0.29954759999999997]"
