"Sensor 7 Average (x, y, z)"
"[0.2403, 0.7579199999999998, -2.7952936]"
"[0.25728, 0.33687, -3.0382374]"
"[0.256725, -0.142695, -3.0899528]"
"[0.24303000000000002, -0.6023249999999999, -2.9318542]"
"[0.217845, -0.9781200000000001, -2.6025164000000003]"
"[0.18780000000000002, -1.221525, -2.1684168000000006]"
"[-0.19757999999999998, 0.7614450000000001, -2.7937206]"
"[-0.21352499999999996, 0.34212000000000004, -3.0348977999999995]"
"[-0.21928499999999995, -0.13754999999999998, -3.0821846]"
"[-0.21790499999999996, -0.59481, -2.923118]"
"[-0.20104499999999997, -0.96708, -2.5956194]"
"[-0.178665, -1.2099749999999998, -2.165416]"
"[-0.6013800000000001, 0.7266750000000001, -2.6123416]"
"[-0.6470250000000001, 0.32786999999999994, -2.8360706]"
"[-0.6587249999999999, -0.12116999999999999, -2.8774768]"
"[-0.6389699999999999, -0.5562600000000001, -2.7293728000000006]"
"[-0.587355, -0.9120299999999999, -2.428954]"
"[-0.516225, -1.143735, -2.0339858]"
"[-0.9131400000000001, 0.6626850000000001, -2.2940874]"
"[-0.9771449999999999, 0.3050999999999999, -2.4869372000000003]"
"[-0.9958949999999999, -0.099315, -2.5233823999999996]"
"[-0.965415, -0.49265999999999993, -2.3968890000000003]"
"[-0.890175, -0.8158949999999999, -2.1383845999999997]"
"[-0.78168, -1.0338150000000002, -1.7960755999999998]"
"[-1.11009, 0.5787300000000001, -1.9013697999999997]"
"[-1.1837249999999997, 0.267735, -2.0516275999999998]"
"[-1.2058349999999998, -0.077835, -2.0825793999999997]"
"[-1.1688299999999998, -0.41802, -1.9796567999999999]"
"[-1.08006, -0.69657, -1.7725047999999999]"
"[-0.957, -0.8937, -1.4966006]"
"[-1.193415, 0.48849, -1.4970845999999995]"
"[-1.2648599999999999, 0.228495, -1.6094693999999998]"
"[-1.2857249999999998, -0.057495000000000004, -1.631927]"
"[-1.2472499999999997, -0.33729, -1.5557937999999998]"
"[-1.157535, -0.5751149999999999, -1.399849]"
"[-1.0329449999999998, -0.7438650000000001, -1.1853886]"
