"Sensor 13 Average (x, y, z)"
"[0.21397499999999997, 0.23848499999999995, 0.03828439999999999]"
"[0.2556, 0.25819499999999995, 0.020981399999999994]"
"[0.303375, 0.27984, 0.004573799999999996]"
"[0.360975, 0.29425499999999993, -0.0181742]"
"[0.42247499999999993, 0.301635, -0.048884]"
"[0.49002, 0.298695, -0.07925499999999999]"
"[0.22264499999999998, 0.27724499999999996, 0.024296799999999993]"
"[0.27215999999999996, 0.308085, 0.0038477999999999846]"
"[0.3253950000000001, 0.33518999999999993, -0.019432600000000008]"
"[0.3926099999999999, 0.35811000000000004, -0.0546436]"
"[0.46851, 0.37054499999999996, -0.09723559999999999]"
"[0.546975, 0.37417500000000004, -0.14474020000000004]"
"[0.22635, 0.32426999999999995, 0.012462999999999995]"
"[0.28113, 0.36, -0.013164800000000004]"
"[0.34425, 0.39862499999999995, -0.051255600000000026]"
"[0.41925, 0.4328850000000001, -0.09483980000000004]"
"[0.5061750000000002, 0.45492000000000005, -0.15737260000000003]"
"[0.60144, 0.46272, -0.226028]"
"[0.22722000000000003, 0.36988499999999996, -0.0036300000000000013]"
"[0.285045, 0.420255, -0.03978480000000001]"
"[0.35196000000000005, 0.46985999999999994, -0.0872652]"
"[0.4335599999999999, 0.5165549999999999, -0.1527988]"
"[0.52947, 0.5514600000000001, -0.23147300000000004]"
"[0.6397649999999999, 0.568635, -0.330935]"
"[0.22004999999999997, 0.4204799999999999, -0.019577800000000006]"
"[0.27436499999999997, 0.48144, -0.06829240000000002]"
"[0.34691999999999995, 0.5439449999999999, -0.13191420000000004]"
"[0.43147499999999994, 0.6068699999999999, -0.2142426]"
"[0.5367000000000001, 0.658245, -0.322465]"
"[0.6543599999999999, 0.6881550000000001, -0.457138]"
"[0.19952999999999996, 0.4693799999999999, -0.03966380000000001]"
"[0.25548, 0.5439449999999999, -0.09619499999999996]"
"[0.32427, 0.6222000000000001, -0.17511120000000002]"
"[0.409995, 0.700125, -0.2814944]"
"[0.51447, 0.7685549999999999, -0.4214429999999999]"
"[0.6340349999999999, 0.8141850000000002, -0.5933356]"
