"Sensor 6 Average (x, y, z)"
"[1.155885, 0.41742, -1.228634]"
"[1.22634, 0.197115, -1.3248774]"
"[1.243245, -0.053520000000000005, -1.3499485999999998]"
"[1.2063449999999998, -0.298065, -1.2989592]"
"[1.1224049999999999, -0.503505, -1.1784431999999998]"
"[1.00557, -0.6562049999999999, -1.0139558000000002]"
"[1.1287199999999997, 0.5119799999999999, -1.5988455999999995]"
"[1.20042, 0.24372000000000002, -1.7278074]"
"[1.2193049999999999, -0.060540000000000004, -1.7668419999999998]"
"[1.1790749999999999, -0.35792999999999997, -1.6897650000000002]"
"[1.090515, -0.6089850000000001, -1.5305532000000002]"
"[0.9664799999999999, -0.787515, -1.307405]"
"[0.99894, 0.6075749999999999, -1.9722758000000002]"
"[1.065315, 0.292035, -2.1442894]"
"[1.08048, -0.06684, -2.1875106000000004]"
"[1.0445399999999998, -0.417615, -2.0971478]"
"[0.9578400000000004, -0.7112099999999999, -1.887237]"
"[0.8422050000000002, -0.91338, -1.6004911999999998]"
"[0.75927, 0.690765, -2.3042030000000002]"
"[0.80979, 0.33854999999999996, -2.5135571999999997]"
"[0.8218049999999999, -0.069165, -2.5678136]"
"[0.7879499999999998, -0.46653, -2.4575826]"
"[0.72042, -0.794295, -2.206314]"
"[0.6299550000000002, -1.019505, -1.8602782000000002]"
"[0.4149900000000001, 0.7504050000000001, -2.5401771999999996]"
"[0.44242500000000007, 0.37004999999999993, -2.7707306]"
"[0.44764499999999996, -0.068145, -2.8350058000000002]"
"[0.425745, -0.49731000000000003, -2.7086576000000004]"
"[0.38538, -0.84906, -2.4244285999999997]"
"[0.33496499999999996, -1.0870499999999998, -2.040665]"
"[0.015465000000000013, 0.7740300000000001, -2.6190692]"
"[0.014864999999999982, 0.3850799999999999, -2.8632471999999995]"
"[0.007500000000000014, -0.064515, -2.9296035999999996]"
"[0.001679999999999994, -0.50211, -2.7962373999999994]"
"[-0.002819999999999996, -0.8642249999999999, -2.4996180000000003]"
"[-0.005819999999999999, -1.10481, -2.1019151999999997]"
