"Sensor 3 Average (x, y, z)"
"[0.22551, -1.00575, -2.3015893999999997]"
"[0.197085, -1.1716799999999998, -1.8734914000000003]"
"[0.16659000000000002, -1.224735, -1.4470873999999998]"
"[0.13314000000000004, -1.1866800000000002, -1.0654776000000001]"
"[0.10745999999999999, -1.08975, -0.7525474]"
"[0.08800499999999999, -0.9681599999999998, -0.5074981999999999]"
"[-0.15664499999999998, -0.9985349999999998, -2.304517599999999]"
"[-0.132135, -1.1687549999999998, -1.8774117999999995]"
"[-0.107385, -1.2196500000000001, -1.4496526]"
"[-0.08106, -1.18209, -1.07206]"
"[-0.060689999999999994, -1.08819, -0.7562984]"
"[-0.043785, -0.963795, -0.5099424]"
"[-0.50964, -0.9425699999999999, -2.1654885999999998]"
"[-0.43373999999999996, -1.10622, -1.7672049999999997]"
"[-0.35729999999999995, -1.1593499999999999, -1.3727450000000003]"
"[-0.28435499999999997, -1.1277000000000001, -1.0123828]"
"[-0.22148999999999996, -1.045635, -0.7152552]"
"[-0.16802999999999996, -0.9302850000000001, -0.48247539999999994]"
"[-0.7876650000000001, -0.848475, -1.9144136]"
"[-0.6761550000000001, -1.001895, -1.5685471999999998]"
"[-0.560445, -1.058265, -1.2214708]"
"[-0.450915, -1.03917, -0.9086373999999999]"
"[-0.35386499999999993, -0.9663450000000001, -0.6442524000000001]"
"[-0.27271500000000004, -0.8658449999999999, -0.4376086]"
"[-0.96981, -0.7291349999999999, -1.5966192]"
"[-0.8404950000000001, -0.8675249999999999, -1.3176657999999999]"
"[-0.699885, -0.9282299999999999, -1.0325897999999998]"
"[-0.570585, -0.9210600000000001, -0.7715928]"
"[-0.456045, -0.8631599999999999, -0.5527764000000001]"
"[-0.35506499999999996, -0.78384, -0.3726074]"
"[-1.049505, -0.604485, -1.2662408]"
"[-0.9181199999999999, -0.726675, -1.0535228]"
"[-0.77772, -0.7868999999999999, -0.832601]"
"[-0.6390899999999999, -0.78792, -0.6261024]"
"[-0.5160899999999999, -0.74976, -0.4484985999999999]"
"[-0.41009999999999996, -0.6898799999999999, -0.30375839999999993]"
