"Sensor 2 Average (x, y, z)"
"[1.0279800000000001, -0.5578949999999999, -1.11078]"
"[0.9051749999999998, -0.670485, -0.9269084000000001]"
"[0.7754699999999999, -0.7261049999999999, -0.7395520000000001]"
"[0.6448049999999999, -0.7322999999999998, -0.5589232000000001]"
"[0.52731, -0.7034099999999999, -0.40128440000000004]"
"[0.42426, -0.647895, -0.27399239999999997]"
"[0.9935850000000002, -0.6746099999999999, -1.4359069999999996]"
"[0.8670450000000001, -0.8052, -1.1950443999999998]"
"[0.7344900000000001, -0.86007, -0.9452520000000001]"
"[0.604185, -0.8590500000000001, -0.710754]"
"[0.48806999999999995, -0.8120400000000001, -0.5086598000000001]"
"[0.38769, -0.74304, -0.3480444]"
"[0.8729849999999999, -0.7900949999999999, -1.768173]"
"[0.7571249999999998, -0.9338100000000001, -1.461559]"
"[0.6326100000000001, -0.99012, -1.1443938]"
"[0.5152650000000001, -0.97539, -0.8559298000000002]"
"[0.41065500000000005, -0.914865, -0.6146558]"
"[0.32413499999999995, -0.82512, -0.41861160000000003]"
"[0.65673, -0.887325, -2.0630016]"
"[0.5665800000000001, -1.043445, -1.6906603999999998]"
"[0.46718999999999994, -1.0992749999999998, -1.3224089999999997]"
"[0.37840499999999994, -1.0741499999999997, -0.9851336000000002]"
"[0.29975999999999997, -0.9982350000000001, -0.6987508000000001]"
"[0.23467500000000002, -0.8942249999999999, -0.47475559999999994]"
"[0.352755, -0.9512700000000001, -2.2667897999999997]"
"[0.30006000000000005, -1.1160899999999998, -1.8582454]"
"[0.24706499999999998, -1.1703000000000001, -1.4392466]"
"[0.19878, -1.1398199999999998, -1.0682848]"
"[0.15513000000000002, -1.0518899999999998, -0.7570002]"
"[0.12223499999999998, -0.9376049999999998, -0.5161134]"
"[0.0013199999999999878, -0.9706349999999999, -2.3375264]"
"[0.001575000000000007, -1.13733, -1.9154542]"
"[-0.0012449999999999961, -1.1936399999999998, -1.4870658]"
"[-0.002805000000000002, -1.1593649999999998, -1.0970102]"
"[-0.004995000000000013, -1.0692749999999998, -0.7809824000000001]"
"[-0.0006900000000000031, -0.9517049999999999, -0.5264952]"
