"Sensor 12 Average (x, y, z)"
"[-0.5547599999999999, 0.87696, -0.6049758]"
"[-0.68418, 0.9137249999999999, -0.822316]"
"[-0.8282099999999999, 0.8956649999999998, -1.0676797999999998]"
"[-0.9720149999999999, 0.807555, -1.3163105999999998]"
"[-1.1000399999999997, 0.6363, -1.5434759999999998]"
"[-1.1969550000000002, 0.38955, -1.7107705999999998]"
"[-0.5948849999999999, 0.75315, -0.4770788000000001]"
"[-0.7232700000000001, 0.7742699999999998, -0.6446879999999999]"
"[-0.8639699999999999, 0.7498049999999999, -0.8278336]"
"[-1.002075, 0.6693899999999999, -1.0128667999999998]"
"[-1.1244299999999998, 0.5240099999999999, -1.1780559999999998]"
"[-1.21515, 0.32026499999999997, -1.2993463999999997]"
"[-0.5973299999999999, 0.6332249999999999, -0.3577002]"
"[-0.7183649999999999, 0.6426599999999999, -0.4768609999999999]"
"[-0.8464499999999999, 0.614535, -0.6128650000000001]"
"[-0.9688350000000001, 0.54153, -0.7431336000000001]"
"[-1.0767, 0.42401999999999995, -0.8600921999999999]"
"[-1.154805, 0.25969499999999995, -0.9410896000000001]"
"[-0.5742149999999999, 0.5219999999999999, -0.2535676]"
"[-0.680145, 0.523125, -0.3408812]"
"[-0.7892699999999999, 0.49507500000000004, -0.43468039999999997]"
"[-0.8959649999999999, 0.43270499999999995, -0.5257934]"
"[-0.9844350000000002, 0.33711, -0.6013457999999999]"
"[-1.0499699999999998, 0.207195, -0.6572720000000001]"
"[-0.533925, 0.42806999999999995, -0.1663508]"
"[-0.6249750000000001, 0.4223249999999999, -0.2262458]"
"[-0.71478, 0.395205, -0.289432]"
"[-0.8007599999999999, 0.34294499999999994, -0.3509968]"
"[-0.87279, 0.26529, -0.40188939999999995]"
"[-0.9255450000000001, 0.16146000000000002, -0.43540639999999997]"
"[-0.48384, 0.34709999999999996, -0.09764699999999998]"
"[-0.5590499999999998, 0.33801, -0.13992439999999998]"
"[-0.6327449999999999, 0.312915, -0.1801448]"
"[-0.7001849999999998, 0.269775, -0.22188979999999997]"
"[-0.7575749999999999, 0.20767499999999997, -0.2560118]"
"[-0.7983149999999999, 0.12807000000000002, -0.27445220000000004]"
