,x,y,z,Mx,My,Mz,Mx_std,My_std,Mz_std
659,-2.4,2.4,4.0,3.136000000000001,-4.9392000000000005,9.408000000000001,8.926528984957934e-16,0.5627086010511743,1.785305796991587e-15
660,2.4,0.8,4.8,-5.927040000000002,-1.5680000000000005,6.272000000000002,0.6528104574325789,4.463264492478967e-16,1.785305796991587e-15
661,0.0,-0.8,4.8,-1.6307200000000006,1.5680000000000005,9.408000000000001,0.30881193256894995,4.463264492478967e-16,1.785305796991587e-15
662,-0.8,-3.2,8.8,-0.54096,1.29948,1.5836800000000004,0.7935292592289999,0.13902622963042807,0.15679999999999997
663,2.4,2.4,5.6,-4.421760000000002,-3.136000000000001,4.704000000000001,0.605440738035299,8.926528984957934e-16,0.0
664,-3.2,-3.2,6.4,1.53762,1.5680000000000005,3.136000000000001,0.05859340811684771,4.463264492478967e-16,8.926528984957934e-16
665,1.6,-1.6,8.0,-1.5680000000000005,0.9829400000000003,3.136000000000001,4.463264492478967e-16,0.13750723176574675,8.926528984957934e-16
666,-3.2,0.8,6.4,1.5680000000000005,-1.5680000000000005,4.704000000000001,4.463264492478967e-16,4.463264492478967e-16,0.0
667,4.0,-3.2,12.0,-1.5680000000000005,0.5017600000000002,1.35632,4.463264492478967e-16,0.10262269030607493,0.09104143578779406
668,0.8,0.0,4.8,-3.2300800000000014,0.5478200000000001,9.408000000000001,0.3742553463110772,0.12697286594729085,1.785305796991587e-15
669,3.2,3.2,6.4,-3.136000000000001,-3.010560000000001,3.136000000000001,8.926528984957934e-16,0.4275307613718479,8.926528984957934e-16
670,0.0,-1.6,7.2,-1.5680000000000005,1.36122,4.704000000000001,4.463264492478967e-16,0.10598490267938913,0.0
671,0.0,-4.0,4.0,-1.5680000000000005,6.272000000000002,6.272000000000002,4.463264492478967e-16,1.785305796991587e-15,1.785305796991587e-15
672,-2.4,3.2,5.6,1.4504000000000006,-3.2614400000000012,4.704000000000001,0.1630360931719344,0.4275307613718481,0.0
673,-1.6,3.2,10.4,-0.047040000000000026,-1.5680000000000005,1.5680000000000005,0.4886082051928909,4.463264492478967e-16,4.463264492478967e-16
674,3.2,2.4,7.2,-3.136000000000001,-1.5680000000000005,3.136000000000001,8.926528984957934e-16,4.463264492478967e-16,8.926528984957934e-16
675,0.0,-2.4,8.8,-1.5680000000000005,1.14954,2.947840000000001,4.463264492478967e-16,0.13708328368793427,0.5121066555578698
676,4.0,-2.4,9.6,-1.5680000000000005,0.7497000000000003,1.5680000000000005,4.463264492478967e-16,0.1294546057484821,4.463264492478967e-16
677,0.0,2.4,4.8,-1.6620800000000002,-4.704000000000001,7.840000000000003,0.37425534631107715,0.0,3.570611593983174e-15
678,-1.6,0.0,11.2,0.12348000000000005,0.06467999999999999,1.5680000000000005,0.2026291073649468,0.39031851484435515,4.463264492478967e-16
679,3.2,-3.2,4.0,-6.115200000000002,3.151680000000001,4.704000000000001,0.4727697882979332,0.1568,0.0
680,-1.6,1.6,8.8,0.24009999999999995,-1.5680000000000005,3.136000000000001,0.11767834090941254,4.463264492478967e-16,8.926528984957934e-16
681,-4.0,0.0,6.4,1.5680000000000005,0.15386,4.704000000000001,4.463264492478967e-16,0.37148060351501366,0.0
682,0.0,3.2,7.2,-1.5680000000000005,-3.136000000000001,3.136000000000001,4.463264492478967e-16,8.926528984957934e-16,8.926528984957934e-16
683,1.6,-3.2,7.2,-1.6307200000000006,1.5680000000000005,3.136000000000001,0.30881193256894995,4.463264492478967e-16,8.926528984957934e-16
684,0.0,2.4,7.2,-1.5680000000000005,-1.6934399999999998,3.590720000000001,4.463264492478967e-16,0.42753076137184787,0.7150832978250038
685,-4.0,2.4,4.8,3.136000000000001,-3.136000000000001,4.766720000000001,8.926528984957934e-16,8.926528984957934e-16,0.3088119325689499
686,3.2,4.0,7.2,-3.136000000000001,-2.41472,1.5680000000000005,8.926528984957934e-16,0.785424161028468,4.463264492478967e-16
687,4.0,4.0,8.0,-2.4931200000000007,-1.5680000000000005,1.5680000000000005,0.7750797584243778,4.463264492478967e-16,4.463264492478967e-16
