X,Y,Z,MagneticField_X,MagneticField_Y,MagneticField_Z
0,0,0,0.06890708777084098,0.05945574733749541,0.004585751009915533
0,0,5,0.05643150936467132,0.048489043946627494,0.004155588199289998
0,0,10,0.046790366017872446,0.03957448892153262,0.002032256090096706
0,0,15,0.039333394540335416,0.03316507528461256,-0.0007855918717101246
0,0,20,0.03420014689680499,0.028571122536418164,-0.0038471049088015684
0,1,0,0.07136938425755905,0.05951303709144326,0.0066750520259517675
0,1,5,0.05787036356959236,0.048107479495654304,0.006140225241767657
0,1,10,0.0476885175664096,0.039193352919574,0.0037625168319255706
0,1,15,0.039813441057656995,0.03277169788223773,0.0004320602276900471
0,1,20,0.03443561023381075,0.02823350471293916,-0.002945342147141633
0,2,0,0.0737630676949443,0.05947808789325499,0.008941363692006363
0,2,5,0.059559676827029014,0.04796107234667646,0.008101052760435792
0,2,10,0.04876569959603378,0.0390519647447668,0.0048610601052760435
0,2,15,0.040530848329048845,0.03267866323907455,0.0014758844411800684
0,2,20,0.03485891786020321,0.028069347533357818,-0.0022549271636675243
0,3,0,0.07621740727139183,0.05861745623699351,0.011742502142245072
0,3,5,0.06103868282531521,0.047199902068796665,0.010141816623821763
0,3,10,0.049559125964010284,0.03798463704247766,0.006523625902803278
0,3,15,0.04093040763863386,0.031793242746970256,0.0025901579140653677
0,3,20,0.03506763373729955,0.027304566042355247,-0.0014776594442404214
0,4,0,0.07901830089362223,0.05846988615497613,0.014496572407883462
0,4,5,0.06272695556371649,0.046766556494062916,0.012328742808177254
0,4,10,0.05058348635083854,0.037805851389398945,0.007847778185824456
0,4,15,0.041526869873913574,0.03152907332598849,0.0036118251928020564
0,4,20,0.03552864487697393,0.02709566654425266,-0.0005168319255722878
0,5,0,0.0814138205410699,0.05725651854572163,0.017247215081405313
0,5,5,0.06414120455380094,0.04553660178724446,0.014278124617456235
0,5,10,0.05140274207369323,0.03662663728730567,0.009662137348512671
0,5,15,0.04198188272738401,0.0305048353531644,0.004661586485493939
0,5,20,0.035687354633370055,0.026291528950911983,0.0003120332966091311
0,6,0,0.08407430530052637,0.056316134165748565,0.020114885542906108
0,6,5,0.06573313747092667,0.04470002448280083,0.01621961072346676
0,6,10,0.0523666911494675,0.03601481209450361,0.010911923124005386
0,6,15,0.04260637776961685,0.030103072591504465,0.005708165014077608
0,6,20,0.03606898029134532,0.026082201003794835,0.001122658832170399
0,7,0,0.08650122414004162,0.05473068919084343,0.022756640959725787
0,7,5,0.06716348390255845,0.043265638389031705,0.018443322316072958
0,7,10,0.05316274941853349,0.034851205777941,0.01235738768515118
0,7,15,0.04307063288040151,0.02923332109193292,0.0068447790427224875
0,7,20,0.036227016770718566,0.025233259884930834,0.0016432855918717092
0,8,0,0.08887905496388786,0.05292483780144448,0.025725486595666543
0,8,5,0.06854927163667522,0.04184477904272249,0.020309095360509243
0,8,10,0.05395323785041009,0.03374990818949688,0.013792141020932791
0,8,15,0.04356200269310809,0.02830236259028033,0.007872628228669357
0,8,20,0.036507406047251806,0.024651854572163054,0.002285653078712202
0,9,0,0.0912943444730077,0.050968906842942835,0.028295017750030606
0,9,5,0.06991577916513649,0.04029764965112009,0.022339821275553923
0,9,10,0.05468570204431387,0.03269708654670094,0.014879911861917002
0,9,15,0.04400501897417065,0.02752478883584282,0.008570510466397355
0,9,20,0.0368250703880524,0.023956298200514137,0.0030250336638511423
0,10,0,0.09360656139062308,0.04841149467499082,0.031027481943934385
0,10,5,0.07121257191822744,0.03824293059125964,0.024243297833272122
0,10,10,0.055316440200758966,0.03118466152527849,0.016422940384379973
0,10,15,0.044361427347288526,0.026289815154853714,0.009670522707797773
0,10,20,0.03697772065124251,0.02305361733382299,0.003667278736687476
0,11,0,0.09582678418411066,0.04613257436650753,0.03376943322316073
0,11,5,0.07243022401762761,0.03658293548781981,0.025933712816746238
0,11,10,0.0561191088260497,0.029970192189986533,0.01761035622475211
0,11,15,0.04479917982617211,0.025490512914677438,0.010331925572285468
0,11,20,0.03725486595666544,0.022551536295752232,0.004119598482066347
0,12,0,0.09765387440323171,0.04277481943934386,0.03605826906598115
0,12,5,0.07341296364304076,0.034097747582323416,0.02784080058758722
0,12,10,0.05656120700208104,0.028095299302240175,0.018807075529440567
0,12,15,0.0450426000734484,0.024088688946015423,0.011241584037213856
0,12,20,0.037277757375443754,0.02140384379973069,0.004852246296976373
0,13,0,0.0995681233933162,0.03988309462602522,0.03842783694454646
0,13,5,0.07451383278247031,0.032120088138082994,0.029087036356959237
0,13,10,0.0571378381686865,0.02681417554168197,0.019664830456604235
0,13,15,0.04538211531399192,0.023145427836944545,0.01186577304443628
0,13,20,0.03756353286816012,0.020880034275921167,0.0052847349736809875
0,14,0,0.10097196719304687,0.03619555637164892,0.04066372873056677
0,14,5,0.07521612192434814,0.029471477537030236,0.030506181907210182
0,14,10,0.05754572163055454,0.02488780756518546,0.020640164034765575
0,14,15,0.04553146039906965,0.021777573754437507,0.012362529073325985
0,14,20,0.03753831558330273,0.019794528094013955,0.0057136736442649026
0,15,0,0.10230089362223038,0.0326429795568613,0.042443505937079205
0,15,5,0.0759876973925817,0.027064022524176765,0.031972212021055206
0,15,10,0.05790482311176399,0.023118802791039294,0.021482678418411064
0,15,15,0.04566360631656261,0.020540396621373486,0.01292391969641327
0,15,20,0.03765644509731913,0.018872383400661035,0.005881136001958623
0,16,0,0.10333088505325008,0.028860142000244827,0.04410827518668135
0,16,5,0.07653054229403844,0.0243737911617089,0.03286112131227812
