X,Y,Z,MagneticField_X,MagneticField_Y,MagneticField_Z
0,30,15,-0.04781380829966948,-0.008323356591994126,0.01337972824091076
0,30,20,-0.0399502999143102,-0.008489349981637903,0.005110172603745869
0,31,0,-0.10642183865834251,-0.003838535928510224,0.0533508997429306
0,31,5,-0.078417676582201,-0.0056405312767780665,0.037653323540213
0,31,10,-0.059927102460521485,-0.006544007834496272,0.0239389766189252
0,31,15,-0.04776312890194638,-0.007037887134288167,0.013316929856775617
0,31,20,-0.039910698983963766,-0.007581894968784432,0.005070877708409843
0,32,0,-0.10586130493328436,0.0008273350471293892,0.052453849920430895
0,32,5,-0.07813514506059492,-0.0025461500795691053,0.03716305545354388
0,32,10,-0.059702472762884075,-0.004576631166605463,0.023570265638389026
0,32,15,-0.0476378381686865,-0.005708960705104668,0.013100440690414984
0,32,20,-0.03979507895703269,-0.006396498959480967,0.004998775859958379
0,33,0,-0.1049648059738034,0.005348145427836945,0.05139172481331865
0,33,5,-0.07758140531276778,0.0006145183008936204,0.036514995715509854
0,33,10,-0.05931074794956543,-0.0023573876851511848,0.023167278736687478
0,33,15,-0.04734692128779532,-0.004068674256334927,0.01286307993634472
0,33,20,-0.039596401028277634,-0.0054340800587587244,0.0047398090341535075
0,34,0,-0.10398084220834863,0.009635695923613661,0.049922695556371646
0,34,5,-0.07701169053739747,0.003479312033296607,0.03543854816991064
0,34,10,-0.059013587954461995,-0.00047686375321337113,0.02238597135512303
0,34,15,-0.04717792875504958,-0.00285665320112621,0.012423124005386216
0,34,20,-0.039472212021055206,-0.004477781858244587,0.004357020443138699
0,35,0,-0.10249730689190843,0.014018729342636791,0.048180438242134915
0,35,5,-0.07614579507895702,0.00662339331619537,0.03439766189252051
0,35,10,-0.05842961194760681,0.0017122658832170387,0.0218311910882605
0,35,15,-0.04674617456236994,-0.0012931815399681752,0.011961929244705596
0,35,20,-0.039094870853225605,-0.0031570571673399453,0.004205471905986042
0,36,0,-0.10094705594319989,0.0177362590280328,0.04604731301260864
0,36,5,-0.07531460399069653,0.009189129636430409,0.03299963275798752
0,36,10,-0.057995776716856406,0.0034009058636307946,0.020854266128045047
0,36,15,-0.04647955686130493,2.7665564940628634e-05,0.01135126698494308
0,36,20,-0.03895941975762027,-0.0026283510833639383,0.0036525890561880277
0,37,0,-0.09909021912106744,0.02176735218508997,0.04376270045293182
0,37,5,-0.07415503733627127,0.01203868282531521,0.03158385359285101
0,37,10,-0.0572407883461868,0.005584037213857262,0.019907026563838897
0,37,15,-0.04595078957032685,0.001382237727996078,0.010761170277879786
0,37,20,-0.03859713551230261,-0.0013948463704247793,0.0032856530787122064
0,38,0,-0.09716887011874158,0.025137409719671922,0.04124127800220345
0,38,5,-0.07310545966458562,0.014315032439711103,0.029825254009058635
0,38,10,-0.05657430530052638,0.007129085567388907,0.018954033541437144
0,38,15,-0.04564861060105276,0.002568796670339081,0.009956175786509976
0,38,20,-0.0383611825192802,-0.000650018362100626,0.00277524788835843
0,39,0,-0.0949302240176276,0.028426551597502746,0.03845213612437262
0,39,5,-0.07181943934386094,0.01672848573876851,0.028033174195127925
0,39,10,-0.0557546823356592,0.008877708409842085,0.017615497612926922
0,39,15,-0.04507051046639735,0.003841351450605948,0.009189374464438734
0,39,20,-0.03802117762272004,0.00046235769372015775,0.0020958501652589105
0,40,0,-0.09256751132329538,0.031372444607663114,0.03562406659321826
0,40,5,-0.07037917737789202,0.01892893867058391,0.02607497857754928
0,40,10,-0.05493028522462969,0.010395213612437258,0.016414677439099034
0,40,15,-0.044571612192434815,0.004975272371159259,0.008424042110417435
0,40,20,-0.03761488554290611,0.0012421349002325853,0.0015998286203941746
1,0,0,-0.050203329660913204,-0.04923864610111397,-0.012756518545721627
1,0,5,-0.044715571061329416,-0.04152760435793855,-0.01092875504957767
1,0,10,-0.04014824335904027,-0.03443634471783572,-0.010749112498469823
1,0,15,-0.036116415717958136,-0.028661096829477296,-0.011677133064022524
1,0,20,-0.03327188150324397,-0.02404474231852124,-0.01306720528828498
1,1,0,-0.05173650385604113,-0.0505200146896805,-0.011079446688701186
1,1,5,-0.04574348145427837,-0.04201640347655772,-0.009219488309462601
1,1,10,-0.04073203574488921,-0.03454914922267108,-0.009310441914555025
1,1,15,-0.036535806096217406,-0.0285881380829967,-0.010530664708042597
1,1,20,-0.033457705961562,-0.023960460276655653,-0.012127249357326477
1,2,0,-0.053474170645121805,-0.05216642183865835,-0.009405373974782714
1,2,5,-0.04709738034031093,-0.04324605214836577,-0.0076280450483535295
1,2,10,-0.04166605459664586,-0.035448892153262336,-0.008036418166238216
1,2,15,-0.03713306402252418,-0.029191822744521978,-0.009448953360264413
1,2,20,-0.03392416452442159,-0.02460956053372506,-0.011393010160362343
1,3,0,-0.05508318031582812,-0.05296633614885543,-0.0071011139674378755
1,3,5,-0.04803207246909046,-0.04368080548414739,-0.005679091688089118
1,3,10,-0.04224641939037826,-0.03548916636063166,-0.006485432733504711
1,3,15,-0.03739717223650386,-0.029025584526869878,-0.008304504835353162
1,3,20,-0.03402362590280328,-0.0240765087526013,-0.01048892153262333
1,4,0,-0.05722922022279348,-0.05468484514628473,-0.004806585873423919
1,4,5,-0.04956194148610601,-0.04483253764230628,-0.00372187538254376
1,4,10,-0.04326478149100257,-0.036124984698249485,-0.005023319867792874
1,4,15,-0.03818215203819317,-0.02960123638144204,-0.007084037213857263
1,4,20,-0.03450495776716856,-0.02471557106132942,-0.009681356347166114
1,5,0,-0.058983902558452685,-0.05550636552821643,-0.002411188639980414
1,5,5,-0.05060478638756274,-0.044786326355735095,-0.0018059738034031068
1,5,10,-0.043915411923124,-0.03611488554290611,-0.0034965112008813783
1,5,15,-0.03848518790549638,-0.029163851144570943,-0.005970437017994858
1,5,20,-0.03467217529685396,-0.024148120945036114,-0.008720100379483411
1,6,0,-0.061343738523687116,-0.05685463337005754,0.00029048843187660933
1,6,5,-0.052131962296486714,-0.04579024360386828,0.00038284979801689323
1,6,10,-0.044932305055698375,-0.036457155098543276,-0.0018517566409597258
1,6,15,-0.03920467621495899,-0.029592789815154858,-0.004733443505937077
1,6,20,-0.03509266740115069,-0.024553800954829237,-0.007778981515485369
1,7,0,-0.06346945770596156,-0.05763110539845759,0.0029076998408617966
1,7,5,-0.05344956543028522,-0.046130432121434695,0.0024426490390500703
1,7,10,-0.04570228914187783,-0.03653121557106133,-0.00031344105765699834
1,7,15,-0.03958079324274697,-0.02931056432855919,-0.003588444118007097
1,7,20,-0.035314726404700694,-0.024185273595299307,-0.006976006855184232
1,8,0,-0.0657104296731546,-0.05827696168441669,0.0059116170889949825
1,8,5,-0.054878075651854576,-0.046225853837679035,0.004729893499816378
1,8,10,-0.046628289876361854,-0.036577488064634595,0.0014140653690782254
1,8,15,-0.0401384502387073,-0.02933229281429796,-0.0022997918961929244
1,8,20,-0.03563789937568858,-0.024139980413759338,-0.006011200881380827
1,9,0,-0.06806775615130371,-0.0591023381074795,0.00876423062798384
1,9,5,-0.05638578773411678,-0.04667811237605582,0.006907577426857634
1,9,10,-0.04754768025462113,-0.03661770106500184,0.0030526992287917727
1,9,15,-0.04077224874525646,-0.029152589056188033,-0.0012165503733627125
1,9,20,-0.03603317419512792,-0.024089178602032076,-0.0052200391724813305
1,10,0,-0.07039392826539356,-0.05935744889215326,0.011990329293671196
1,10,5,-0.05775639613171747,-0.04637911617088995,0.009314603990696533
1,10,10,-0.04831429795568613,-0.03602882849798017,0.004827151426123149
1,10,15,-0.04116434080058759,-0.02878100134655405,0.00016177010650018572
1,10,20,-0.03626545476802546,-0.023448892153262336,-0.004246786632390743
1,11,0,-0.07305465785285836,-0.059965418043824215,0.015141265760803036
1,11,5,-0.05942361366140287,-0.04662088382911005,0.011610233810747949
1,11,10,-0.04930224017627617,-0.0360555147508875,0.00648273962541315
1,11,15,-0.041907944668870115,-0.02864310197086547,0.0013216427959358533
1,11,20,-0.0367724323662627,-0.02360288897049823,-0.003392336883339453
1,12,0,-0.07536405924837801,-0.05943408005875872,0.01840904639490758
1,12,5,-0.06074378748928877,-0.04588027910392949,0.01401046639735586
1,12,10,-0.05007467254253887,-0.03542410331741952,0.008191516709511567
1,12,15,-0.04225205043456971,-0.027863936834373854,0.0024288774635818355
1,12,20,-0.03687936099889827,-0.02287783082384625,-0.0024498714652956277
1,13,0,-0.0780564328559187,-0.05974035989717223,0.021821704002937935
1,13,5,-0.06251585261353898,-0.04580811604847595,0.016464928387807564
1,13,10,-0.051012118986412044,-0.03529048843187661,0.009838658342514382
1,13,15,-0.042877524788835844,-0.027766495287060843,0.0037200391724813327
1,13,20,-0.03732286693597747,-0.02279930224017628,-0.0015683682213245183
1,14,0,-0.08056139062308727,-0.05899088015668992,0.025203513281919453
1,14,5,-0.06383871954951646,-0.04468453911127433,0.018828620394173098
1,14,10,-0.0518086057044926,-0.03439809034153507,0.01151628106255356
1,14,15,-0.043292875504957765,-0.02696676459787,0.00482898763618558
1,14,20,-0.037462786142734725,-0.021847533357816137,-0.0007644754559921647
1,15,0,-0.08321899865344594,-0.058205961562002695,0.028525033663851142
1,15,5,-0.06542544987146529,-0.04391590157914066,0.021257191822744523
1,15,10,-0.05270492104296732,-0.033611702778797894,0.013203696902925697
1,15,15,-0.04376508752601298,-0.026493450850777332,0.006053005263802182
1,15,20,-0.037815766923736074,-0.021718937446443876,5.196474476680188e-05
1,16,0,-0.08569941241278001,-0.05711213122781246,0.031974415473130124
1,16,5,-0.0669473619782103,-0.043095421716244336,0.02361923124005386
1,16,10,-0.053494001713796056,-0.03290053862161832,0.014731974537887136
1,16,15,-0.04427396254131473,-0.025851573019953486,0.007095238095238095
1,16,20,-0.03815528216427959,-0.021051964744766803,0.0006607295874648082
1,17,0,-0.08822726159872689,-0.05560570449259396,0.035407883461868045
1,17,5,-0.06827077977720651,-0.04168435549026809,0.025928326600563104
1,17,10,-0.05426319010894846,-0.03157063288040152,0.016362284245317663
1,17,15,-0.04464628473497368,-0.024894601542416454,0.00817664340800588
1,17,20,-0.03825052025951769,-0.020411188639980416,0.0015627371771330667
1,18,0,-0.09085640837311787,-0.05410356224752112,0.038621312278124625
1,18,5,-0.06981766434080058,-0.04049718447790428,0.028049516464683562
1,18,10,-0.055115558819929,-0.030727567633737303,0.017742379728240918
1,18,15,-0.045130248500428446,-0.024237299547068186,0.009106194148610604
1,18,20,-0.03862994246541804,-0.019938119720896073,0.0022086546700942587
1,19,0,-0.09312008813808298,-0.05175994613783817,0.04192385848941119
1,19,5,-0.07099736809891051,-0.0385384379973069,0.03033994368955809
1,19,10,-0.05569457705961562,-0.02909756396131718,0.01917554168196842
1,19,15,-0.04546621373485127,-0.022925755906475703,0.010168441669727014
1,19,20,-0.038714958991308605,-0.018851083363936837,0.002915289509119845
1,20,0,-0.09556861304933284,-0.04946199045170768,0.04498500428449015
1,20,5,-0.0724057412167952,-0.0369487085322561,0.03230315828130738
1,20,10,-0.05657148977843065,-0.028218937446443874,0.02042606194148611
1,20,15,-0.04592691883951524,-0.02231692985677562,0.010948157669237363
1,20,20,-0.03899583792385849,-0.018437262822866937,0.0035340923001591397
1,21,0,-0.09760105276043579,-0.04641547313012609,0.04788964377524789
1,21,5,-0.07346786632390745,-0.034363692006365534,0.03428094013955196
1,21,10,-0.05696731546088872,-0.02635353164402008,0.021709083119108828
1,21,15,-0.046151242502142246,-0.020738768515118133,0.011869139429550746
1,21,20,-0.039113845023870726,-0.01735426612804505,0.004017566409597259
1,22,0,-0.0996739502999143,-0.0434160852001469,0.050603684661525275
1,22,5,-0.07465840372138573,-0.032545109560533726,0.0360213000367242
1,22,10,-0.05771954951646468,-0.02478681601175175,0.022909107601909662
1,22,15,-0.04658348635083854,-0.0197814910025707,0.012484637042477657
1,22,20,-0.03927261598726894,-0.016554290610845884,0.004582629452809406
1,23,0,-0.10147851634226954,-0.03979097808789325,0.05297814910025707
1,23,5,-0.07550697759823723,-0.029917492961194767,0.03744797404823112
1,23,10,-0.058186497735340924,-0.022952809401395522,0.023915534337128164
1,23,15,-0.046730260741828865,-0.018502264659077002,0.013217040029379363
1,23,20,-0.039404517076753576,-0.015478761170277883,0.005012608642428695
1,24,0,-0.1030752234055576,-0.035862223038315585,0.055185579630309706
1,24,5,-0.07632549883706695,-0.02712951401640348,0.03891437140408863
1,24,10,-0.0586452442159383,-0.02127732892642919,0.024860080793242752
1,24,15,-0.04696003182764108,-0.017119843310074677,0.013823540213000373
1,24,20,-0.039473374954094746,-0.014660607173460648,0.0055083241522830215
1,25,0,-0.1045277267719427,-0.03208464928387808,0.057086118251928025
1,25,5,-0.0770726527114702,-0.024578161341657488,0.04000067327702289
1,25,10,-0.05904768025462113,-0.019483963765454772,0.025417248133186434
1,25,15,-0.047200146896805,-0.015951156812339336,0.014274880646345942
1,25,20,-0.039586424286938426,-0.013928938670583918,0.005707675358060962
1,26,0,-0.10561451830089362,-0.027591504468111157,0.058647325254009064
1,26,5,-0.07760497000856897,-0.021359162688211534,0.04107693720161587
1,26,10,-0.059188027910392946,-0.017209450361121315,0.026174317541926794
1,26,15,-0.047285530664708045,-0.014339392826539359,0.014795813441057657
1,26,20,-0.039551169053739746,-0.012577120822622112,0.006118741584037215
1,27,0,-0.1066229648671808,-0.02333339454033542,0.059769065981148256
1,27,5,-0.07814028644876973,-0.018577549271636677,0.041764720284000495
1,27,10,-0.05954045782837557,-0.015519647447668017,0.026545966458562862
1,27,15,-0.047448341290243605,-0.013269310809156571,0.014947361978210307
1,27,20,-0.03972970987881014,-0.011777145305422945,0.006198983963765458
1,28,0,-0.10707320357448892,-0.018422695556371653,0.060564267352185105
1,28,5,-0.07829483412902435,-0.015174623576937205,0.04220094258783205
1,28,10,-0.059553739747827156,-0.013041865589423433,0.026893193781368587
1,28,15,-0.047342147141633005,-0.011505753458195623,0.01521128657118374
1,28,20,-0.0395493940506794,-0.010487881013587958,0.006328804015179334
1,29,0,-0.10751976986167217,-0.013624678663239078,0.06085897906720529
1,29,5,-0.07852931815399682,-0.012186191700330522,0.04243034643163178
1,29,10,-0.05965118129514017,-0.011077488064634596,0.026899192067572537
1,29,15,-0.047416636063165624,-0.010238034031093161,0.015260558207858984
1,29,20,-0.03958385359285102,-0.00969733137470927,0.00633596523442282
1,30,0,-0.10738774635818336,-0.008711898641204557,0.06080658587342391
1,30,5,-0.07844460766311666,-0.008832904884318768,0.042474843922144706
1,30,10,-0.059593646713183984,-0.008788897049822504,0.026961194760680627
1,30,15,-0.047310380707552946,-0.008543089729465055,0.01529526257803893
1,30,20,-0.03946107234667646,-0.008574917370547195,0.0063742808177255465
1,31,0,-0.10716225976251682,-0.0039003550006120706,0.060406108458807686
1,31,5,-0.07825547802668624,-0.00558948463704248,0.04211843554902682
1,31,10,-0.05938658342514384,-0.006743236626270049,0.02675670216672787
1,31,15,-0.04721416330028155,-0.007245072836332481,0.015200085689802915
1,31,20,-0.03938254376300648,-0.007532256090096712,0.006397967927530911
1,32,0,-0.10663392092055331,0.0009888603256212498,0.05941718692618436
1,32,5,-0.07790696535683682,-0.002379850654914927,0.04158269065981149
1,32,10,-0.05921661158036479,-0.004584037213857271,0.026365099767413396
1,32,15,-0.04707816134165749,-0.005738340066103565,0.014921532623332113
1,32,20,-0.039286877218753825,-0.0063660790794466925,0.0061546088872567045
1,33,0,-0.10580132207124496,0.005910760190965845,0.058284918594687235
1,33,5,-0.07739392826539356,0.0008737911617088985,0.040896376545476815
1,33,10,-0.05886271269433223,-0.002194454645611462,0.025973864610111395
1,33,15,-0.046874097196719304,-0.004003794834129028,0.01473931937813686
1,33,20,-0.0390319500550863,-0.0052443995593095885,0.00599810258293549
1,34,0,-0.10460980536173337,0.010325988493083606,0.05662082262210798
1,34,5,-0.07686503856041131,0.003921165381319619,0.039856836822132466
1,34,10,-0.05847710858122169,-0.0003279471171502048,0.025208226221079693
1,34,15,-0.04657595788958257,-0.0028960093034643176,0.014139735585751014
1,34,20,-0.03891669727016771,-0.004357020443138699,0.0056555269922879195
1,35,0,-0.10316434080058758,0.015102644142489897,0.05483431264536663
1,35,5,-0.07593903782592729,0.007237483168074425,0.03867548047496633
1,35,10,-0.05794056800097931,0.001938119720896067,0.024511323295384992
1,35,15,-0.0462385236871098,-0.0011573019953482686,0.01375553923368834
1,35,20,-0.038615130370914436,-0.0032596401028277683,0.005348145427836945
1,36,0,-0.10160429673154607,0.019216183131350224,0.052472762884073945
1,36,5,-0.0751400416207614,0.009860142000244824,0.037114763128901954
1,36,10,-0.05740953605092422,0.0038040763863385965,0.02352344228179704
1,36,15,-0.04592300159138205,4.1008691394270325e-06,0.013059676827029017
1,36,20,-0.038453054229403844,-0.002396682580487211,0.0048345574733749536
1,37,0,-0.0997011262088383,0.023352062675970123,0.04993144815766924
1,37,5,-0.07393267229771086,0.012843860937691267,0.03551034398335169
1,37,10,-0.056759211653813195,0.0059330395397233435,0.022528583669971843
