"Sensor 13 Average (x, y, z)"
"[-0.5290199999999999, -0.6171149999999999, -0.03753419999999998]"
"[-0.637185, -0.672555, 0.007502000000000005]"
"[-0.7607999999999999, -0.715965, 0.061226]"
"[-0.90219, -0.7465199999999999, 0.13162379999999999]"
"[-1.05453, -0.7551749999999999, 0.21668679999999998]"
"[-1.2183300000000001, -0.7360799999999998, 0.3111394]"
"[-0.5578799999999999, -0.723525, -0.0008227999999999916]"
"[-0.6752849999999999, -0.79386, 0.06195200000000001]"
"[-0.8179949999999999, -0.8582699999999996, 0.140239]"
"[-0.981, -0.906495, 0.23873299999999997]"
"[-1.164375, -0.9276599999999999, 0.35692579999999996]"
"[-1.35786, -0.914895, 0.4963662]"
"[-0.56904, -0.83937, 0.04247100000000001]"
"[-0.69861, -0.932925, 0.12296020000000002]"
"[-0.85791, -1.015845, 0.2319086]"
"[-1.041315, -1.0875899999999998, 0.37062300000000004]"
"[-1.25052, -1.13052, 0.5366107999999999]"
"[-1.4796, -1.128675, 0.7304286000000001]"
"[-0.56148, -0.9579150000000001, 0.0938476]"
"[-0.7014600000000001, -1.07982, 0.2006422]"
"[-0.8720400000000001, -1.1941349999999997, 0.3423332]"
"[-1.0744049999999998, -1.2932249999999998, 0.527923]"
"[-1.30554, -1.360935, 0.7535879999999999]"
"[-1.56864, -1.3760249999999998, 1.0211916]"
"[-0.53421, -1.0846199999999995, 0.145805]"
"[-0.67701, -1.2317550000000002, 0.2811556]"
"[-0.8503799999999999, -1.3797150000000002, 0.46812480000000006]"
"[-1.0634850000000002, -1.5143550000000001, 0.7061802]"
"[-1.3108199999999999, -1.614975, 1.0012508]"
"[-1.5916649999999999, -1.65261, 1.3562163999999999]"
"[-0.4814100000000001, -1.20273, 0.2010778]"
"[-0.617115, -1.3834199999999996, 0.36699299999999996]"
"[-0.78525, -1.56612, 0.5938196]"
"[-0.992535, -1.74021, 0.8927622]"
"[-1.2432450000000002, -1.8776700000000002, 1.2694594000000001]"
"[-1.5238349999999998, -1.9476749999999998, 1.7230158]"
