"Sensor 15 Average (x, y, z)"
"[-0.021960000000000004, -1.5814949999999999, 0.3701632]"
"[-0.035265000000000005, -1.86633, 0.6384202]"
"[-0.05283, -2.18058, 1.0089222]"
"[-0.07245, -2.497065, 1.5187436]"
"[-0.10124999999999999, -2.77275, 2.1882365999999998]"
"[-0.136185, -2.948925, 3.0226768]"
"[0.13061999999999996, -1.582455, 0.363726]"
"[0.16254000000000002, -1.85991, 0.6225449999999999]"
"[0.20605499999999996, -2.1642599999999996, 0.9912320000000001]"
"[0.26253, -2.4714750000000003, 1.4958020000000003]"
"[0.3291, -2.7443399999999993, 2.1493955999999996]"
"[0.4066199999999999, -2.91594, 2.9715664]"
"[0.271275, -1.530075, 0.33976799999999996]"
"[0.346305, -1.7931750000000002, 0.5804128000000001]"
"[0.44664, -2.07816, 0.9225524]"
"[0.566295, -2.366415, 1.3891767999999998]"
"[0.7199249999999999, -2.6168699999999996, 2.0034696000000003]"
"[0.895545, -2.7712649999999996, 2.7613168]"
"[0.39387, -1.442625, 0.2887786]"
"[0.5049899999999998, -1.6818899999999997, 0.5107651999999999]"
"[0.6451500000000001, -1.9393349999999998, 0.8160482]"
"[0.8226149999999999, -2.1896099999999996, 1.231175]"
"[1.0375649999999998, -2.405715, 1.7667451999999997]"
"[1.29429, -2.5369199999999994, 2.4292928]"
"[0.49444499999999997, -1.3292550000000003, 0.23023879999999997]"
"[0.6278249999999999, -1.5373199999999998, 0.4217334]"
"[0.7961399999999998, -1.7580149999999999, 0.6811332]"
"[1.0079700000000003, -1.9710750000000001, 1.030073]"
"[1.261425, -2.1430049999999996, 1.47741]"
"[1.5568950000000001, -2.2377300000000004, 2.0235314]"
"[0.56115, -1.2015600000000002, 0.16518920000000004]"
"[0.708285, -1.375815, 0.32553839999999995]"
"[0.892185, -1.5562200000000002, 0.537603]"
"[1.116405, -1.722915, 0.8176695999999999]"
"[1.384275, -1.85592, 1.172974]"
"[1.690485, -1.9153349999999996, 1.6000798]"
