"Sensor 3 Average (x, y, z)"
"[-0.29712, 2.55525, 4.9325408]"
"[-0.23987999999999998, 2.8663649999999996, 3.9824246]"
"[-0.18112499999999998, 2.933235, 3.0533865999999996]"
"[-0.131985, 2.8131749999999998, 2.2384758]"
"[-0.090285, 2.5757849999999998, 1.5748876]"
"[-0.056565, 2.2842599999999997, 1.055967]"
"[0.5165850000000001, 2.5438799999999993, 4.892562400000001]"
"[0.45400499999999994, 2.850735, 3.945640599999999]"
"[0.38815500000000003, 2.9145899999999996, 3.0260406000000004]"
"[0.32508000000000004, 2.7922649999999996, 2.2211727999999997]"
"[0.269025, 2.560545, 1.553156]"
"[0.22159499999999993, 2.2693950000000003, 1.0484408]"
"[1.256415, 2.411895, 4.574308200000001]"
"[1.084245, 2.710635, 3.6973969999999996]"
"[0.9081450000000001, 2.7813449999999995, 2.8443469999999995]"
"[0.7462500000000001, 2.6732699999999996, 2.0877581999999997]"
"[0.602685, 2.457405, 1.4686253999999999]"
"[0.4812, 2.1858449999999996, 0.9823748000000001]"
"[1.8420450000000002, 2.1909, 4.0421018]"
"[1.59156, 2.4744299999999995, 3.2763169999999997]"
"[1.3350599999999997, 2.5518899999999993, 2.5292145999999995]"
"[1.093365, 2.467365, 1.8597215999999996]"
"[0.883515, 2.280915, 1.3103574]"
"[0.7007850000000001, 2.0433899999999996, 0.8786294000000001]"
"[2.22333, 1.912215, 3.3760693999999996]"
"[1.9277999999999997, 2.173905, 2.7492894]"
"[1.6260599999999998, 2.2577100000000003, 2.1315601999999996]"
"[1.3398599999999998, 2.2043099999999995, 1.5763154000000001]"
"[1.0831049999999998, 2.056035, 1.1087471999999998]"
"[0.86616, 1.8534450000000002, 0.7425528]"
"[2.3945100000000004, 1.61184, 2.6793272]"
"[2.0917199999999996, 1.84524, 2.1936089999999995]"
"[1.7767799999999996, 1.937115, 1.7070922000000002]"
"[1.4751599999999998, 1.9092149999999999, 1.2679348000000001]"
"[1.2031349999999998, 1.7994150000000004, 0.8936091999999998]"
"[0.9695699999999999, 1.64004, 0.5934081999999999]"
