"Sensor 11 Average (x, y, z)"
"[-0.12622499999999998, -2.867715, 2.5894726]"
"[-0.16725, -2.968185, 3.4742730000000006]"
"[-0.21307499999999996, -2.865795, 4.461681399999999]"
"[-0.258975, -2.4927150000000005, 5.4499851999999995]"
"[-0.29690999999999995, -1.829865, 6.298074199999999]"
"[-0.32049, -0.9243149999999998, 6.8544806]"
"[0.35754, -2.8389600000000006, 2.5499056]"
"[0.43459499999999995, -2.9357099999999994, 3.4238886]"
"[0.5144099999999999, -2.83185, 4.391743399999999]"
"[0.593985, -2.46192, 5.3693507999999985]"
"[0.6606, -1.807785, 6.1978136]"
"[0.7063650000000001, -0.9109499999999999, 6.745967799999998]"
"[0.796575, -2.7062850000000003, 2.3799490000000003]"
"[0.9762300000000002, -2.78802, 3.1843328]"
"[1.168425, -2.6825699999999997, 4.0860732]"
"[1.3587, -2.3257649999999996, 4.9741164]"
"[1.516635, -1.7041199999999999, 5.735932399999999]"
"[1.6237650000000001, -0.8602349999999999, 6.232709999999999]"
"[1.1553449999999998, -2.48463, 2.104069]"
"[1.41474, -2.545125, 2.809741]"
"[1.688295, -2.4334650000000004, 3.5827616]"
"[1.9547849999999998, -2.1028650000000004, 4.3465862]"
"[2.1832200000000004, -1.535025, 4.993815199999999]"
"[2.33103, -0.7725150000000001, 5.416927999999999]"
"[1.40595, -2.20644, 1.7646398]"
"[1.706805, -2.2414650000000003, 2.3439636]"
"[2.0265450000000005, -2.1275250000000003, 2.9741558]"
"[2.33016, -1.8255449999999998, 3.59128]"
"[2.58804, -1.329345, 4.112862599999999]"
"[2.7582150000000003, -0.669225, 4.4488069999999995]"
"[1.53702, -1.9031849999999997, 1.4054634]"
"[1.85136, -1.91205, 1.8633273999999997]"
"[2.1773100000000003, -1.7969700000000002, 2.3450767999999997]"
"[2.4877050000000005, -1.5293549999999998, 2.8199292]"
"[2.744895, -1.107975, 3.2135421999999996]"
"[2.912085, -0.5570849999999999, 3.462173]"
