"Sensor 9 Average (x, y, z)"
"[-1.18881, -0.7794749999999999, 0.28660060000000004]"
"[-1.3588799999999999, -0.739005, 0.38594160000000005]"
"[-1.5266699999999997, -0.661815, 0.48845279999999996]"
"[-1.6745249999999998, -0.5405999999999999, 0.5802191999999999]"
"[-1.79235, -0.383775, 0.6554812]"
"[-1.868145, -0.19533, 0.7076321999999999]"
"[-1.315335, -0.9614699999999999, 0.4577672]"
"[-1.5216899999999998, -0.9211649999999999, 0.5989741999999999]"
"[-1.7239950000000002, -0.8318249999999999, 0.748385]"
"[-1.90914, -0.686265, 0.8848971999999999]"
"[-2.0586599999999997, -0.4869899999999999, 0.9986372000000001]"
"[-2.1554249999999997, -0.24875999999999998, 1.0748672]"
"[-1.417815, -1.1734349999999998, 0.6691058]"
"[-1.662435, -1.1392499999999999, 0.8737651999999998]"
"[-1.9063800000000002, -1.039845, 1.0833372000000001]"
"[-2.1284549999999998, -0.8648399999999999, 1.2838584]"
"[-2.3114099999999995, -0.6187349999999998, 1.4540811999999999]"
"[-2.4279749999999996, -0.313815, 1.5637314000000002]"
"[-1.487115, -1.4231849999999997, 0.9241980000000001]"
"[-1.76409, -1.3969649999999998, 1.2089835999999998]"
"[-2.0443049999999996, -1.2895949999999996, 1.5061354]"
"[-2.3039699999999996, -1.0842899999999998, 1.7916712]"
"[-2.519415, -0.7802699999999999, 2.0365994000000005]"
"[-2.6608799999999997, -0.39723, 2.1974084]"
"[-1.491525, -1.6976549999999997, 1.2207206]"
"[-1.7917949999999998, -1.6897049999999998, 1.6023787999999999]"
"[-2.101065, -1.5770099999999998, 2.0078498000000002]"
"[-2.3915999999999995, -1.3357949999999996, 2.4044878]"
"[-2.63739, -0.969255, 2.7386898000000004]"
"[-2.7967649999999993, -0.4944599999999999, 2.964258]"
"[-1.4152950000000002, -1.9824149999999998, 1.5409592]"
"[-1.720785, -1.9983749999999998, 2.0328483999999998]"
"[-2.0390549999999994, -1.88364, 2.5692414]"
"[-2.3423249999999998, -1.6121699999999999, 3.0937038]"
"[-2.5949249999999995, -1.176015, 3.5441868]"
"[-2.76267, -0.60381, 3.8457188]"
