"Sensor 1 Average (x, y, z)"
"[-1.55247, 0.52851, 0.5230104]"
"[-1.414485, 0.63837, 0.43218779999999996]"
"[-1.26246, 0.708225, 0.34042139999999993]"
"[-1.1030250000000001, 0.74523, 0.24824359999999993]"
"[-0.9473999999999997, 0.7488749999999998, 0.161051]"
"[-0.80247, 0.7293749999999999, 0.08912859999999997]"
"[-1.7677800000000004, 0.6783149999999999, 0.8038514]"
"[-1.59522, 0.810255, 0.674938]"
"[-1.407975, 0.8895, 0.5335858]"
"[-1.21731, 0.9229649999999999, 0.402688]"
"[-1.032195, 0.91644, 0.28166379999999996]"
"[-0.8638800000000001, 0.8826899999999999, 0.17702299999999996]"
"[-1.9709549999999998, 0.860355, 1.1749825999999999]"
"[-1.7611799999999997, 1.0166850000000003, 0.984335]"
"[-1.535205, 1.106865, 0.7853142000000002]"
"[-1.3105800000000003, 1.130835, 0.5940132]"
"[-1.0968750000000003, 1.1115599999999999, 0.4246374]"
"[-0.9060449999999999, 1.05282, 0.28026019999999996]"
"[-2.1345, 1.082025, 1.6465195999999998]"
"[-1.8875399999999998, 1.26342, 1.3755763999999997]"
"[-1.6280699999999997, 1.35879, 1.0944208]"
"[-1.3698000000000001, 1.3761599999999998, 0.8283418]"
"[-1.1303700000000003, 1.3314899999999998, 0.5966026000000001]"
"[-0.92124, 1.247895, 0.40234919999999996]"
"[-2.2157400000000003, 1.3373849999999998, 2.2137676]"
"[-1.94292, 1.5497099999999997, 1.8453226]"
"[-1.6548450000000001, 1.646175, 1.462406]"
"[-1.3753349999999998, 1.648455, 1.111506]"
"[-1.1204399999999999, 1.5749549999999997, 0.7997374]"
"[-0.8988749999999999, 1.4582099999999998, 0.5456616]"
"[-2.1718200000000003, 1.6108499999999997, 2.8620614]"
"[-1.8896999999999997, 1.854735, 2.365671]"
"[-1.58946, 1.9533749999999999, 1.865699]"
"[-1.30518, 1.9327799999999997, 1.4051246000000002]"
"[-1.048695, 1.8248549999999997, 1.0137138]"
"[-0.829665, 1.6667549999999998, 0.6959436]"
