"Sensor 2 Average (x, y, z)"
"[-2.215875, 1.4678250000000002, 2.6044766]"
"[-1.930875, 1.6949700000000003, 2.1594386000000005]"
"[-1.631595, 1.789215, 1.7040188000000003]"
"[-1.3456199999999998, 1.775775, 1.2865204]"
"[-1.0888200000000001, 1.6858949999999995, 0.92444]"
"[-0.8678249999999998, 1.544625, 0.6302406]"
"[-2.083125, 1.7477399999999998, 3.2929424000000003]"
"[-1.7988900000000003, 1.996845, 2.7084398]"
"[-1.5034949999999998, 2.08923, 2.126454]"
"[-1.2247949999999999, 2.0517899999999996, 1.5942960000000002]"
"[-0.976695, 1.92354, 1.1437403999999998]"
"[-0.767325, 1.74861, 0.7802322]"
"[-1.7730299999999999, 2.0094449999999995, 3.963064600000001]"
"[-1.514475, 2.2821, 3.2418562]"
"[-1.25394, 2.3659950000000003, 2.5286822]"
"[-1.0084799999999998, 2.3013, 1.8843088]"
"[-0.79548, 2.1388349999999994, 1.3468994]"
"[-0.617055, 1.9249199999999997, 0.917664]"
"[-1.2682799999999999, 2.23062, 4.534959000000001]"
"[-1.071495, 2.519145, 3.6965499999999993]"
"[-0.8775300000000001, 2.59674, 2.8671676000000006]"
"[-0.695325, 2.50968, 2.1292854]"
"[-0.538605, 2.31603, 1.5099589999999996]"
"[-0.408975, 2.0679299999999996, 1.0276771999999998]"
"[-0.6015599999999999, 2.3682299999999996, 4.908123]"
"[-0.5001, 2.666114999999999, 3.9856432]"
"[-0.39754500000000004, 2.7357149999999995, 3.0831768]"
"[-0.306315, 2.635365, 2.2781154]"
"[-0.22863, 2.420655, 1.6139221999999998]"
"[-0.167595, 2.15214, 1.0951468]"
"[0.14882999999999996, 2.4002249999999994, 5.0128606]"
"[0.14154, 2.70111, 4.065019200000001]"
"[0.13211999999999996, 2.77134, 3.1351099999999996]"
"[0.12025499999999999, 2.662515, 2.3166660000000006]"
"[0.10798499999999998, 2.44431, 1.6377834000000002]"
"[0.09562499999999997, 2.1729900000000004, 1.1110704]"
