"Sensor 15 Average (x, y, z)"
"[-0.102645, -0.37604999999999994, 1.8387402000000002]"
"[0.07815, -0.37310999999999983, 1.8326417999999995]"
"[0.25588500000000003, -0.364935, 1.7700364]"
"[0.41173499999999996, -0.35020499999999993, 1.673309]"
"[0.54186, -0.325755, 1.5375953999999998]"
"[0.64383, -0.29636999999999997, 1.3830299999999998]"
"[-0.09591, -0.5347049999999999, 1.7084716000000002]"
"[0.07699499999999998, -0.5250149999999999, 1.7042365999999998]"
"[0.243855, -0.5154299999999999, 1.6529326]"
"[0.39174000000000003, -0.4916999999999999, 1.5614081999999998]"
"[0.5153099999999999, -0.46111499999999994, 1.4384722]"
"[0.612225, -0.42276, 1.2917475999999999]"
"[-0.081675, -0.63603, 1.534643]"
"[0.075525, -0.6350999999999998, 1.5273588]"
"[0.22497, -0.6168600000000001, 1.4844280000000003]"
"[0.36052500000000004, -0.5882549999999999, 1.4038662]"
"[0.4757850000000001, -0.553785, 1.291191]"
"[0.5650499999999999, -0.5103599999999999, 1.1658833999999998]"
"[-0.07188, -0.7197449999999999, 1.3613467999999997]"
"[0.070215, -0.7152300000000001, 1.3524412000000001]"
"[0.20647500000000002, -0.6996599999999998, 1.3161654]"
"[0.33004500000000003, -0.6718949999999999, 1.2468323999999997]"
"[0.4356149999999999, -0.6311399999999999, 1.1486288]"
"[0.5184899999999999, -0.581445, 1.0414469999999998]"
"[-0.061244999999999994, -0.7734749999999999, 1.181444]"
"[0.06651, -0.7688249999999999, 1.1747648]"
"[0.18489, -0.75318, 1.1421432000000002]"
"[0.29910000000000003, -0.722355, 1.0858298]"
"[0.39234, -0.68109, 1.0052921999999997]"
"[0.46968, -0.6328199999999999, 0.9139614]"
"[-0.055049999999999995, -0.794715, 1.0071798]"
"[0.05866500000000001, -0.7929749999999999, 0.9948135999999999]"
"[0.165375, -0.7779749999999999, 0.9703473999999999]"
"[0.267075, -0.745515, 0.9211971999999998]"
"[0.350775, -0.706545, 0.8586401999999999]"
"[0.41889, -0.6564449999999998, 0.7812002]"
