"Sensor 1 Average (x, y, z)"
"[-0.297105, 0.35203499999999993, 0.1480072]"
"[-0.295485, 0.385965, 0.18268579999999998]"
"[-0.28917000000000004, 0.42676499999999995, 0.21501699999999999]"
"[-0.27143999999999996, 0.46401, 0.24882439999999997]"
"[-0.24783, 0.50103, 0.2774772]"
"[-0.21572999999999998, 0.5347050000000001, 0.3065898]"
"[-0.340935, 0.36440999999999996, 0.1885664]"
"[-0.338835, 0.40679999999999994, 0.2298032]"
"[-0.32986499999999996, 0.446355, 0.26888619999999996]"
"[-0.312255, 0.49125, 0.3109216]"
"[-0.28675500000000004, 0.5322600000000001, 0.35230359999999994]"
"[-0.25045500000000004, 0.568965, 0.38995879999999994]"
"[-0.37665, 0.36779999999999996, 0.2335784]"
"[-0.37866, 0.41213999999999995, 0.28541479999999997]"
"[-0.370245, 0.458175, 0.3318546]"
"[-0.35544, 0.5048400000000001, 0.38398140000000003]"
"[-0.32367, 0.54951, 0.4338092]"
"[-0.284025, 0.589845, 0.4812896]"
"[-0.422715, 0.37035, 0.28251079999999995]"
"[-0.42545999999999995, 0.41594999999999993, 0.33913879999999996]"
"[-0.4191750000000001, 0.465315, 0.4004132]"
"[-0.40202999999999994, 0.5139900000000001, 0.4638898]"
"[-0.36941999999999997, 0.56358, 0.5254788]"
"[-0.32587499999999997, 0.60711, 0.5851076000000001]"
"[-0.46965000000000007, 0.3637499999999999, 0.3352668]"
"[-0.47617499999999996, 0.41139, 0.40171999999999997]"
"[-0.4705649999999999, 0.462195, 0.47347300000000003]"
"[-0.45165, 0.51486, 0.5497756]"
"[-0.42012000000000005, 0.564915, 0.6277722]"
"[-0.37174500000000005, 0.6128849999999999, 0.7018000000000001]"
"[-0.51804, 0.346605, 0.384054]"
"[-0.531015, 0.39544499999999994, 0.4672293999999999]"
"[-0.5267249999999999, 0.44587499999999997, 0.5534055999999999]"
"[-0.5090250000000001, 0.49686, 0.6472048]"
"[-0.472155, 0.54903, 0.7348088]"
"[-0.42157500000000003, 0.599685, 0.824857]"
