"Sensor 2 Average (x, y, z)"
"[-0.23267999999999997, 0.5255549999999999, 0.3022822]"
"[-0.19794, 0.55431, 0.33521839999999997]"
"[-0.152715, 0.5819399999999999, 0.3584745999999999]"
"[-0.105135, 0.6010800000000001, 0.37764099999999995]"
"[-0.052364999999999995, 0.611445, 0.3920641999999999]"
"[0.0028049999999999985, 0.6124349999999998, 0.3888456]"
"[-0.26843999999999996, 0.557325, 0.3831586]"
"[-0.22889999999999994, 0.592605, 0.42197539999999994]"
"[-0.179745, 0.622515, 0.45362899999999995]"
"[-0.122445, 0.6441600000000001, 0.4787728]"
"[-0.06039, 0.656175, 0.4925184]"
"[0.002939999999999998, 0.6590549999999998, 0.49764879999999995]"
"[-0.30376499999999995, 0.574815, 0.47274699999999986]"
"[-0.26043, 0.6145499999999999, 0.5220666]"
"[-0.20373, 0.646605, 0.5613674]"
"[-0.13778999999999997, 0.6719700000000001, 0.5903832000000001]"
"[-0.06704999999999998, 0.6862799999999999, 0.6075168]"
"[0.006450000000000001, 0.687, 0.6142928000000001]"
"[-0.350145, 0.59238, 0.5763229999999999]"
"[-0.29864999999999997, 0.6331799999999999, 0.6349354]"
"[-0.23341499999999998, 0.6699599999999999, 0.6851746000000001]"
"[-0.16031999999999996, 0.693915, 0.7221522]"
"[-0.076695, 0.7105499999999999, 0.7426253999999999]"
"[0.008234999999999996, 0.7129649999999998, 0.7513616000000001]"
"[-0.39673499999999995, 0.5942700000000001, 0.6894822]"
"[-0.34035000000000004, 0.6389699999999999, 0.7604607999999999]"
"[-0.26699999999999996, 0.67833, 0.8216142000000002]"
"[-0.18266999999999997, 0.7047299999999999, 0.8674974000000001]"
"[-0.09000000000000001, 0.7204349999999999, 0.8951338]"
"[0.009405, 0.7290749999999999, 0.9030714000000002]"
"[-0.44994, 0.58008, 0.807796]"
"[-0.3854249999999999, 0.62724, 0.8968762]"
"[-0.30455999999999994, 0.6665249999999999, 0.975623]"
"[-0.20864999999999997, 0.694845, 1.0299762000000001]"
"[-0.10090500000000001, 0.7140149999999998, 1.0636868]"
"[0.013245000000000003, 0.7169099999999999, 1.0695674]"
