"Sensor 12 Average (x, y, z)"
"[0.5852249999999999, 0.35118, 1.3908466]"
"[0.6666, 0.31887, 1.232022]"
"[0.7180350000000001, 0.281625, 1.0655502000000001]"
"[0.741525, 0.24352500000000002, 0.9060479999999999]"
"[0.7386749999999999, 0.20917499999999997, 0.7547254]"
"[0.7191299999999999, 0.17886, 0.6171968]"
"[0.6107249999999999, 0.20514, 1.4692062]"
"[0.6952799999999999, 0.190305, 1.2956438000000001]"
"[0.74574, 0.16356, 1.1207746000000003]"
"[0.769755, 0.13992, 0.9532863999999999]"
"[0.76503, 0.120975, 0.7920175999999999]"
"[0.742095, 0.1008, 0.6469627999999998]"
"[0.61395, 0.05731499999999999, 1.4824194000000002]"
"[0.69948, 0.04803, 1.3117610000000002]"
"[0.7486199999999998, 0.04147500000000001, 1.135464]"
"[0.7701599999999997, 0.03184500000000001, 0.9644184]"
"[0.7647150000000001, 0.02623500000000001, 0.8031495999999999]"
"[0.74379, 0.01969499999999999, 0.6545131999999999]"
"[0.614895, -0.09598500000000001, 1.4819112]"
"[0.6975299999999999, -0.09103499999999995, 1.3106962000000002]"
"[0.749895, -0.08329499999999998, 1.1369643999999999]"
"[0.7709549999999998, -0.07685999999999998, 0.9647571999999999]"
"[0.765915, -0.07322999999999999, 0.8033189999999998]"
"[0.7439399999999999, -0.06257999999999997, 0.6559168000000001]"
"[0.6038099999999998, -0.24639000000000005, 1.4448851999999999]"
"[0.686985, -0.22457999999999995, 1.2767194]"
"[0.7355399999999999, -0.20477999999999996, 1.1084568000000001]"
"[0.7552649999999999, -0.18256500000000003, 0.9441629999999999]"
"[0.7535399999999999, -0.16047, 0.7879761999999998]"
"[0.7348949999999999, -0.14226, 0.646503]"
"[0.5840099999999999, -0.38276999999999994, 1.3748746]"
"[0.662565, -0.35401499999999997, 1.2164856000000002]"
"[0.711045, -0.318525, 1.0571286000000002]"
"[0.7320749999999999, -0.285135, 0.8981103999999999]"
"[0.7280999999999999, -0.25182000000000004, 0.7514825999999999]"
"[0.7076849999999999, -0.21839999999999998, 0.6144622]"
